"","APOLLOHOSP.NS.Open","APOLLOHOSP.NS.High","APOLLOHOSP.NS.Low","APOLLOHOSP.NS.Close","APOLLOHOSP.NS.Volume","APOLLOHOSP.NS.Adjusted"
"857",3274.94995117188,3274.94995117188,3212,3244.80004882812,504942,3209.96435546875
"858",3229.89990234375,3281.64990234375,3141.75,3203.25,1754163,3168.8603515625
"859",3253.25,3465,3222.25,3439,3717669,3402.07958984375
"860",3447.85009765625,3490,3402.19995117188,3454.14990234375,1213113,3417.06689453125
"861",3420,3604.94995117188,3420,3591.14990234375,2268589,3552.595703125
"862",3617,3659.85009765625,3582.60009765625,3619.85009765625,1291906,3580.98803710938
"863",3619.85009765625,3696.94995117188,3595,3678.44995117188,876022,3638.958984375
"864",3701,3744.89990234375,3667,3733.19995117188,573795,3693.12084960938
"865",3760,3762.94995117188,3702.69995117188,3718.10009765625,444545,3678.18334960938
"866",3717.89990234375,3750.75,3696,3706.25,344090,3666.46020507812
"867",3715,3757.80004882812,3697.60009765625,3715.60009765625,466002,3675.71020507812
"868",3700,3720,3657,3671.39990234375,459811,3631.98461914062
"869",3673,3744,3673,3725.89990234375,469932,3685.89965820312
"870",3745,3788.80004882812,3730.10009765625,3747.39990234375,464757,3707.16845703125
"871",3768,3769.94995117188,3721,3750.30004882812,246112,3710.03735351562
"872",3754,3775,3708.89990234375,3754.80004882812,395272,3714.48901367188
"873",3774.85009765625,3798,3750.55004882812,3762.35009765625,399845,3721.95825195312
"874",3762.35009765625,3787,3742.39990234375,3779.10009765625,226565,3738.5283203125
"875",3779.10009765625,3919.94995117188,3765,3883.75,1044561,3842.0546875
"876",3890,3908,3817.30004882812,3882.94995117188,357815,3841.26318359375
"877",3890,4004,3890,3985.30004882812,760359,3942.51489257812
"878",3985.30004882812,3999.75,3913,3918.89990234375,335985,3876.82763671875
"879",3937,4158.7998046875,3930,4100.35009765625,1982531,4056.32934570312
"880",4120.89990234375,4189.64990234375,4050.44995117188,4078.25,859687,4034.46704101562
"881",4100,4100,3985.5,4028.39990234375,455244,3985.15185546875
"882",4040,4054.55004882812,3993.19995117188,4038.75,449417,3995.39086914062
"883",4031,4086.44995117188,4007.5,4035,627367,3991.68115234375
"884",4059.64990234375,4092.94995117188,4035.05004882812,4048.14990234375,344295,4004.68969726562
"885",4090.60009765625,4225,4064.05004882812,4092.69995117188,981680,4048.76147460938
"886",4110.7998046875,4128.60009765625,4052.64990234375,4066.39990234375,305863,4022.74365234375
"887",4084.80004882812,4111.7001953125,4036,4073.75,270458,4030.01513671875
"888",4089.80004882812,4178.0498046875,4073.19995117188,4088.05004882812,717143,4044.16162109375
"889",4109,4111,3990,4003.69995117188,431991,3960.71704101562
"890",4024,4086.80004882812,4000,4062.80004882812,364246,4019.18237304688
"891",4065,4083.14990234375,3915,4026.35009765625,831738,3983.12426757812
"892",4027,4142.9501953125,3975.35009765625,4133.10009765625,556973,4088.72778320312
"893",4144.9501953125,4145.75,4038.19995117188,4064.10009765625,553736,4020.46875
"894",4146,4374.5,4125.14990234375,4345.10009765625,3709012,4298.45166015625
"895",4345,4974,4332.25,4920.5,8069431,4867.6748046875
"896",4850,4963,4762.0498046875,4787.89990234375,2941548,4739.38720703125
"897",4719,4934.7001953125,4697.2001953125,4746.5,2331020,4698.4072265625
"898",4780,4839.64990234375,4720.2001953125,4743.25,699991,4695.1904296875
"899",4820,4888.9501953125,4750.64990234375,4840.75,1576663,4791.7021484375
"900",4865,4880,4750,4771.64990234375,469002,4723.30224609375
"901",4776.4501953125,4780,4646.39990234375,4700.39990234375,800419,4652.77490234375
"902",4717.10009765625,4832,4676.35009765625,4765.10009765625,937887,4716.818359375
"903",4790.2001953125,4828,4721.60009765625,4757.5498046875,632354,4709.3447265625
"904",4766.10009765625,5046,4766.10009765625,4969.5498046875,2883159,4919.1962890625
"905",4985,5071.7998046875,4945.2998046875,5039.0498046875,841956,4987.9931640625
"906",5039.0498046875,5122,5013,5043.5,900686,4992.39794921875
"907",5054,5073.2998046875,4967,5014.5498046875,567961,4963.74072265625
"908",5029,5040,4972,4995.5,439776,4944.8837890625
"909",5020.39990234375,5023,4860,4877.0498046875,479021,4827.6337890625
"910",4900,4901.4501953125,4792.10009765625,4811.39990234375,642506,4762.64892578125
"911",4815.7001953125,4820,4685,4719.5498046875,838279,4671.72998046875
"912",4735,4796,4681.35009765625,4745.85009765625,1151299,4697.76416015625
"913",4773,4773,4696.7001953125,4732.4501953125,528943,4684.50048828125
"914",4750,4819.2001953125,4686.5498046875,4792.0498046875,659281,4743.4951171875
"915",4819,4890,4792.0498046875,4880.75,779552,4831.296875
"916",4875,4945.5,4864.4501953125,4908.25,814867,4858.51806640625
"917",4864,4952.5498046875,4781.7001953125,4878.10009765625,434640,4828.673828125
"918",4858,4918.9501953125,4790.14990234375,4891.60009765625,462221,4842.037109375
"919",4925,5010,4869.89990234375,4904.89990234375,562041,4855.2021484375
"920",4931.39990234375,5134,4905,5084.2001953125,696944,5032.685546875
"921",5156.10009765625,5198,4711.5498046875,4731.7998046875,1949974,4683.85546875
"922",4748.7998046875,4771,4464.10009765625,4565.5498046875,1885178,4519.29052734375
"923",4580,4629.89990234375,4376,4411.0498046875,1051440,4366.35595703125
"924",4420,4507.10009765625,4400,4423.5,571896,4378.6796875
"925",4445,4500.64990234375,4383.64990234375,4481.60009765625,808446,4436.1904296875
"926",4481.60009765625,4520,4435,4459.39990234375,534563,4414.2158203125
"927",4459.89990234375,4565,4440.85009765625,4548.25,535335,4502.166015625
"928",4571,4576.85009765625,4469.0498046875,4482.39990234375,425555,4436.98291015625
"929",4495,4509,4356,4378.75,480575,4334.38330078125
"930",4410,4468,4381,4428.2998046875,276775,4383.4306640625
"931",4459,4459,4365.60009765625,4379.25,269607,4334.87841796875
"932",4401.10009765625,4422.9501953125,4360,4377.14990234375,331320,4332.79931640625
"933",4349,4407.0498046875,4293.2998046875,4351.2998046875,612692,4307.21142578125
"934",4385,4409,4340,4377.5,302343,4333.14599609375
"935",4403.9501953125,4429.75,4312.35009765625,4328.39990234375,436160,4284.54296875
"936",4449,4449,4321.64990234375,4330.39990234375,345049,4286.52294921875
"937",4352,4387.64990234375,4226.64990234375,4301.0498046875,285362,4257.470703125
"938",4301.0498046875,4317.35009765625,4135,4146.75,510321,4104.73388671875
"939",4187,4234.89990234375,4075.25,4134.85009765625,698306,4092.95483398438
"940",4155.5,4189.4501953125,4002.35009765625,4028.39990234375,347114,3987.5830078125
"941",4045.39990234375,4250.89990234375,3955,4164,1151030,4121.80859375
"942",4164,4308.5,4135.5498046875,4267.9501953125,790450,4224.7060546875
"943",4278.7998046875,4325.10009765625,4215.14990234375,4276.5498046875,623848,4233.21826171875
"944",4277.7998046875,4314,4225,4289.5,537955,4246.03759765625
"945",4289.5,4349,4161.0498046875,4262.0498046875,705546,4218.86474609375
"946",4281.2001953125,4350,4258,4336.60009765625,239375,4292.66064453125
"947",4340,4395,4270.5498046875,4289.89990234375,389193,4246.43359375
"948",4317,4449.9501953125,4300.0498046875,4438.60009765625,667752,4393.62744140625
"949",4448,4478,4419.85009765625,4438.5498046875,69818,4393.57763671875
"950",4438.60009765625,4475,4378,4405.35009765625,285968,4360.71435546875
"951",4454,4555.5498046875,4420,4532.89990234375,547476,4486.97119140625
"952",4522.10009765625,4584,4480,4552.85009765625,359967,4506.71875
"953",4545.10009765625,4728.10009765625,4527.0498046875,4567.25,1110123,4520.97314453125
"954",4612.89990234375,4688,4571.14990234375,4669.5,423439,4622.1865234375
"955",4800.7998046875,5147.5498046875,4800.7998046875,5080.9501953125,3044498,5029.46875
"956",5080,5205,5040,5096.85009765625,1118231,5045.2080078125
"957",5080,5844.39990234375,5075.14990234375,5733.9501953125,6482125,5675.8515625
"958",5733.9501953125,5843.7998046875,5546.14990234375,5588.60009765625,2165157,5531.974609375
"959",5597,5640,5313,5419.5,1204625,5364.58837890625
"960",5374.5,5540,5350,5454.25,763056,5398.98583984375
"961",5466,5481.4501953125,5305.10009765625,5397.2001953125,697909,5342.5146484375
"962",5400,5750,5325.0498046875,5701.0498046875,1575738,5643.28515625
"963",5709,5935.39990234375,5627.4501953125,5687.60009765625,2613669,5629.9716796875
"964",5770,5858,5550,5727.5,1189390,5669.4677734375
"965",5755,5829.9501953125,5629.60009765625,5687.75,1352746,5630.1201171875
"966",5718.7001953125,5765,5531.7001953125,5571,835169,5514.55322265625
"967",5625.75,5809,5578.85009765625,5592.9501953125,1236317,5536.2802734375
"968",5592.9501953125,5654.64990234375,5420,5432.39990234375,844674,5377.35693359375
"969",5467,5468,5276.0498046875,5299.7998046875,489242,5246.1005859375
"970",5299.7998046875,5435.25,5235.9501953125,5314.64990234375,595254,5260.80078125
"971",5313,5367,5278,5333.5,557196,5279.45947265625
"972",5370,5386,5211,5232.7998046875,689987,5179.77978515625
"973",5265,5328.39990234375,5230.5,5245.2998046875,416165,5192.1533203125
"974",5286.7001953125,5329,5175,5206.7001953125,480443,5153.9443359375
"975",5126,5250,5065.0498046875,5212,1007056,5159.1904296875
"976",5230,5269.89990234375,5170.0498046875,5192.5498046875,377883,5139.9375
"977",5229.9501953125,5242,5143,5204.2998046875,265216,5151.56787109375
"978",5200,5200,4730,4786.7001953125,1133941,4738.19970703125
"979",4780,4824,4643.14990234375,4704.9501953125,994682,4657.2783203125
"980",4760,4870,4695.0498046875,4847.60009765625,1004676,4798.48291015625
"981",4900.2001953125,4900.25,4750,4775.5498046875,779992,4727.16259765625
"982",4803,4899,4786.5498046875,4877.5498046875,582129,4828.12890625
"983",4880,4905.9501953125,4823.75,4842.5,348742,4793.4345703125
"984",4854.35009765625,4860,4755,4840.0498046875,315490,4791.0087890625
"985",4854.7998046875,4894,4810.2001953125,4844.2001953125,348173,4795.1171875
"986",4865,4991.2998046875,4833,4976.60009765625,861183,4926.17578125
"987",4999.9501953125,5009.64990234375,4940,4970.75,617460,4920.38525390625
"988",4980,5056.7998046875,4953,5013.39990234375,504012,4962.60205078125
"989",5038.4501953125,5068,4978.85009765625,4990.5,310798,4939.93505859375
"990",5015,5028.89990234375,4921.10009765625,4964.60009765625,369814,4914.2978515625
"991",4962,5138.64990234375,4922,4973.25,966342,4922.859375
"992",4970,5038,4905,4964.4501953125,585391,4914.1484375
"993",4960,5059.10009765625,4958,5021.85009765625,549876,4970.96728515625
"994",5021.85009765625,5085,4963,5065.25,542304,5013.92822265625
"995",5050,5141.5,5020.2998046875,5059.0498046875,742409,5007.7900390625
"996",5075,5099,5005.64990234375,5014.39990234375,360219,4963.59326171875
"997",5024.89990234375,5051,4953.14990234375,4983.35009765625,457570,4932.857421875
"998",4997.89990234375,5015,4930,4974.0498046875,207639,4923.6513671875
"999",4974,4984.7001953125,4900,4911.75,337077,4861.98291015625
"1000",4900,4909.89990234375,4505,4615.7998046875,3507266,4569.03076171875
"1001",4615,4615,4400,4515.9501953125,2404880,4470.19384765625
"1002",4525,4725,4490,4644.7998046875,2747887,4597.7373046875
"1003",4649.9501953125,4733.75,4544.85009765625,4691.64990234375,1008450,4644.11279296875
"1004",4690,4710.7998046875,4462.25,4498.14990234375,737762,4452.5732421875
"1005",4415,4535,4250.10009765625,4486,917284,4440.54638671875
"1006",4427,4427,4150,4292.25,1244330,4248.759765625
"1007",4346,4565,4335.25,4478.60009765625,932049,4433.22119140625
"1008",4584,4584,4358.0498046875,4457.35009765625,934551,4412.18701171875
"1009",4478.7998046875,4532.25,4444,4512.0498046875,548762,4466.33203125
"1010",4530,4683,4520.64990234375,4666.2998046875,676206,4619.01904296875
"1011",4667.9501953125,4704.75,4602.7998046875,4642.7998046875,777217,4595.7578125
"1012",4640,4794,4601.75,4687.89990234375,829635,4640.40087890625
"1013",4687.39990234375,4724.5498046875,4450.0498046875,4475.14990234375,597040,4429.80615234375
"1014",4497.5,4529.7001953125,4380,4399.5,628869,4354.9228515625
"1015",4514.7001953125,4587,4430.0498046875,4577.25,842211,4530.8720703125
"1016",4576.0498046875,4623,4528.10009765625,4590.64990234375,487802,4544.13623046875
"1017",4610,4613.4501953125,4476.4501953125,4514.89990234375,572726,4469.15380859375
"1018",4479.10009765625,4678,4402.75,4486.35009765625,1094132,4440.89306640625
"1019",4530,4675,4501.89990234375,4663.39990234375,791080,4616.14892578125
"1020",4695,4724,4555.0498046875,4584.7998046875,584166,4538.34521484375
"1021",4584,4667.5,4550,4564.7001953125,520450,4518.44921875
"1022",4504,4592.7998046875,4462.5498046875,4471.5498046875,388145,4426.2431640625
"1023",4471,4524.9501953125,4390.64990234375,4426.64990234375,392246,4381.79736328125
"1024",4327,4605.5498046875,4300,4576.0498046875,833525,4529.68359375
"1025",4595,4735,4590.5,4610.7998046875,755051,4564.08154296875
"1026",4425,4535,4351.0498046875,4381.9501953125,814710,4337.55078125
"1027",4570,4747.60009765625,4465.75,4633.4501953125,1187316,4586.5029296875
"1028",4615,4826,4571.2001953125,4802.7998046875,1617666,4754.13623046875
"1029",4827,4903.9501953125,4780.2001953125,4861.25,1194676,4811.99462890625
"1030",4880,4969,4875.0498046875,4917.7998046875,930907,4867.9716796875
"1031",4880,4889.39990234375,4732.2001953125,4747.25,738388,4699.1494140625
"1032",4620,4732.7998046875,4583.85009765625,4664.35009765625,643012,4617.08935546875
"1033",4660,4740,4595.39990234375,4722.25,670238,4674.40283203125
"1034",4779,4814.89990234375,4694,4710.9501953125,447387,4663.2177734375
"1035",4805.60009765625,4819,4745,4769.7001953125,363906,4721.3720703125
"1036",4748,4863,4735.25,4854.10009765625,436703,4804.91748046875
"1037",4890,5016.5498046875,4864.0498046875,4923.5,626924,4873.61376953125
"1038",4949.9501953125,4999,4700,4812.9501953125,686998,4764.18408203125
"1039",4893.60009765625,4957.14990234375,4832.2001953125,4943.64990234375,477521,4893.55908203125
"1040",4947,4998,4824.89990234375,4839.89990234375,852493,4790.861328125
"1041",4875,4914.89990234375,4755.0498046875,4767.39990234375,509842,4719.09423828125
"1042",4798,4828,4471.85009765625,4677.60009765625,1255679,4630.20556640625
"1043",4697.5,4716.0498046875,4595.60009765625,4608.2001953125,896055,4561.50830078125
"1044",4599.9501953125,4685,4558.60009765625,4628.5498046875,719101,4581.65185546875
"1045",4670,4764,4622.39990234375,4683.2001953125,968364,4635.74853515625
"1046",4712.7998046875,4720,4600.0498046875,4658.60009765625,524802,4611.3984375
"1047",4685.89990234375,4697.5,4599.0498046875,4613.75,778391,4567.001953125
"1048",4677,4693.7001953125,4579.64990234375,4614.7998046875,4839707,4568.04150390625
"1049",4625,4634.7001953125,4500.85009765625,4516.10009765625,1225845,4470.341796875
"1050",4558,4558,4455.10009765625,4506.89990234375,827880,4461.2353515625
"1051",4557,4583.2998046875,4499,4564.9501953125,619577,4518.697265625
"1052",4605,4605,4542.14990234375,4554.25,487075,4508.10498046875
"1053",4567,4609,4498.14990234375,4511.75,653418,4466.03564453125
"1054",4531,4583.7001953125,4490,4536.5,413722,4490.53466796875
"1055",4574,4628.5,4514,4606.14990234375,685882,4559.47900390625
"1056",4607,4686.64990234375,4575.5,4662.14990234375,652187,4614.9111328125
"1057",4669,4682,4594.5498046875,4626.2998046875,574409,4579.42529296875
"1058",4629,4764,4629,4744.4501953125,812061,4696.37744140625
"1059",4724.5,4744.4501953125,4518,4554.5,579482,4508.3525390625
"1060",4594,4870,4583.39990234375,4816.35009765625,1713344,4767.5498046875
"1061",4806,4850,4731.39990234375,4780.9501953125,777140,4732.5078125
"1062",4840,4903.64990234375,4770.10009765625,4885.25,771623,4835.75146484375
"1063",4849.9501953125,4860,4788,4813.7001953125,381911,4764.92578125
"1064",4765.60009765625,4765.60009765625,4608.35009765625,4676.0498046875,421185,4628.6708984375
"1065",4733,4741,4601,4624.0498046875,548203,4577.19775390625
"1066",4620,4658.9501953125,4500,4522.9501953125,476441,4477.1220703125
"1067",4580,4603,4505.0498046875,4537.85009765625,552600,4491.87109375
"1068",4545,4596,4431,4454.35009765625,465103,4409.216796875
"1069",4440,4440,4290,4304.75,568610,4261.13330078125
"1070",4302.5,4325.35009765625,3996.05004882812,4013.30004882812,1729814,3972.6357421875
"1071",4042,4054.14990234375,3930,3949.10009765625,1122769,3909.08666992188
"1072",3898.64990234375,3898.64990234375,3791.05004882812,3827.35009765625,891448,3788.5703125
"1073",3805,3807.94995117188,3739.64990234375,3766.35009765625,521295,3728.1884765625
"1074",3770,3782.69995117188,3661.80004882812,3686.89990234375,836241,3649.54296875
"1075",3709.89990234375,3734.89990234375,3619.64990234375,3679.64990234375,524764,3642.36645507812
"1076",3650,3650,3541.44995117188,3580.85009765625,717916,3544.56787109375
"1077",3601.89990234375,3712.89990234375,3530,3547.80004882812,957908,3511.8525390625
"1078",3581,3707.89990234375,3553.05004882812,3686.75,600622,3649.39477539062
"1079",3712,3832.94995117188,3678.05004882812,3813.14990234375,843357,3774.51416015625
"1080",3822,3842,3725,3735,427461,3697.15576171875
"1081",3609.60009765625,3717.85009765625,3609.60009765625,3631.80004882812,572640,3595.001953125
"1082",3695,3695,3586,3668,692428,3630.83447265625
"1083",3668,3764.64990234375,3666,3716.94995117188,401917,3679.2890625
"1084",3740,3740,3613.5,3631.64990234375,471324,3594.85278320312
"1085",3650.25,3673.94995117188,3486.14990234375,3524.30004882812,370431,3488.59057617188
"1086",3386,3709,3361.55004882812,3662.80004882812,1730687,3625.6875
"1087",3700,3880,3573,3861.75,1733752,3822.62182617188
"1088",3890,3915.55004882812,3820.44995117188,3891.94995117188,666686,3852.51538085938
"1089",3855,3999.80004882812,3839.05004882812,3979.30004882812,1361696,3938.98046875
"1090",3939.55004882812,3989.75,3790.05004882812,3839,794887,3800.10229492188
"1091",3845,3845,3623.75,3645.25,1891062,3608.31518554688
"1092",3689,3693.94995117188,3546.35009765625,3588.80004882812,1305662,3552.43701171875
"1093",3580.10009765625,3649.89990234375,3542.10009765625,3633.69995117188,561188,3596.88232421875
"1094",3633.69995117188,3633.69995117188,3525,3609.30004882812,490554,3572.72924804688
"1095",3600,3645,3557,3636.19995117188,342056,3599.35668945312
"1096",3624.80004882812,3680.64990234375,3561,3670.05004882812,483671,3632.86376953125
"1097",3620.5,3715,3595.5,3700.5,624657,3663.00561523438
"1098",3649,3678.05004882812,3592,3651.89990234375,523342,3614.89794921875
"1099",3628.19995117188,3757.85009765625,3622.75,3706.19995117188,655865,3668.6474609375
"1100",3737.94995117188,3756.10009765625,3645.89990234375,3722.69995117188,466405,3684.98071289062
"1101",3745,3775,3647,3663.64990234375,678602,3626.52880859375
"1102",3600,3724,3556.10009765625,3701.25,768620,3663.74780273438
"1103",3700,3825,3682.89990234375,3811.69995117188,673219,3773.07885742188
"1104",3849.94995117188,3869,3794.05004882812,3808.19995117188,596024,3769.61401367188
"1105",3789.05004882812,3807.75,3713.25,3787.75,359601,3749.37133789062
"1106",3761.80004882812,3857,3723.14990234375,3850.5,646244,3811.48583984375
"1107",3902,3922,3762,3838.39990234375,1024811,3799.50805664062
"1108",3849,3870,3775,3794.5,708737,3756.05297851562
"1109",3759.05004882812,3846.64990234375,3722.89990234375,3837.35009765625,463753,3798.46899414062
"1110",3767.19995117188,3817.94995117188,3695,3713,567477,3675.37890625
"1111",3714,3765.5,3656.39990234375,3683.5,534241,3646.17797851562
"1112",3680,3745,3635.19995117188,3736.14990234375,316894,3698.2939453125
"1113",3732,3782.80004882812,3700.05004882812,3770.10009765625,300790,3731.90014648438
"1114",3761,3874.75,3761,3817.39990234375,468762,3778.72094726562
"1115",3809.10009765625,3889.55004882812,3783.5,3883.5,390568,3844.15112304688
"1116",3894.05004882812,3930,3868.25,3915.25,398354,3875.57958984375
"1117",3918,3946,3910,3936.14990234375,268377,3896.26782226562
"1118",3935,3968.14990234375,3895.05004882812,3933.25,199806,3893.39697265625
"1119",3900,4098.7001953125,3900,3929.69995117188,1125104,3889.88330078125
"1120",3951.14990234375,3958.94995117188,3861.19995117188,3868.30004882812,385514,3829.10546875
"1121",3927,3979.30004882812,3880.05004882812,3898.05004882812,656393,3858.55395507812
"1122",3898.05004882812,3944,3875,3931.69995117188,318645,3891.86279296875
"1123",3940.10009765625,3970.80004882812,3890.14990234375,3947.10009765625,291155,3907.10668945312
"1124",3944.39990234375,4032.94995117188,3923.39990234375,4020.19995117188,412946,3979.4658203125
"1125",4090,4141.7001953125,4030.05004882812,4110.25,753440,4068.60400390625
"1126",4112,4169.85009765625,4096.35009765625,4150.0498046875,542974,4108.00048828125
"1127",4150.2001953125,4169.60009765625,4089.94995117188,4125.2998046875,378496,4083.50073242188
"1128",4144,4252.89990234375,4138.0498046875,4189.89990234375,1127478,4147.4462890625
"1129",4185,4188.9501953125,4088,4110.2001953125,363638,4068.55419921875
"1130",4112,4136.9501953125,4022,4125.60009765625,440198,4083.79809570312
"1131",4149,4206,4135,4190.5,364711,4148.0400390625
"1132",4206,4252.7998046875,4187,4212.2998046875,333278,4169.619140625
"1133",4240,4293.75,4190,4288.10009765625,311325,4244.65185546875
"1134",4311,4348.25,4270.9501953125,4325.89990234375,440869,4282.06884765625
"1135",4325.9501953125,4386.75,4280.10009765625,4310.0498046875,367949,4266.37890625
"1136",4322.9501953125,4409,4310,4395.7998046875,358472,4351.259765625
"1137",4395.7998046875,4422,4335,4374.10009765625,207510,4329.7802734375
"1138",4388.9501953125,4474.5498046875,4380.0498046875,4427.35009765625,445755,4382.49072265625
"1139",4438.89990234375,4625.9501953125,4397.10009765625,4517.14990234375,867000,4471.380859375
"1140",4539.60009765625,4552.5,4418,4429.64990234375,446510,4384.767578125
"1141",4350.0498046875,4394.7998046875,4276.10009765625,4312.75,1412625,4269.0517578125
"1142",4350,4381.5498046875,4206.89990234375,4349.39990234375,596342,4305.33056640625
"1143",4349,4370.0498046875,4285.85009765625,4305.75,502434,4262.12255859375
"1144",4315,4338.60009765625,4250,4266.64990234375,580509,4234.9765625
"1145",4291,4309.4501953125,4120,4135.35009765625,719126,4104.65087890625
"1146",4133,4133,3995.60009765625,4024.89990234375,723542,3995.02026367188
"1147",4024.80004882812,4093.44995117188,3987.85009765625,4070.94995117188,497236,4040.728515625
"1148",4079,4220,4077.94995117188,4210.75,956039,4179.49072265625
"1149",4215,4239.85009765625,4156.7001953125,4168.7998046875,414795,4137.85205078125
"1150",4207,4235.75,4156.2001953125,4215.25,342452,4183.95751953125
"1151",4100,4272,4086,4251.5,914112,4219.93798828125
"1152",4251.5,4337.5,4233.2001953125,4322.89990234375,848217,4290.80810546875
"1153",4298,4328.9501953125,4244,4277.14990234375,390072,4245.39794921875
"1154",4309.7998046875,4398,4284,4312.35009765625,735146,4280.33642578125
"1155",4282,4308.60009765625,4233,4282.5498046875,522750,4250.7578125
"1156",4298.89990234375,4422,4291.75,4415.5,1078704,4382.72119140625
"1157",4379.2001953125,4410,4335,4376.5,396347,4344.01025390625
"1158",4400,4444.89990234375,4361,4414.7998046875,562760,4382.02587890625
"1159",4436.89990234375,4474.89990234375,4415,4460.35009765625,476210,4427.23779296875
"1160",4473,4501.7998046875,4447.0498046875,4481.60009765625,331303,4448.330078125
"1161",4520,4520,4466.2998046875,4490.10009765625,309270,4456.7666015625
"1162",4405.35009765625,4480,4405.35009765625,4427.60009765625,362669,4394.73095703125
"1163",4449.75,4459.14990234375,4328.0498046875,4341.85009765625,427750,4309.61767578125
"1164",4342,4363.2998046875,4257,4279.75,458526,4247.978515625
"1165",4295.89990234375,4331,4226.7001953125,4308.2001953125,266140,4276.21728515625
"1166",4316.5,4595,4316.5,4559.35009765625,1173769,4525.5029296875
"1167",4556,4668.5,4556,4604.7998046875,1177984,4570.61474609375
"1168",4569.5498046875,4631.2001953125,4522.2001953125,4608.89990234375,511789,4574.68505859375
"1169",4610,4719,4382.85009765625,4418.4501953125,1205497,4385.6494140625
"1170",4418.4501953125,4420.4501953125,4191.10009765625,4282.7001953125,843901,4250.90625
"1171",4335,4354.10009765625,4205,4242.9501953125,651304,4211.45166015625
"1172",4229,4295,4183.10009765625,4268.9501953125,395837,4237.2587890625
"1173",4297.4501953125,4404.64990234375,4284.9501953125,4391.7001953125,631907,4359.09814453125
"1174",4352.2001953125,4484.89990234375,4352.2001953125,4383.39990234375,761064,4350.85888671875
"1175",4385,4490,4350.9501953125,4365.2001953125,454169,4332.79443359375
"1176",4430,4444.5498046875,4365.2001953125,4404.39990234375,307009,4371.703125
"1177",4426.4501953125,4450,4361.2998046875,4390.5,272050,4357.90625
"1178",4379.60009765625,4433,4353.5498046875,4394.10009765625,501530,4361.4794921875
"1179",4375,4420,4295,4340.60009765625,207878,4308.37744140625
"1180",4362.35009765625,4362.35009765625,4263.64990234375,4275.5498046875,258216,4243.8095703125
"1181",4280,4350,4245,4287.0498046875,621343,4255.22412109375
"1182",4270.10009765625,4317.9501953125,4236,4266.0498046875,277038,4234.38037109375
"1183",4301,4324,4264.0498046875,4297.14990234375,254366,4265.2490234375
"1184",4290,4300.5498046875,4221.0498046875,4290.85009765625,254734,4258.99658203125
"1185",4325,4377,4258,4366,387469,4333.587890625
"1186",4380,4405.89990234375,4341.10009765625,4388.75,249672,4356.16943359375
"1187",4384,4393.2998046875,4295.2001953125,4322.5,370651,4290.4111328125
"1188",4344.14990234375,4430,4322.7001953125,4389.0498046875,364601,4356.46728515625
"1189",4410.2001953125,4435,4320,4410.14990234375,30919,4377.41064453125
"1190",4437.7998046875,4449.89990234375,4372,4404.0498046875,474364,4371.35546875
"1191",4445,4499,4402.85009765625,4431.85009765625,421237,4398.9501953125
"1192",4454.25,4584,4415,4567,691801,4533.09619140625
"1193",4582.10009765625,4625,4491.5,4517.5,433481,4483.96337890625
"1194",4577,4647,4470,4511.35009765625,866656,4477.85888671875
"1195",4512,4532.7998046875,4370,4383.10009765625,643118,4350.5615234375
"1196",4370,4425,4349.35009765625,4395,457168,4362.373046875
"1197",4410,4410,4340.0498046875,4362.60009765625,669679,4330.21337890625
"1198",4384.4501953125,4420,4336.4501953125,4363.7998046875,356178,4331.40478515625
"1199",4347,4435,4344,4361.2001953125,378028,4328.82373046875
"1200",4374.5,4377.4501953125,4250,4285.4501953125,527721,4253.63671875
"1201",4386,4540,4330.0498046875,4421.39990234375,1685313,4388.5771484375
"1202",4430,4568,4425.2001953125,4556.7001953125,886587,4522.87255859375
"1203",4560,4629,4527,4611.9501953125,492794,4577.712890625
"1204",4605,4610,4461,4479.25,499585,4445.99755859375
"1205",4490,4515.9501953125,4370.7001953125,4400.2998046875,430622,4367.6337890625
"1206",4430,4449,4320,4399.14990234375,385705,4366.49169921875
"1207",4403.9501953125,4440,4341,4418.85009765625,336664,4386.0458984375
"1208",4420.9501953125,4480,4380,4469.7998046875,310657,4436.6181640625
"1209",4482.2998046875,4616.14990234375,4448,4605.2001953125,799422,4571.0126953125
"1210",4630,4833,4614,4815.0498046875,1822610,4779.30419921875
"1211",4815,4885,4751.0498046875,4789.4501953125,1069669,4753.89501953125
"1212",4761,4768.85009765625,4683.25,4721.85009765625,598162,4686.7958984375
"1213",4725,4842,4707.64990234375,4719.2001953125,910558,4684.16650390625
"1214",4719.2001953125,4760.10009765625,4642.60009765625,4726.39990234375,1113421,4691.3125
"1215",4765,4794,4701.0498046875,4775.7001953125,611403,4740.2470703125
"1216",4771,4882.9501953125,4743.0498046875,4871.4501953125,996306,4835.28564453125
"1217",4885,4901.9501953125,4766.9501953125,4778.35009765625,684834,4742.876953125
"1218",4770.35009765625,4800,4715,4788.0498046875,354855,4752.5048828125
"1219",4804.7001953125,4815,4710.89990234375,4727.39990234375,354913,4692.3056640625
"1220",4738,4777.85009765625,4681.39990234375,4704.5,336491,4669.5751953125
"1221",4728,4735.9501953125,4675.25,4685.10009765625,271785,4650.31982421875
"1222",4677,4756,4630,4742.2998046875,445259,4707.0947265625
"1223",4746,4761.35009765625,4661.2998046875,4678.85009765625,363818,4644.11572265625
