,BEL.NS.Open,BEL.NS.High,BEL.NS.Low,BEL.NS.Close,BEL.NS.Volume,BEL.NS.Adjusted
1577,288,299.8999939,286,297.2000122,63609206,296.3971863
1578,301.75,303.2000122,289.6499939,294.4500122,49890427,293.6546021
1579,295.7000122,295.75,285.0499878,289.1000061,33893805,288.3190613
1580,285.3999939,293.9500122,285,292.1499939,31645904,291.3608093
1581,293,296.2999878,289.6499939,290.6499939,42769599,289.8648376
1582,294.2000122,297.2000122,286.2999878,295.9500122,51397345,295.1505432
1583,323,323,309.2999878,318.6499939,67256146,317.7892151
1584,312,312,230.0500031,255.5500031,268052657,254.8596802
1585,264.5,264.5,230,260.3500061,193487058,259.646698
1586,267,281.5,267,273.6499939,95502477,272.9107666
1587,274,284.5499878,268.7000122,283.2000122,60109827,282.4349976
1588,288.8999939,292,281.1000061,283.3999939,42363741,282.6344299
1589,287,290.5,285.3500061,286.2000122,32269277,285.4268799
1590,287.8999939,293,286.0499878,290.5,33990756,289.715271
1591,293.8999939,303,287.0499878,300.8999939,49511492,300.0871582
1592,305,310.5,301.5,309.6000061,67366844,308.7636719
1593,313,321,312.25,318.25,64859245,317.3902893
1594,319.8999939,319.8999939,304.1000061,309.2999878,58698689,308.4644775
1595,309.7999878,313.3500061,302.25,311.8999939,39505506,311.0574341
1596,312.7000122,314,304.1000061,304.9500122,37620968,304.1262512
1597,304.7999878,311.8999939,297.4500122,309.75,39139609,308.913269
1598,310.8999939,314.9500122,309.2000122,309.7000122,29124110,308.8634033
1599,310,311.5,305.8500061,306.8500061,24238007,306.0210876
1600,306.1000061,308.1499939,301.2000122,304.5,39996580,303.6774292
1601,306,309.7999878,302.75,305.8999939,24256902,305.0736389
1602,310.9500122,312.5,305.8500061,307.6499939,39495237,306.8189392
1603,309,309,303,306.1000061,23974162,305.2731323
1604,307,315.4500122,305.75,314.5,44919849,313.6504211
1605,317.3999939,318.5,313.0499878,317.3500061,35591681,316.4927368
1606,317.6499939,326.7999878,314.5,324.0499878,63125211,323.1746216
1607,328.4500122,335.7999878,325.6000061,334.6000061,70983243,333.6961365
1608,338,339.3500061,328.7000122,334.7999878,52225572,333.8955688
1609,340,340.5,324.1499939,333.8500061,46779965,332.9481506
1610,335.5,338.2000122,333,335.5,31919433,334.593689
1611,336.8999939,337.5,328.1000061,333.1000061,24517961,332.2001953
1612,336,336.0499878,331,331.3999939,22021426,330.5047607
1613,333.25,334.3999939,324.5,326.1499939,26585927,325.2689514
1614,326.5,326.7000122,312.2999878,313.5499878,48043715,312.7029724
1615,309.8999939,316.8999939,305,306.2999878,43313606,305.4725647
1616,306,314.7000122,297.2999878,312.2999878,39386992,311.4563599
1617,317,317,281.1000061,301.4500122,76513131,300.6356812
1618,302.5,306.5,299.2999878,300.1000061,24099148,299.2893372
1619,297.9500122,303.3999939,293.3999939,301.4500122,27820556,300.6356812
1620,303.7999878,310.5,302,309.8999939,24512844,309.0628357
1621,312.7999878,325.6000061,310.8500061,321.3500061,51391698,320.4819336
1622,325.2000122,326.5499878,317.6000061,318.1000061,41111245,317.2407227
1623,319.8999939,320.6000061,315.4500122,316.0499878,25709971,315.196228
1624,317.7000122,317.7000122,308.0499878,311.1499939,28141436,310.3094788
1625,305.2999878,308.7000122,301.7000122,302.9500122,26155604,302.1316528
1626,289.8500061,297.4500122,285,290.25,50390560,289.4659424
1627,292,302.6000061,286.3500061,287.25,39171936,286.4740295
1628,295.5,301,289.7999878,300.2000122,22199473,299.3890686
1629,301,302.7000122,297.1499939,298.25,21963656,297.4443359
1630,302.5,305,300.6499939,302.2000122,15551076,301.383667
1631,299,303.6499939,298.25,301.3999939,15361379,300.5858154
1632,302,302.6499939,295.3999939,296.1499939,14746085,295.3500061
1633,296.1499939,297.0499878,290.6499939,293.7000122,16641055,293.7000122
1634,296.5,303.8999939,296,303.2999878,21353408,303.2999878
1635,304.7999878,305.5499878,301.1000061,302.1499939,12232725,302.1499939
1636,302.1499939,304.5,297.7999878,303.1499939,14183642,303.1499939
1637,303,306.75,302.5499878,305.3999939,11862616,305.3999939
1638,306.3999939,306.8999939,303.5,304.5,13074829,304.5
1639,305.5,309.2000122,304.1000061,306,21891698,306
1640,308.7000122,308.8999939,305.7999878,306.7000122,15280637,306.7000122
1641,306.6000061,307.4500122,299.6000061,300.8999939,16873099,300.8999939
1642,301.0499878,304.5,299.5,299.9500122,14005947,299.9500122
1643,299.3500061,301.0499878,292.1000061,296.2000122,19185385,296.2000122
1644,296.7999878,302.1499939,294.3500061,299.2999878,28684991,299.2999878
1645,301.9500122,301.9500122,295.0499878,296.8999939,11713172,296.8999939
1646,300,301.3500061,296.75,297.1499939,13971488,297.1499939
1647,297.1499939,301.8999939,295.2999878,298.9500122,17937646,298.9500122
1648,299,299.5,290,290.6000061,26342723,290.6000061
1649,290.3500061,290.3500061,282.0499878,283.6000061,30062372,283.6000061
1650,282,284.5,275.75,281.5499878,29170063,281.5499878
1651,282.5,288.3500061,282.2999878,285.75,19982334,285.75
1652,286.4500122,290.4500122,284.3500061,288.0499878,21650737,288.0499878
1653,290.8999939,292.5,289,291.7000122,16102095,291.7000122
1654,293,294,289.6000061,289.9500122,12330463,289.9500122
1655,290.8999939,292.2000122,288.3999939,290.3999939,9184637,290.3999939
1656,290.5,290.8500061,283.8999939,284.2999878,15946216,284.2999878
1657,284.8999939,286,280.3999939,282.8500061,10450571,282.8500061
1658,284,284.8500061,267.1000061,272.7000122,44560220,272.7000122
1659,274,279.3999939,272.8500061,277.3500061,38501362,277.3500061
1660,280,286.7000122,278.6499939,286.2999878,19445968,286.2999878
1661,286.2999878,293.3999939,284.5499878,291.7999878,25346532,291.7999878
1662,294,295,287.6499939,289.8500061,19263084,289.8500061
1663,290.6000061,291.8999939,289.0499878,290.5,18343882,290.5
1664,292.3500061,294.8500061,289.2000122,293.4500122,208588855,293.4500122
1665,293.4500122,294.6000061,283.6000061,285.1000061,32695169,285.1000061
1666,285.1000061,286.6000061,282.5499878,283.9500122,13883476,283.9500122
1667,275.0499878,286.2999878,275.0499878,278.7000122,27321529,278.7000122
1668,278.7000122,281.8999939,273.5499878,277.2000122,17451235,277.2000122
1669,277.3999939,278.8999939,265,267.3500061,21704629,267.3500061
1670,267,281.5,265.5499878,280.25,29190708,280.25
1671,282,286.6000061,278.5,282.3999939,18984175,282.3999939
1672,283.9500122,289.6000061,283.3999939,286.8999939,19155691,286.8999939
1673,287.2000122,288.6499939,284.1499939,285.8999939,9677338,285.8999939
1674,286.1000061,289.2000122,284.6499939,285.7000122,11386559,285.7000122
1675,287.1499939,289.4500122,285.75,288.8500061,14701531,288.8500061
1676,288.1499939,291.0499878,284.75,285.7000122,11835439,285.7000122
1677,286.0499878,287.8999939,281.7000122,284.5499878,11695551,284.5499878
1678,282.8999939,287.7999878,277.7999878,287.1499939,10095514,287.1499939
1679,286.2999878,287.4500122,281.1000061,282.2999878,8393942,282.2999878
1680,282,282.1499939,270.6499939,271.6499939,15240897,271.6499939
1681,271,274.7000122,266.2999878,268.6499939,13503954,268.6499939
1682,269,273.1499939,268.3500061,271.3500061,10700271,271.3500061
1683,271,276,257.4500122,272.3500061,40406841,272.3500061
1684,276.7000122,277.9500122,267.3999939,270.0499878,24479817,270.0499878
1685,271.2000122,284.5,270.8500061,283.6499939,34271117,283.6499939
1686,283.4500122,294.75,282.0499878,288.5499878,40787587,288.5499878
1687,287.9500122,288.4500122,283.75,284.8999939,18720310,284.8999939
1688,286.6499939,290.25,286,288.6499939,5265231,288.6499939
1689,289,289,280.2999878,284.1499939,15157659,284.1499939
1690,282.5,287.2000122,277.1499939,286.3500061,18761867,286.3500061
1691,287.5,304.2999878,287.2000122,301.8500061,52804364,301.8500061
1692,301,302,296.1000061,300.3500061,24357284,300.3500061
1693,300.3500061,304.5,295.75,297.75,22935845,297.75
1694,297.5,303.7999878,294.3999939,299.75,20155408,299.75
1695,300,300.8500061,287.2999878,290.1499939,14292965,290.1499939
1696,288,288.8500061,279.4500122,281.5499878,20001842,281.5499878
1697,282,284.4500122,275.5,280.9500122,20541591,280.9500122
1698,283,286.7000122,277.25,278.0499878,12999925,278.0499878
1699,280,285.2000122,277,279,13160982,279
1700,278.4500122,278.4500122,270.25,275.4500122,14858108,275.4500122
1701,276,283.5,275.5,280.8500061,13268900,280.8500061
1702,290,299,287.9500122,292.3500061,49366681,292.3500061
1703,294,301,293.1499939,297.8999939,27347402,297.8999939
1704,298.8500061,307.9500122,297.4500122,307.3500061,39464505,307.3500061
1705,308,309.5,304.3500061,305.75,27772319,305.75
1706,305.7000122,310.6000061,305,308,23241947,308
1707,307.7999878,309.3999939,303.2999878,306.8999939,15549685,306.8999939
1708,309,312.75,307.7999878,312.1000061,21405136,312.1000061
1709,316,320.8500061,311.2000122,312.8500061,41441172,312.8500061
1710,314,315.3999939,310.6000061,314.5,17911694,314.5
1711,314.5,315.8500061,313.1000061,313.75,8359798,313.75
1712,313.6000061,317.1000061,313.25,314.6000061,11830104,314.6000061
1713,317.5499878,318.2999878,314,314.8500061,15811501,314.8500061
1714,314.8999939,316.5,313,314.1000061,9281006,314.1000061
1715,313.5499878,316,312.1000061,312.9500122,10978047,312.9500122
1716,313,316.3500061,308.1499939,315.6499939,15557064,315.6499939
1717,315.7999878,317.3500061,314,316.2000122,10543307,316.2000122
1718,315.5499878,318.6499939,310,310.6000061,18053073,310.6000061
1719,310.2000122,310.6000061,301.6499939,303.7999878,16598070,303.7999878
1720,295,300.4500122,295,298.5,13349532,298.5
1721,298,302.1000061,289.3500061,290.8500061,14964305,290.8500061
1722,294,295.2999878,288,294.3500061,10201072,294.3500061
1723,296.25,297.3500061,291.5,292.4500122,10685518,292.4500122
1724,293,296,292.5,295.2000122,9172485,295.2000122
1725,295.8500061,296.1499939,291.3500061,292.0499878,9495184,292.0499878
1726,292.0499878,292.5,282.8500061,284.8999939,25876258,284.8999939
1727,284.5,294,284.25,293.1499939,15725947,293.1499939
1728,293.1499939,294.6000061,290.25,293.8999939,6954271,293.8999939
