"","INFY.NS.Open","INFY.NS.High","INFY.NS.Low","INFY.NS.Close","INFY.NS.Volume","INFY.NS.Adjusted"
"941",1722.05004882812,1729.75,1687.19995117188,1707.55004882812,5905209,1573.32055664062
"942",1710.05004882812,1726.59997558594,1695.90002441406,1703.69995117188,5871709,1583.68505859375
"943",1709.09997558594,1734.15002441406,1701.15002441406,1728.94995117188,5090259,1607.15637207031
"944",1719.34997558594,1724.75,1692.05004882812,1703.90002441406,5329972,1583.87109375
"945",1699,1712.59997558594,1661.05004882812,1667.75,5875091,1550.26770019531
"946",1677.5,1707.19995117188,1676,1700.05004882812,3636806,1580.29235839844
"947",1695,1706.44995117188,1686.34997558594,1697.90002441406,3471772,1578.29382324219
"948",1709,1717.44995117188,1699,1702.5,3530713,1582.56982421875
"949",1715,1717,1705,1708.69995117188,483407,1588.33288574219
"950",1730,1741,1703,1737.5,5245903,1615.10437011719
"951",1734.75,1750,1726,1742.5,4016134,1619.75207519531
"952",1726,1750.94995117188,1721.94995117188,1740.15002441406,4780368,1617.56762695312
"953",1732.94995117188,1739.75,1709,1733.30004882812,4731349,1611.20007324219
"954",1743,1782.84997558594,1738.05004882812,1780.19995117188,5069009,1654.79626464844
"955",1782.09997558594,1800,1775.5,1787.15002441406,4354074,1661.25671386719
"956",1790,1808.94995117188,1777,1792.30004882812,6034233,1666.0439453125
"957",1792.55004882812,1802,1780.69995117188,1787.44995117188,4732492,1661.53540039062
"958",1781.59997558594,1789.44995117188,1759,1779.40002441406,4326924,1654.05261230469
"959",1784,1785.40002441406,1751.15002441406,1759.40002441406,6621839,1635.46154785156
"960",1735.09997558594,1747.25,1710,1736.90002441406,8436160,1614.54663085938
"961",1740,1740.5,1688,1696,7333061,1576.52758789062
"962",1700,1726.19995117188,1696.94995117188,1722.40002441406,4476260,1601.06799316406
"963",1702.55004882812,1718.34997558594,1684,1691.65002441406,4494181,1572.48400878906
"964",1691,1712,1669.15002441406,1696.34997558594,3942776,1576.85302734375
"965",1704.55004882812,1729.90002441406,1700.05004882812,1712.65002441406,14808963,1592.00463867188
"966",1715,1741.90002441406,1713,1714.90002441406,5193264,1594.09631347656
"967",1715,1750.5,1711.34997558594,1748.25,5559574,1625.09704589844
"968",1771.09997558594,1786.65002441406,1732.55004882812,1735.55004882812,6754012,1613.29162597656
"969",1730,1733.94995117188,1691.5,1695.30004882812,3991449,1575.87707519531
"970",1701.09997558594,1724.90002441406,1694,1711.65002441406,4202122,1591.07531738281
"971",1733,1759.80004882812,1732.59997558594,1753.34997558594,3029169,1629.83764648438
"972",1759,1769.40002441406,1742,1763.44995117188,2082171,1639.22607421875
"973",1760,1763.75,1746,1759.25,1823469,1635.32189941406
"974",1767.05004882812,1771.34997558594,1738.80004882812,1744.65002441406,4040584,1621.75048828125
"975",1730.90002441406,1763,1710.34997558594,1752.15002441406,4768144,1628.72229003906
"976",1745,1747.94995117188,1721.19995117188,1734.19995117188,3053149,1612.03662109375
"977",1762.65002441406,1777.59997558594,1758,1771.59997558594,4481031,1646.80212402344
"978",1820,1842,1806.75,1820.84997558594,18887243,1692.58264160156
"979",1801.69995117188,1829.65002441406,1787.30004882812,1798.90002441406,5773891,1672.17895507812
"980",1801,1838,1801,1811.59997558594,5353584,1683.98425292969
"981",1825,1829.15002441406,1812.34997558594,1824.69995117188,4156428,1696.16137695312
"982",1831.25,1861.59997558594,1827,1857.59997558594,4112933,1726.74401855469
"983",1872.94995117188,1875.75,1854,1863.5,3780347,1732.22827148438
"984",1860,1874.5,1845.05004882812,1866.15002441406,2647733,1734.69165039062
"985",1880.69995117188,1895.90002441406,1878.40002441406,1888,3340933,1755.00231933594
"986",1883.5,1893.80004882812,1876.40002441406,1885.55004882812,3236635,1752.72497558594
"987",1884.5,1909.80004882812,1874.34997558594,1892.84997558594,4584738,1759.5107421875
"988",1890,1898.34997558594,1871.65002441406,1887.75,4619420,1754.77001953125
"989",1887.75,1914.05004882812,1887.75,1898.44995117188,3329616,1764.71630859375
"990",1898.44995117188,1906.65002441406,1878,1899.15002441406,3921999,1765.36706542969
"991",1900,1902.90002441406,1840,1844.65002441406,6995719,1714.70617675781
"992",1828,1828,1800,1817.80004882812,6449205,1689.74755859375
"993",1815.44995117188,1836,1806.80004882812,1814.30004882812,4834389,1686.49426269531
"994",1815,1869.90002441406,1813,1850.75,7857560,1720.37634277344
"995",1855,1870,1850.15002441406,1855.59997558594,5142287,1724.884765625
"996",1868.90002441406,1889,1860,1877.44995117188,5362535,1745.19555664062
"997",1905,1912.5,1866.34997558594,1896.80004882812,14277630,1763.18249511719
"998",1882,1933,1881,1929.34997558594,7688506,1793.43969726562
"999",1938.55004882812,1953.90002441406,1930.5,1939.5,5262464,1802.87463378906
"1000",1922.09997558594,1945,1911.44995117188,1920.75,3690315,1785.44543457031
"1001",1916,1916,1862.84997558594,1867.05004882812,5747770,1735.5283203125
"1002",1844,1848,1815.5,1823.69995117188,5533463,1695.23193359375
"1003",1795,1808,1776,1785.69995117188,8252758,1659.90881347656
"1004",1765,1768.65002441406,1728,1736.80004882812,7116712,1614.45361328125
"1005",1726.59997558594,1740,1700.5,1722.15002441406,9137653,1600.83557128906
"1006",1702,1709.69995117188,1665,1678.59997558594,11231734,1560.35339355469
"1007",1681,1727.55004882812,1679.5,1686.19995117188,10998502,1567.41796875
"1008",1718,1749.5,1715.34997558594,1736.19995117188,8788872,1613.89575195312
"1009",1766.09997558594,1780,1734.69995117188,1772.05004882812,5119935,1647.22045898438
"1010",1789,1792.80004882812,1772,1787.09997558594,4253717,1661.21008300781
"1011",1779,1779,1734,1738.55004882812,3832922,1616.08044433594
"1012",1732,1753.94995117188,1710.15002441406,1741.09997558594,4700077,1618.45068359375
"1013",1722.19995117188,1732,1695.40002441406,1715,4310209,1594.18920898438
"1014",1710,1725,1696,1717.30004882812,6053401,1596.3271484375
"1015",1735,1743,1725,1737.30004882812,3867244,1614.91821289062
"1016",1755.65002441406,1773.90002441406,1748.75,1769.59997558594,4334630,1644.94311523438
"1017",1740,1745.94995117188,1713,1721.34997558594,7551371,1600.091796875
"1018",1690,1718.55004882812,1678.25,1682.19995117188,7459637,1563.69970703125
"1019",1699,1746.75,1690.44995117188,1738.25,4669915,1615.80139160156
"1020",1738.25,1755.44995117188,1726.84997558594,1733.30004882812,5350642,1611.20007324219
"1021",1744,1749,1720.30004882812,1724.80004882812,3937950,1603.298828125
"1022",1710,1722.5,1703.5,1706.94995117188,5602215,1586.70617675781
"1023",1701,1737.30004882812,1691.5,1730.69995117188,5120890,1608.78332519531
"1024",1699.90002441406,1751,1691.05004882812,1734.34997558594,8878515,1612.17614746094
"1025",1750,1758.25,1733.40002441406,1742.84997558594,5478811,1620.07739257812
"1026",1690.09997558594,1714.94995117188,1670.5,1678.15002441406,13592379,1559.93518066406
"1027",1715,1728.15002441406,1677,1694.59997558594,9737281,1575.22607421875
"1028",1682.19995117188,1728.05004882812,1665,1715.59997558594,15076542,1594.74694824219
"1029",1710,1714.40002441406,1691,1702.80004882812,6771489,1582.8486328125
"1030",1720.19995117188,1733.90002441406,1705.55004882812,1720.84997558594,7344147,1599.62707519531
"1031",1695.25,1736,1681,1723.30004882812,9074499,1601.90454101562
"1032",1697,1751,1696,1739.84997558594,9742588,1617.28857421875
"1033",1718.44995117188,1800,1718.44995117188,1778.19995117188,10984500,1652.93713378906
"1034",1791,1831.59997558594,1791,1813.34997558594,10193515,1685.61108398438
"1035",1844.75,1844.75,1810.19995117188,1825.90002441406,6547182,1697.27709960938
"1036",1814,1831.40002441406,1811,1822,4758657,1693.65161132812
"1037",1831.55004882812,1895,1831.55004882812,1890.69995117188,10289724,1757.51220703125
"1038",1888.34997558594,1888.34997558594,1830,1839.30004882812,7140443,1709.73303222656
"1039",1865,1893.94995117188,1849,1889.40002441406,5233979,1756.3037109375
"1040",1923.30004882812,1923.30004882812,1833.05004882812,1854.59997558594,17731459,1723.95520019531
"1041",1861,1886.90002441406,1841.09997558594,1853.05004882812,8362085,1722.51440429688
"1042",1850,1890,1839,1887.40002441406,5709382,1754.44470214844
"1043",1897,1900,1857,1872.40002441406,6192824,1740.50122070312
"1044",1856.15002441406,1894.59997558594,1856.15002441406,1886.69995117188,3784303,1753.79418945312
"1045",1892,1894,1858,1876.55004882812,3438588,1744.35913085938
"1046",1866,1880.90002441406,1852.65002441406,1873.90002441406,4008555,1741.89575195312
"1047",1873.90002441406,1889.40002441406,1860.55004882812,1886,3917785,1753.14331054688
"1048",1910,1919,1895,1903.94995117188,7795839,1769.82885742188
"1049",1900,1913,1894.19995117188,1906.84997558594,5399145,1772.52453613281
"1050",1886.84997558594,1910.30004882812,1878.30004882812,1903.55004882812,6171518,1769.45715332031
"1051",1889.75,1893,1873,1882.94995117188,7364074,1750.30822753906
"1052",1883.80004882812,1889.59997558594,1857.15002441406,1861.09997558594,5472024,1729.99731445312
"1053",1855,1857.5,1822.15002441406,1828.84997558594,5407453,1700.01916503906
"1054",1821.05004882812,1828.15002441406,1807.55004882812,1811,5797544,1683.42663574219
"1055",1823,1838,1808,1814.59997558594,5131446,1686.77307128906
"1056",1814,1814,1762.55004882812,1766.55004882812,8248407,1642.10778808594
"1057",1757.5,1757.5,1727.75,1742.44995117188,6456184,1619.70556640625
"1058",1754.94995117188,1757.5,1732,1748.55004882812,6257693,1625.37585449219
"1059",1605.5,1650,1590,1621.40002441406,30523965,1507.18273925781
"1060",1636.65002441406,1636.65002441406,1550,1562,17044923,1451.96716308594
"1061",1575,1596.30004882812,1563,1587.69995117188,10678747,1475.8564453125
"1062",1595,1627.19995117188,1589.25,1618.80004882812,7766514,1504.76599121094
"1063",1604.34997558594,1610.69995117188,1582.40002441406,1585.44995117188,8134245,1473.76513671875
"1064",1572.80004882812,1572.80004882812,1554.09997558594,1561.09997558594,7000570,1451.13049316406
"1065",1577.19995117188,1592,1566.55004882812,1581,5345435,1469.62854003906
"1066",1572.75,1572.75,1550.34997558594,1552.80004882812,8819356,1443.4150390625
"1067",1570,1601.80004882812,1557.44995117188,1582.59997558594,9245177,1471.11584472656
"1068",1590,1597.30004882812,1560.80004882812,1567.55004882812,9831395,1457.1259765625
"1069",1550.90002441406,1552.75,1531,1541,7072627,1432.4462890625
"1070",1547.25,1570,1530.15002441406,1535.55004882812,6220959,1427.38037109375
"1071",1560.05004882812,1589.40002441406,1557.44995117188,1585.15002441406,6144870,1473.486328125
"1072",1550,1561.84997558594,1535.05004882812,1542.84997558594,6171472,1434.166015625
"1073",1540,1586.80004882812,1522.15002441406,1570.34997558594,6832202,1459.72875976562
"1074",1558,1569.15002441406,1546.05004882812,1553,6212545,1443.60107421875
"1075",1549.94995117188,1549.94995117188,1511.59997558594,1526.75,7846080,1419.20031738281
"1076",1514,1527.5,1504.30004882812,1508.80004882812,7034979,1402.5146484375
"1077",1519.30004882812,1529.25,1498.09997558594,1504.40002441406,6723761,1398.42468261719
"1078",1510,1511.84997558594,1478.65002441406,1489.09997558594,6145331,1384.20239257812
"1079",1494.90002441406,1525,1480.90002441406,1518.44995117188,6516378,1411.48486328125
"1080",1522,1549.69995117188,1505.30004882812,1509.19995117188,6594126,1402.88647460938
"1081",1481,1484.69995117188,1417.65002441406,1427.15002441406,16561140,1326.61645507812
"1082",1453,1466.75,1446.69995117188,1455.15002441406,10488908,1352.64404296875
"1083",1455.09997558594,1488,1450.05004882812,1468.40002441406,5887569,1364.96069335938
"1084",1468.59997558594,1469.55004882812,1435.25,1441,5693167,1339.49060058594
"1085",1435,1442.5,1399.25,1410.44995117188,9630092,1311.0927734375
"1086",1418,1430,1407.05004882812,1423.94995117188,13040065,1323.64172363281
"1087",1443.94995117188,1467,1437.40002441406,1461.34997558594,8284860,1358.40710449219
"1088",1487,1530,1485,1526.80004882812,10904213,1419.24670410156
"1089",1510.69995117188,1518,1488.15002441406,1503.59997558594,16033857,1412.48303222656
"1090",1513,1514.75,1472.09997558594,1478.55004882812,8738508,1388.95104980469
"1091",1484,1513.84997558594,1475.59997558594,1508,7205840,1416.61645507812
"1092",1524.90002441406,1555,1518,1521.69995117188,9395707,1429.48608398438
"1093",1516,1536.59997558594,1493,1530.05004882812,6624883,1437.33032226562
"1094",1519.84997558594,1519.84997558594,1502.59997558594,1506.69995117188,4904592,1415.39514160156
"1095",1520.19995117188,1520.19995117188,1492,1500,4697608,1409.10119628906
"1096",1485,1516.94995117188,1481.5,1515,4361061,1423.19213867188
"1097",1486.09997558594,1493.94995117188,1473.59997558594,1476.80004882812,6516436,1387.30712890625
"1098",1443.59997558594,1443.59997558594,1411.69995117188,1424.5,6987685,1338.17651367188
"1099",1410,1448.90002441406,1403.15002441406,1440.55004882812,6090247,1353.25390625
"1100",1440.19995117188,1446.40002441406,1418.84997558594,1422.19995117188,4651958,1336.01574707031
"1101",1438,1443.75,1392,1397.19995117188,6641772,1312.53063964844
"1102",1391.05004882812,1396.94995117188,1367.15002441406,1387.30004882812,9692047,1303.23071289062
"1103",1390.05004882812,1422.34997558594,1382,1414.15002441406,4595194,1328.45361328125
"1104",1424,1456,1422.75,1449.90002441406,6270787,1362.03735351562
"1105",1436.05004882812,1459.59997558594,1435,1437.25,6253366,1350.15368652344
"1106",1439.80004882812,1458,1433,1452.44995117188,6254281,1364.43249511719
"1107",1458,1467.5,1428.90002441406,1441.09997558594,6114340,1353.7705078125
"1108",1468.05004882812,1484,1465.15002441406,1474.59997558594,4511097,1385.24047851562
"1109",1469,1488.25,1453,1480.15002441406,4412178,1390.45397949219
"1110",1464.69995117188,1477,1457,1463.25,5060038,1374.57824707031
"1111",1465.05004882812,1482,1455,1461.90002441406,9165177,1373.30993652344
"1112",1454,1485,1442.34997558594,1479.40002441406,4651635,1389.74963378906
"1113",1480.25,1492.25,1462,1488,4800224,1397.82836914062
"1114",1498.80004882812,1509.94995117188,1472,1475.94995117188,7379669,1386.50842285156
"1115",1482.19995117188,1500,1470,1491.65002441406,5209162,1401.25720214844
"1116",1503.05004882812,1513.94995117188,1495.69995117188,1498.69995117188,3323472,1407.8798828125
"1117",1515,1516.94995117188,1499.94995117188,1514.44995117188,3652582,1422.67553710938
"1118",1495,1499.90002441406,1466.40002441406,1473.15002441406,4702638,1383.87829589844
"1119",1461.80004882812,1468.59997558594,1436,1438.59997558594,4710356,1351.42199707031
"1120",1450,1460,1438.59997558594,1444.44995117188,5264025,1356.91748046875
"1121",1451,1452.94995117188,1414,1428.84997558594,6157606,1342.26281738281
"1122",1446,1446,1410.65002441406,1430.34997558594,5620018,1343.67211914062
"1123",1450,1493.59997558594,1448.05004882812,1489.90002441406,5835171,1399.61328125
"1124",1471.55004882812,1486.84997558594,1470.09997558594,1484.15002441406,3418540,1394.21179199219
"1125",1501.25,1525.80004882812,1500,1515.30004882812,5079392,1423.47399902344
"1126",1517,1535.44995117188,1503.09997558594,1532.90002441406,5008061,1440.00756835938
"1127",1534,1540,1492.15002441406,1506.30004882812,7020642,1415.01928710938
"1128",1480.09997558594,1517.15002441406,1480.09997558594,1503.59997558594,7859626,1412.48303222656
"1129",1496.65002441406,1496.65002441406,1445,1451.15002441406,7268273,1363.21142578125
"1130",1451,1473,1445,1471.05004882812,4517285,1381.90563964844
"1131",1496.40002441406,1524.44995117188,1489.84997558594,1517.40002441406,6636841,1425.44665527344
"1132",1532.80004882812,1555.69995117188,1528,1549.69995117188,7009465,1455.78930664062
"1133",1564,1564,1537.90002441406,1551.05004882812,2983249,1457.05773925781
"1134",1546.55004882812,1547,1528.34997558594,1543.59997558594,4374635,1450.05883789062
"1135",1549,1570,1539.90002441406,1566.09997558594,6011955,1471.19555664062
"1136",1587.5,1603.84997558594,1574.94995117188,1599.90002441406,7402209,1502.947265625
"1137",1608.40002441406,1625.69995117188,1602.30004882812,1616.65002441406,5361971,1518.68237304688
"1138",1617,1622,1596,1619.40002441406,3763409,1521.265625
"1139",1621.19995117188,1621.19995117188,1588.09997558594,1602.44995117188,4423829,1505.34289550781
"1140",1630,1631.34997558594,1616,1619.94995117188,3462090,1521.7822265625
"1141",1613.30004882812,1614,1590.15002441406,1594.09997558594,3562286,1497.49877929688
"1142",1609,1609,1591.09997558594,1596.44995117188,3004430,1499.70629882812
"1143",1596.44995117188,1612,1585,1606.25,4067324,1508.91247558594
"1144",1594.09997558594,1598.19995117188,1574,1582.94995117188,4635706,1487.02453613281
"1145",1585.30004882812,1604.90002441406,1585.09997558594,1597.09997558594,4739884,1500.31689453125
"1146",1586,1599,1574,1575.65002441406,3950555,1480.16687011719
"1147",1548,1554.5,1533,1542.40002441406,5551574,1448.93188476562
"1148",1535,1546,1531,1537.5,2888426,1444.32861328125
"1149",1548,1548.69995117188,1513.75,1518.15002441406,4331088,1426.1513671875
"1150",1535.15002441406,1544.94995117188,1517.44995117188,1521.55004882812,3079136,1429.34533691406
"1151",1468.55004882812,1468.55004882812,1450,1461.75,8079050,1373.16918945312
"1152",1473.09997558594,1496.09997558594,1466,1492.94995117188,6725875,1402.47839355469
"1153",1460.05004882812,1468.09997558594,1451.05004882812,1464.19995117188,8140604,1375.470703125
"1154",1478,1478,1448,1453,5175653,1364.94934082031
"1155",1451,1467,1446.34997558594,1461.30004882812,3669352,1372.74658203125
"1156",1461.30004882812,1470,1445.44995117188,1455.09997558594,3428442,1366.92224121094
"1157",1440,1465.75,1438.05004882812,1457.65002441406,3600574,1369.31762695312
"1158",1475,1481.09997558594,1463.59997558594,1475.90002441406,4061475,1386.46179199219
"1159",1488,1520,1480,1511.65002441406,4816910,1420.04528808594
"1160",1525.80004882812,1545.90002441406,1521.15002441406,1536.19995117188,5494819,1443.10754394531
"1161",1551.90002441406,1553,1541.30004882812,1544.94995117188,4947158,1451.3271484375
"1162",1497,1498.94995117188,1472,1475.40002441406,14332197,1385.99194335938
"1163",1475,1475.19995117188,1429.05004882812,1432.80004882812,12784100,1345.97338867188
"1164",1425,1425,1368.34997558594,1377.05004882812,20464045,1293.60192871094
"1165",1392,1406,1380.59997558594,1390.30004882812,6595241,1306.04895019531
"1166",1407.94995117188,1413.55004882812,1385.09997558594,1388.55004882812,7219797,1304.40490722656
"1167",1379.90002441406,1388.80004882812,1368.40002441406,1377.25,7917054,1293.78979492188
"1168",1366.34997558594,1383.94995117188,1360,1367.94995117188,9168498,1285.05322265625
"1169",1367.5,1394.80004882812,1362,1365.44995117188,10426200,1282.70471191406
"1170",1360,1399.44995117188,1355,1380.25,9414587,1296.60803222656
"1171",1393.44995117188,1406.5,1378,1393.55004882812,8561254,1309.10192871094
"1172",1379,1405.84997558594,1377,1394.69995117188,7022098,1310.18225097656
"1173",1404.90002441406,1409.84997558594,1393,1398.65002441406,6119965,1313.89294433594
"1174",1388.94995117188,1419.30004882812,1376,1413.44995117188,8120130,1327.79602050781
"1175",1412,1412,1386,1393.75,4943169,1309.28991699219
"1176",1419.69995117188,1432.25,1414,1429.40002441406,6631341,1342.77954101562
"1177",1445,1459.80004882812,1444.09997558594,1455.15002441406,6180672,1366.96911621094
"1178",1446.34997558594,1457.84997558594,1440.15002441406,1451.19995117188,3994466,1363.25842285156
"1179",1426.34997558594,1465,1426.34997558594,1462.65002441406,5274677,1374.0146484375
"1180",1462.65002441406,1479.65002441406,1420.09997558594,1423.80004882812,12824774,1337.51892089844
"1181",1437,1441.09997558594,1413.55004882812,1428.69995117188,5481467,1342.12182617188
"1182",1431,1437.94995117188,1415,1419.90002441406,4821514,1333.85510253906
"1183",1485,1494,1467.25,1474.25,14990688,1384.91162109375
"1184",1476.90002441406,1495,1475.5,1489.94995117188,4286396,1399.66015625
"1185",1510,1510.94995117188,1497.25,1503.69995117188,4692004,1412.57702636719
"1186",1504,1504.94995117188,1481.30004882812,1485.44995117188,3553171,1395.43298339844
"1187",1475,1504,1474.19995117188,1500.90002441406,4583939,1409.94677734375
"1188",1500.30004882812,1506,1491.34997558594,1500.5,3594485,1409.57092285156
"1189",1518.5,1521.80004882812,1511,1517.84997558594,982837,1425.86950683594
"1190",1528.09997558594,1532.90002441406,1521.05004882812,1526.30004882812,3914341,1433.80737304688
"1191",1530.80004882812,1534.90002441406,1512.5,1523.94995117188,6760137,1447.24523925781
"1192",1526,1527.94995117188,1507,1513.25,3053981,1437.08374023438
"1193",1530.25,1546.40002441406,1530.25,1537.65002441406,4542336,1460.25561523438
"1194",1553.05004882812,1575,1547.09997558594,1573,4542692,1493.82629394531
"1195",1572,1572.75,1545,1553.30004882812,2938906,1475.11804199219
"1196",1538.75,1543.90002441406,1521.65002441406,1530.75,3174027,1453.70288085938
"1197",1520.44995117188,1520.44995117188,1501.15002441406,1514,4509682,1437.79602050781
"1198",1521.40002441406,1527.90002441406,1491.09997558594,1507.44995117188,4898592,1431.57568359375
"1199",1529,1529,1501.09997558594,1511.19995117188,3334755,1435.13684082031
"1200",1485,1512,1485,1501.94995117188,3435763,1426.3525390625
"1201",1546.65002441406,1573.5,1546.65002441406,1570.09997558594,7214098,1491.07238769531
"1202",1575.15002441406,1591.40002441406,1568.44995117188,1585.30004882812,4908813,1505.50732421875
"1203",1577.84997558594,1597.84997558594,1572.75,1594,3497614,1513.76928710938
"1204",1597.15002441406,1609,1593.5,1602.80004882812,4497697,1522.12646484375
"1205",1597.19995117188,1602.80004882812,1582.94995117188,1587.40002441406,3469515,1507.50158691406
"1206",1591.69995117188,1598,1575.5,1593.40002441406,3126064,1513.19958496094
"1207",1582.09997558594,1587.84997558594,1564.05004882812,1568.19995117188,3071764,1489.26794433594
"1208",1569,1588,1562,1585.05004882812,3399329,1505.27001953125
"1209",1588.90002441406,1592,1579.30004882812,1583.15002441406,3245067,1503.46557617188
"1210",1589,1636,1584.75,1629.80004882812,5282215,1547.76745605469
"1211",1631.40002441406,1644,1613.80004882812,1635.65002441406,4563255,1553.32312011719
"1212",1628,1653.5,1620,1623.40002441406,3825766,1541.68969726562
"1213",1621.19995117188,1638.75,1615.05004882812,1629.05004882812,3131710,1547.05517578125
"1214",1619.94995117188,1645.75,1613.15002441406,1634.94995117188,11868134,1552.658203125
"1215",1656.19995117188,1672.59997558594,1652.30004882812,1657.09997558594,5407928,1573.69323730469
"1216",1656,1661.80004882812,1633.94995117188,1637.90002441406,4283343,1555.45983886719
"1217",1638,1644.84997558594,1623.30004882812,1639.75,3824966,1557.21655273438
"1218",1625,1626,1607.55004882812,1612.90002441406,4822398,1531.71813964844
"1219",1608,1623.80004882812,1596.69995117188,1605.5,4898087,1524.6904296875
"1220",1605.5,1623.90002441406,1598.5,1620.15002441406,4206837,1538.60327148438
"1221",1628,1628,1561.09997558594,1569.30004882812,8880658,1490.31262207031
"1222",1550,1565.94995117188,1530.05004882812,1547.19995117188,8037679,1469.32482910156
"1223",1547.19995117188,1577.5,1541.15002441406,1572.15002441406,6135067,1493.01904296875
"1224",1582,1588.5,1573,1579.40002441406,4976020,1499.90417480469
"1225",1569.30004882812,1570,1535.25,1540.5,6443866,1462.96215820312
"1226",1525,1549.5,1512.05004882812,1522.19995117188,9630453,1445.58325195312
"1227",1507.94995117188,1516.90002441406,1495.05004882812,1507.34997558594,6222740,1431.48059082031
"1228",1501,1516,1482.44995117188,1507.30004882812,7396259,1431.43322753906
"1229",1515,1521,1502.34997558594,1509.55004882812,6236361,1433.56994628906
"1230",1521.5,1529.94995117188,1511.75,1522.05004882812,6302640,1445.44091796875
"1231",1508.69995117188,1509.90002441406,1493,1497.09997558594,6283822,1421.74645996094
"1232",1500.5,1509.90002441406,1496.34997558594,1502.40002441406,4115459,1426.77990722656
"1233",1509.94995117188,1521.44995117188,1497.5,1514.84997558594,4860076,1438.60314941406
"1234",1505.09997558594,1524.94995117188,1498.5,1510.15002441406,5029860,1434.13977050781
"1235",1504,1521.30004882812,1501,1517.55004882812,4624745,1441.16735839844
"1236",1528,1530.40002441406,1504.05004882812,1508.19995117188,5060544,1432.28784179688
"1237",1514,1526.5,1504.05004882812,1524,3801140,1447.29272460938
"1238",1519.84997558594,1532.65002441406,1515.09997558594,1522.55004882812,4551130,1445.91564941406
"1239",1521,1521,1491.09997558594,1494.80004882812,7059590,1419.56237792969
"1240",1505.90002441406,1505.90002441406,1469.25,1475.19995117188,9868404,1400.94885253906
"1241",1470,1475,1446.5,1448.5,6443714,1375.5927734375
"1242",1448.19995117188,1489.34997558594,1448.19995117188,1484.44995117188,11498717,1409.73327636719
"1243",1482,1483.90002441406,1454.05004882812,1469.75,7158624,1395.77331542969
"1244",1470,1494,1464,1471.25,6173092,1397.19763183594
"1245",1481.94995117188,1485,1455,1480.59997558594,6591385,1406.07702636719
"1246",1483.5,1519.40002441406,1468,1503.65002441406,11610426,1427.96691894531
"1247",1510,1528,1502.30004882812,1525.5,6073063,1448.71728515625
"1248",1527,1542.19995117188,1524,1539.5,5922644,1462.01257324219
"1249",1544.75,1551.84997558594,1539.59997558594,1545.40002441406,5843098,1467.61560058594
"1250",1539.90002441406,1549.55004882812,1526.15002441406,1538.90002441406,6165284,1461.44287109375
"1251",1538,1545,1524,1525.55004882812,6496429,1448.7646484375
"1252",1535,1553.30004882812,1528.09997558594,1548,4855020,1470.08471679688
"1253",1560,1568.80004882812,1549.75,1551.90002441406,5200802,1473.78845214844
"1254",1547,1556,1538.75,1543,4158617,1465.33630371094
"1255",1546,1550.94995117188,1507.40002441406,1519.15002441406,6209955,1442.68676757812
"1256",1528.80004882812,1544,1520,1538.80004882812,6964719,1461.34777832031
"1257",1548.90002441406,1548.90002441406,1513,1533.75,9448126,1456.55200195312
"1258",1542.19995117188,1555.05004882812,1528.05004882812,1551.09997558594,6194199,1473.02856445312
"1259",1552,1586.94995117188,1552,1583.75,6916834,1504.03527832031
"1260",1597.5,1604.65002441406,1573,1599.40002441406,7040194,1518.89770507812
"1261",1598,1598,1561.59997558594,1569.84997558594,4570612,1490.83483886719
"1262",1569,1576.05004882812,1555.09997558594,1562.40002441406,4336238,1483.759765625
"1263",1565.5,1603,1565.5,1590.5,7983338,1510.44555664062
"1264",1596.19995117188,1619.75,1586.05004882812,1617,6904911,1535.61169433594
"1265",1612.94995117188,1616.30004882812,1596.44995117188,1608.55004882812,4786762,1527.58703613281
"1266",1597,1597,1566,1567.44995117188,4001199,1488.5556640625
"1267",1584.69995117188,1596,1578.15002441406,1593.25,5043736,1513.05700683594
"1268",1584,1599,1576,1597.05004882812,3465747,1516.66589355469
"1269",1600,1614.44995117188,1597.84997558594,1601.80004882812,4290289,1521.1767578125
"1270",1594,1595,1575.5,1583.80004882812,2857734,1504.08276367188
"1271",1584.94995117188,1603,1582.5,1592.44995117188,2417716,1512.29724121094
"1272",1598.69995117188,1601.65002441406,1576,1579.5,2723288,1499.99926757812
"1273",1563,1575,1555.30004882812,1561.80004882812,3656244,1483.19006347656
"1274",1569.84997558594,1569.84997558594,1548.15002441406,1550.69995117188,4766854,1472.64868164062
"1275",1560,1569,1545,1550.65002441406,2790986,1472.60131835938
"1276",1540,1540,1502,1509.30004882812,4920268,1433.33264160156
"1277",1515.59997558594,1524,1481.30004882812,1487.55004882812,9679811,1412.67736816406
"1278",1492.40002441406,1500.84997558594,1481.5,1496.05004882812,5125043,1420.74951171875
"1279",1485,1488.59997558594,1467.30004882812,1472.15002441406,4644499,1398.05236816406
"1280",1486.75,1489.80004882812,1473,1479.30004882812,4615015,1404.84252929688
"1281",1494.55004882812,1520.40002441406,1493.15002441406,1507.44995117188,6561742,1431.57568359375
"1282",1490.55004882812,1496,1481.09997558594,1492.69995117188,4137080,1417.56799316406
"1283",1495,1498.34997558594,1474.59997558594,1480.40002441406,5104656,1405.88720703125
"1284",1460,1474.30004882812,1457.65002441406,1471.55004882812,3699580,1397.48266601562
"1285",1464.19995117188,1478.30004882812,1428,1435.09997558594,8798403,1362.8671875
"1286",1441,1448.34997558594,1411,1420,7402784,1348.52734375
