"","BAJFINANCE.NS.Open","BAJFINANCE.NS.High","BAJFINANCE.NS.Low","BAJFINANCE.NS.Close","BAJFINANCE.NS.Volume","BAJFINANCE.NS.Adjusted"
"1106",5445.60009765625,5495,5343,5448.14990234375,1101857,5378.41552734375
"1107",5510,5616.64990234375,5455,5587.75,1304933,5516.22900390625
"1108",5700,5725,5587.75,5641.2001953125,1049008,5568.99462890625
"1109",5607,5619,5525,5576.25,739500,5504.8759765625
"1110",5485,5554,5460,5512.7998046875,755982,5442.23779296875
"1111",5512.7998046875,5535.2001953125,5377,5400.5,1198275,5350.7880859375
"1112",5364,5633.9501953125,5335.0498046875,5614.39990234375,1221890,5562.71826171875
"1113",5612.89990234375,5648.9501953125,5541,5630.2998046875,789818,5578.47216796875
"1114",5660,5755,5626.4501953125,5661.10009765625,1228453,5608.9892578125
"1115",5680,5938.85009765625,5645.89990234375,5916.7001953125,2222952,5862.236328125
"1116",5935,5986.89990234375,5816,5860.7001953125,1335247,5806.751953125
"1117",5928,5928,5801,5873.2001953125,803282,5819.13671875
"1118",5850,5903.9501953125,5813.7998046875,5861.5,761337,5807.54443359375
"1119",5849.7998046875,5959.5498046875,5784,5873.5498046875,975446,5819.48291015625
"1120",5929.9501953125,5979,5866.60009765625,5878.89990234375,886934,5824.7841796875
"1121",5925,5926.9501953125,5794.7001953125,5830.85009765625,692920,5777.17626953125
"1122",5855,5928.25,5812.85009765625,5915.2001953125,569859,5860.75
"1123",5969.89990234375,6068.10009765625,5931.35009765625,6059.7998046875,966432,6004.0185546875
"1124",6040,6098.14990234375,6002.0498046875,6065.9501953125,978560,6010.1123046875
"1125",6149,6149.60009765625,6042.0498046875,6074.39990234375,827092,6018.484375
"1126",6079,6283.14990234375,6036,6266.89990234375,1325493,6209.21240234375
"1127",6271,6325,6217.7001953125,6258.25,953295,6200.64208984375
"1128",6240,6334,6185,6227,724023,6169.6796875
"1129",6300,6383.7001953125,6212.5,6264.4501953125,1530406,6206.78515625
"1130",6279,6429.39990234375,6195,6396.35009765625,1444989,6337.470703125
"1131",6522,7109.9501953125,6522,7076.60009765625,6485782,7011.458984375
"1132",7175,7260,7125,7209.10009765625,2606762,7142.7392578125
"1133",7251.0498046875,7310,7192,7261,1227077,7194.16162109375
"1134",7201.4501953125,7356,7182.2001953125,7341.89990234375,1249124,7274.31640625
"1135",7326,7376.39990234375,7218,7296.35009765625,1218621,7229.18603515625
"1136",7338.9501953125,7385,7205,7316.64990234375,949481,7249.29931640625
"1137",7339.9501953125,7367.9501953125,7276.0498046875,7304.7001953125,758078,7237.45947265625
"1138",7300,7398,7264,7342.2001953125,957482,7274.6142578125
"1139",7369,7369,7105,7149.39990234375,1906523,7083.5888671875
"1140",7244,7325,7217.35009765625,7318.9501953125,1027051,7251.578125
"1141",7302,7343,7272.0498046875,7309.39990234375,1036941,7242.1162109375
"1142",7339,7384,7272.10009765625,7286.10009765625,804464,7219.0302734375
"1143",7300,7638,7296,7527.10009765625,2344414,7457.8125
"1144",7490,7588.7998046875,7452.39990234375,7488.25,835354,7419.3193359375
"1145",7510,7538.7001953125,7271,7301.7001953125,1100427,7234.4873046875
"1146",7261,7279.7998046875,7088.85009765625,7102.2001953125,1060862,7036.8232421875
"1147",7085,7250,7050,7207.7001953125,1088603,7141.35205078125
"1148",7165,7236.39990234375,7140,7176.89990234375,953096,7110.83544921875
"1149",7212.7998046875,7239,7025.10009765625,7047.14990234375,1354296,6982.2802734375
"1150",7120,7141.5,7025.7001953125,7062.10009765625,759139,6997.0927734375
"1151",6881,7015.5,6861.35009765625,6964.35009765625,996735,6900.24267578125
"1152",7000,7335,7000,7306.25,1731381,7238.9951171875
"1153",7228.60009765625,7333.85009765625,7142,7181.2998046875,1462579,7115.19482421875
"1154",7217.10009765625,7313,7173.4501953125,7190.35009765625,906370,7124.162109375
"1155",7190.7001953125,7254,7158,7196.2001953125,707025,7129.95849609375
"1156",7228.75,7255,7105,7119.35009765625,791905,7053.8154296875
"1157",7078,7207.9501953125,7070,7166.5,791994,7100.53173828125
"1158",7220,7279.4501953125,7175,7257.64990234375,772251,7190.84228515625
"1159",7300,7324,7165,7180.89990234375,649607,7114.798828125
"1160",7216.85009765625,7319.89990234375,7187.85009765625,7286.89990234375,834716,7219.8232421875
"1161",7330,7444,7312.39990234375,7403.4501953125,1382700,7335.30078125
"1162",7272.14990234375,7560,7272.14990234375,7483.4501953125,1493388,7414.56396484375
"1163",7489.9501953125,7532.85009765625,7369.7001953125,7386.2998046875,717420,7318.30810546875
"1164",7385,7480.14990234375,7194.35009765625,7274.10009765625,1187036,7207.14111328125
"1165",7275,7524.4501953125,7190.9501953125,7496.10009765625,1648117,7427.09765625
"1166",7569.9501953125,7715,7565,7635.39990234375,1613450,7565.115234375
"1167",7640,7735,7586.0498046875,7690.64990234375,1239262,7619.8564453125
"1168",7670,7778,7600,7719.5498046875,1281039,7648.490234375
"1169",7714.7998046875,7731.5,7475,7507.14990234375,1412331,7438.0458984375
"1170",7437,7460,7129,7259.5,1875205,7192.67529296875
"1171",7325,7379.9501953125,7210.0498046875,7242.85009765625,1142829,7176.1787109375
"1172",7179,7297.5,7160.10009765625,7202.5,869069,7136.19970703125
"1173",7312.5,7316.89990234375,7088.0498046875,7104.75,969632,7039.349609375
"1174",7081,7362,7026.7998046875,7335.75,1618665,7268.22314453125
"1175",7337,7398,7144.60009765625,7171.7998046875,820198,7105.78271484375
"1176",7335,7505,7306.35009765625,7488.7001953125,1191495,7419.76611328125
"1177",7550,7599,7346.89990234375,7404.14990234375,1510060,7335.994140625
"1178",7385.4501953125,7407.75,7272.25,7345.14990234375,991196,7277.53662109375
"1179",7265,7338,7221,7293.39990234375,653113,7226.263671875
"1180",7307,7352.5,7172.60009765625,7202.7998046875,732206,7136.4970703125
"1181",7205,7258.5,7145,7226.2001953125,740731,7159.68212890625
"1182",7220.5,7226,7114.7001953125,7151.64990234375,608655,7085.818359375
"1183",7300,7345,7221,7272.5,839012,7205.5556640625
"1184",7254.9501953125,7372.2998046875,7217,7355.2001953125,617401,7287.49462890625
"1185",7400,7430,7321,7390.39990234375,906975,7322.3701171875
"1186",7417,7440,7350,7380.39990234375,627177,7312.46240234375
"1187",7369.9501953125,7449,7261,7432.39990234375,1026054,7363.98388671875
"1188",7490,7490,7153.0498046875,7192.75,2386960,7126.53955078125
"1189",7310,7310,7190,7206.5,227884,7140.16357421875
"1190",7242.5498046875,7242.5498046875,7090,7102.89990234375,909899,7037.5166015625
"1191",7186,7210,6931,6971.10009765625,1641458,6906.93017578125
"1192",7000,7090,6980,7006.85009765625,839669,6942.35107421875
"1193",7094,7149.60009765625,7046,7144.10009765625,818986,7078.337890625
"1194",7196.9501953125,7236,7160,7209.5,762742,7143.1357421875
"1195",7207,7240,7140.0498046875,7156.2001953125,585914,7090.32666015625
"1196",7105,7195,7092.10009765625,7121.60009765625,632313,7056.044921875
"1197",7121.60009765625,7224.89990234375,7121.60009765625,7212,921925,7145.6123046875
"1198",7248.10009765625,7250.64990234375,7111,7190.0498046875,722494,7123.86474609375
"1199",7235,7235,7114.64990234375,7144,689634,7078.23876953125
"1200",7158,7165,6964.5498046875,6975.10009765625,1008182,6910.8935546875
"1201",7149,7157.85009765625,6995,7051.4501953125,1233342,6986.541015625
"1202",7054.89990234375,7107,7001.0498046875,7025.7998046875,855060,6961.12646484375
"1203",7035.14990234375,7062.39990234375,6981,7025.75,719521,6961.0771484375
"1204",7011,7034.85009765625,6852.60009765625,6895.0498046875,1336204,6831.580078125
"1205",6870,6950,6832,6895.0498046875,733944,6831.580078125
"1206",6909.89990234375,6928,6750,6791.5,1327689,6728.9833984375
"1207",6747,6747,6610.35009765625,6679.10009765625,1071748,6617.6181640625
"1208",6680.25,6727.75,6660.2998046875,6685.0498046875,958769,6623.51318359375
"1209",6718.5,6805,6690,6780.0498046875,893667,6717.638671875
"1210",6813.9501953125,6839.85009765625,6737.2998046875,6771.35009765625,754611,6709.01904296875
"1211",6770,6778,6675,6747.5,859058,6685.38818359375
"1212",6729,6832.7998046875,6728.5498046875,6777.4501953125,604054,6715.06298828125
"1213",6775,6808.89990234375,6721,6734.14990234375,681860,6672.16162109375
"1214",6735,6754.2001953125,6678,6720.9501953125,1482831,6659.0830078125
"1215",6754.60009765625,6770,6707,6747.75,981616,6685.6357421875
"1216",6730.2001953125,6741.9501953125,6647,6675.75,1438602,6614.298828125
"1217",6674.5498046875,6699,6632,6660.4501953125,1029250,6599.14013671875
"1218",6674.39990234375,6735,6632,6698.5498046875,840980,6636.888671875
"1219",6724.9501953125,6724.9501953125,6601,6625.2001953125,961027,6564.21435546875
"1220",6680,6680,6560,6581.9501953125,1137784,6521.36279296875
"1221",6602.5,6618,6490,6517.4501953125,1131292,6457.4560546875
"1222",6508.10009765625,6539,6392,6506.5,1100048,6446.6064453125
"1223",6507,6648,6507,6620.10009765625,958636,6559.1611328125
"1224",6658,6688.5498046875,6626.60009765625,6655.2001953125,678283,6593.93798828125
"1225",6632,6714,6604,6625.39990234375,857706,6564.412109375
"1226",6590,6695.2998046875,6560,6596.89990234375,880233,6536.1748046875
"1227",6600.10009765625,6705,6597,6687,659559,6625.4453125
"1228",6660,6698.85009765625,6585,6642.85009765625,607716,6581.7021484375
"1229",6693.89990234375,6693.89990234375,6505,6526.7001953125,622390,6466.62109375
"1230",6570,6575,6407,6490.64990234375,849706,6430.90283203125
"1231",6450,6466,6340.0498046875,6374.60009765625,994303,6315.92138671875
"1232",6374.64990234375,6469.89990234375,6300,6433.7001953125,530535,6374.47705078125
"1233",6466,6530,6430,6504.7001953125,781035,6444.82373046875
"1234",6475,6570,6464.0498046875,6476.10009765625,755934,6416.486328125
"1235",6440,6520.5,6402.39990234375,6510.89990234375,521880,6450.9658203125
"1236",6550,6719.89990234375,6515,6575.2001953125,1520266,6514.6748046875
"1237",6565,6610,6484.75,6553.75,579340,6493.421875
"1238",6565,6660,6530,6606.25,742081,6545.4384765625
"1239",6595,6638,6550,6571,671253,6510.51318359375
"1240",6490,6490,6025.0498046875,6100.0498046875,5102300,6043.89794921875
"1241",6130,6139.9501953125,5941.60009765625,5980.39990234375,2931922,5925.349609375
"1242",6020,6078,5955,5993.35009765625,1400548,5938.1806640625
"1243",5999,6015,5875,5904.14990234375,1120375,5849.80126953125
"1244",5930,5949,5865.5498046875,5895.75,1108891,5841.478515625
"1245",5906.5498046875,5964.89990234375,5857,5898.39990234375,1476949,5844.1044921875
"1246",5920,5985,5872,5977.7998046875,1108490,5922.7734375
"1247",6000,6072.2001953125,5974.5498046875,6010.89990234375,908339,5955.56884765625
"1248",6019.9501953125,6019.9501953125,5940,5984.9501953125,817005,5929.85791015625
"1249",6003.9501953125,6049,5985,5998.64990234375,796281,5943.431640625
"1250",5983,6029.64990234375,5960.64990234375,6012.4501953125,548142,5957.1044921875
"1251",6012.5,6019.75,5837.2001953125,5860.39990234375,833090,5806.4541015625
"1252",5881,5935,5841,5863,856064,5809.0302734375
"1253",5892.35009765625,5921,5842.64990234375,5855.0498046875,608145,5801.1533203125
"1254",5850.0498046875,5855.0498046875,5777,5795.89990234375,827837,5742.5478515625
"1255",5815,5861.5498046875,5680,5760.7001953125,1621352,5707.67236328125
"1256",5770.0498046875,6066.2001953125,5770.0498046875,6021.7998046875,2448160,5966.36865234375
"1257",6050,6050,5874,5886.39990234375,1996788,5832.21484375
"1258",5944,5980.39990234375,5708.89990234375,5817.2001953125,2634866,5763.65234375
"1259",5819,5819,5645,5717.64990234375,2025044,5665.01806640625
"1260",5770,6030,5747.0498046875,6014.25,1486892,5958.88818359375
"1261",6000,6124,5955.60009765625,6104.2001953125,1073820,6048.01025390625
"1262",6122.9501953125,6182,6100,6160.5498046875,1472193,6103.8408203125
"1263",6165,6377,6162.7998046875,6351.64990234375,1903208,6293.1826171875
"1264",6374.89990234375,6487.7998046875,6335.25,6455,1838154,6395.58056640625
"1265",6453.9501953125,6527.60009765625,6420,6435.5,1291282,6376.2607421875
"1266",6434.9501953125,6473.14990234375,6297.0498046875,6345.5,736557,6287.0888671875
"1267",6353.7998046875,6472.35009765625,6310,6458.7001953125,1034090,6399.2470703125
"1268",6450,6496,6397.2998046875,6489.9501953125,618979,6430.20947265625
"1269",6505,6524.75,6420,6437.2998046875,529048,6378.04345703125
"1270",6410,6475.7998046875,6367.5,6416.7001953125,616044,6357.6337890625
"1271",6425,6443.5498046875,6343,6367.39990234375,465732,6308.787109375
"1272",6395,6408.25,6352,6379.25,448509,6320.5283203125
"1273",6331,6360,6185,6198.64990234375,934700,6141.5908203125
"1274",6214,6262.4501953125,6122.64990234375,6202.35009765625,809768,6145.2568359375
"1275",6253.75,6286,6200,6236.25,607761,6178.8447265625
"1276",6215,6241,6135,6194.5,595004,6137.47900390625
"1277",6220,6246.60009765625,6090,6112.10009765625,977852,6055.83740234375
"1278",6100.10009765625,6203.9501953125,6100.10009765625,6154.85009765625,544804,6098.19384765625
"1279",6165.2001953125,6209.60009765625,6070.0498046875,6083,582298,6027.00537109375
"1280",6121.7998046875,6141,6073,6100.0498046875,712037,6043.89794921875
"1281",6140,6183,6120.0498046875,6134.85009765625,608477,6078.3779296875
"1282",6129,6129,5985,5996.85009765625,1342795,5941.6484375
"1283",6000,6040,5890.10009765625,5901.2998046875,940858,5846.97802734375
"1284",5865,5887.39990234375,5781,5874.14990234375,770861,5820.07763671875
"1285",5869,5947.5,5811,5833.5498046875,793356,5779.8515625
"1286",5840,5850,5716.14990234375,5731.5498046875,1372565,5678.7900390625
"1287",5800,5820,5701,5718.75,679473,5666.1083984375
"1288",5729.7001953125,5755,5665,5715.10009765625,884963,5662.49169921875
"1289",5740.0498046875,5816.75,5688.10009765625,5732.35009765625,1047151,5679.5830078125
"1290",5739,5740.4501953125,5485.7001953125,5550.7998046875,1712756,5499.7041015625
"1291",5601.7998046875,5715,5586.14990234375,5710.10009765625,1130114,5657.53759765625
"1292",5749.7998046875,5857,5735,5834.2001953125,1242534,5780.49560546875
"1293",5809.5,5900,5772.5,5833.0498046875,1054419,5779.35595703125
"1294",5803.89990234375,5829.75,5627.2001953125,5649.25,1278042,5597.248046875
"1295",5698,5725,5584.5498046875,5593.0498046875,1118743,5541.56494140625
"1296",5621.0498046875,5624.39990234375,5522.7001953125,5534.4501953125,948136,5483.5048828125
"1297",5562.14990234375,5646,5555,5625.2001953125,1109612,5573.41943359375
"1298",5694,5694,5586.2001953125,5616.75,1267828,5565.046875
"1299",5655,5734,5632.2001953125,5715.0498046875,745386,5662.44189453125
"1300",5832,5947.0498046875,5743.14990234375,5761.2998046875,2433329,5708.2666015625
"1301",5761,5959,5705.5498046875,5932.2001953125,1740502,5877.59326171875
"1302",5944.9501953125,5969.89990234375,5811,5828.7998046875,928257,5775.14501953125
"1303",5858,5880,5811.14990234375,5837.75,811620,5784.01318359375
"1304",5837,5876.75,5786,5856.9501953125,1023069,5803.0361328125
"1305",5856.9501953125,5937,5850.39990234375,5904.4501953125,833006,5850.0986328125
"1306",5998,5998,5900,5961.4501953125,672857,5906.57421875
"1307",5975,5994,5870.25,5915.64990234375,640889,5861.19580078125
"1308",5915.64990234375,5960,5880,5947.75,554928,5893
"1309",5960,5965.9501953125,5886.14990234375,5912.7001953125,436731,5858.27294921875
"1310",5913,5945,5828,5937.89990234375,643101,5883.24072265625
"1311",5940,5964.7001953125,5877,5933.75,544892,5879.12939453125
"1312",5959.89990234375,6092.7001953125,5928.7001953125,6075.25,1494475,6019.32666015625
"1313",6100,6119.7998046875,6013.2998046875,6055.9501953125,974007,6000.2041015625
"1314",6075,6254.4501953125,6066,6200.0498046875,2827136,6142.9775390625
"1315",6243.89990234375,6296,6111,6280.10009765625,1489668,6222.29052734375
"1316",6330,6334.64990234375,6224.7998046875,6249.14990234375,991254,6191.62548828125
"1317",6238.0498046875,6255,6155.9501953125,6180.25,668251,6123.35986328125
"1318",6197,6399,6182.14990234375,6390.25,1245141,6331.42724609375
"1319",6379.9501953125,6448,6331.64990234375,6389.85009765625,1160040,6331.03076171875
"1320",6394.4501953125,6695.10009765625,6388,6657.9501953125,2224735,6596.6630859375
"1321",6650,6739.85009765625,6542,6552.25,2130770,6491.935546875
"1322",6590.9501953125,6665,6525,6631.5,835321,6570.45654296875
"1323",6659,6680,6625,6663.4501953125,567494,6602.1123046875
"1324",6650,6733.64990234375,6604.7001953125,6714.39990234375,912078,6652.59326171875
"1325",6714.39990234375,6750,6685.7998046875,6712.2998046875,739076,6650.51220703125
"1326",6720,6849,6700,6784.60009765625,1265133,6722.1474609375
"1327",6785,6810.4501953125,6662,6705.0498046875,740785,6643.32861328125
"1328",6759.7998046875,6830.64990234375,6745.14990234375,6789.39990234375,1106718,6726.90234375
"1329",6800,6820,6712,6784.2001953125,592834,6721.7509765625
"1330",6784.2001953125,6818,6761.89990234375,6793.0498046875,419792,6730.51904296875
"1331",6810.0498046875,6873.9501953125,6757.10009765625,6780.5498046875,790196,6718.1337890625
"1332",6769,6848.5498046875,6729.75,6785.9501953125,553936,6723.48486328125
"1333",6778,6848,6746.10009765625,6841.14990234375,530260,6778.17626953125
"1334",6846.60009765625,6920,6841.2001953125,6904.5,694073,6840.943359375
"1335",6940.2001953125,6971.89990234375,6901.7998046875,6932.0498046875,640728,6868.2392578125
"1336",6948,7018.75,6930.0498046875,7005.7998046875,881923,6941.310546875
"1337",7004.89990234375,7026,6927.2998046875,6989.85009765625,2147627,6925.5078125
"1338",7024,7057.2998046875,6951.10009765625,7040.5,590026,6975.69140625
"1339",7075.75,7100,7005,7023.89990234375,664209,6959.24365234375
"1340",7070,7091.60009765625,7013.0498046875,7043.2001953125,577162,6978.36669921875
"1341",7025,7132,7025,7113.9501953125,690586,7048.46533203125
"1342",7120,7141,7062,7079.9501953125,534483,7014.7783203125
"1343",7080,7111,6995.14990234375,7010.10009765625,455360,6945.5712890625
"1344",7012.75,7082.5,7012.0498046875,7037.14990234375,447361,6972.3720703125
"1345",7050.14990234375,7110,7041.60009765625,7097.7001953125,513255,7032.365234375
"1346",7100,7200,7100,7166.75,800134,7100.779296875
"1347",7182,7182,7082.0498046875,7096.85009765625,401520,7031.5224609375
"1348",7095,7141.7001953125,7056,7126.60009765625,437018,7060.9990234375
"1349",7170,7218.60009765625,7131,7203.2001953125,1414858,7136.8935546875
"1350",7211.9501953125,7398.85009765625,7202.25,7386.2001953125,1184590,7318.208984375
"1351",7376.14990234375,7376.14990234375,7201,7248.7998046875,863826,7182.07373046875
"1352",7275,7285.89990234375,7177,7206.14990234375,546804,7139.81640625
"1353",7200.10009765625,7204.14990234375,7020,7030,827194,6965.2880859375
"1354",7020.9501953125,7055,6956.10009765625,6989.64990234375,815226,6925.3095703125
"1355",6990,7035,6945,6998.7001953125,563539,6934.2763671875
"1356",7030,7030,6954,7019.25,709789,6954.63671875
"1357",7054.35009765625,7125,7040,7090.2001953125,709782,7024.93408203125
"1358",7100,7195,7091.2001953125,7160.60009765625,887908,7124.83251953125
"1359",7160.60009765625,7355,7160,7333,1209227,7296.37109375
"1360",7650,7920,7612.64990234375,7860.4501953125,4162208,7821.18701171875
"1361",7879.9501953125,7999.89990234375,7780,7838.75,1978666,7799.59521484375
"1362",7776,7824,7735,7766.25,1045984,7727.45703125
"1363",7720,7748.89990234375,7605.60009765625,7622.35009765625,1094915,7584.27587890625
"1364",7622.35009765625,7629.9501953125,7432.2998046875,7533.25,1451518,7495.62109375
"1365",7567,7680,7381,7444,1675043,7406.81689453125
"1366",7469.89990234375,7508,7398.14990234375,7431.9501953125,1131755,7394.8271484375
"1367",7469.9501953125,7522.89990234375,7416,7474.60009765625,747052,7437.26416015625
"1368",7474,7518.89990234375,7399.89990234375,7482.35009765625,726600,7444.9755859375
"1369",7520,7542,7442,7510.9501953125,506744,7473.4326171875
"1370",7520,7555,7373.10009765625,7420,1309709,7382.9365234375
"1371",7441.9501953125,7599,7430,7584.7001953125,975943,7546.814453125
"1372",7551,7637.14990234375,7502,7596.60009765625,649436,7558.65478515625
"1373",7596.60009765625,7657.7001953125,7533.10009765625,7581.75,673394,7543.87890625
"1374",7581.64990234375,7644.7998046875,7560.35009765625,7581.60009765625,584342,7543.7294921875
"1375",7649.39990234375,7649.39990234375,7541.0498046875,7606.4501953125,850869,7568.45556640625
"1376",7635,7734,7331,7433.14990234375,2228866,7396.02099609375
"1377",7577.89990234375,7577.89990234375,7267.7001953125,7284.10009765625,2147172,7247.7158203125
"1378",7319,7394.60009765625,7210,7381.60009765625,1007050,7344.728515625
"1379",7345,7369.89990234375,7281.0498046875,7300.2998046875,749315,7263.83447265625
"1380",7300.2998046875,7330,7244,7269.7001953125,752765,7233.3876953125
"1381",7290,7290,7145,7203.4501953125,898536,7167.46875
"1382",7175,7224.2998046875,7018.0498046875,7108.35009765625,1081898,7072.84375
"1383",7139,7205,7071.2998046875,7148.7001953125,731349,7112.9921875
"1384",7162,7182.75,7071.60009765625,7122.14990234375,718409,7086.57421875
"1385",7135,7205,7085.14990234375,7173.60009765625,807362,7137.767578125
"1386",7200,7214,7090,7125.35009765625,511572,7089.7587890625
"1387",7100.0498046875,7174,7092,7143.85009765625,616130,7108.166015625
"1388",7143.85009765625,7159,7031.0498046875,7060.60009765625,630396,7025.33203125
"1389",7040,7058.89990234375,6940.5498046875,7018.0498046875,693785,6982.994140625
"1390",6994,6994,6920,6981.5,598795,6946.626953125
"1391",7020,7020,6903,6923.25,710118,6888.66796875
"1392",6893.5,6915.7998046875,6845,6862.10009765625,745533,6827.82373046875
"1393",6801,7063,6801,7048.2001953125,1230831,7012.994140625
"1394",7051.0498046875,7153.5,7050,7069.9501953125,1248780,7034.63525390625
"1395",7100,7149,7003,7116.4501953125,803248,7080.9033203125
"1396",7150,7185.9501953125,7121,7137.4501953125,910360,7101.79833984375
"1397",7115,7278.10009765625,7101,7211.5,1303276,7175.47802734375
"1398",7224.9501953125,7261,7138.10009765625,7235.60009765625,703626,7199.4580078125
"1399",7250,7310.9501953125,7236,7293.35009765625,1418305,7256.91943359375
"1400",7326,7330.89990234375,7258,7268.10009765625,460268,7231.79541015625
"1401",7280,7285,7135,7163,1412980,7127.220703125
"1402",7168.5498046875,7329.39990234375,7155,7320.60009765625,676076,7284.033203125
"1403",7370,7370,7258.39990234375,7270.25,581363,7233.9345703125
"1404",7283,7358.4501953125,7280,7345.10009765625,1221353,7308.4111328125
"1405",7315.2998046875,7397,7290.7001953125,7387.7998046875,605157,7350.8974609375
"1406",7380,7387.7998046875,7303.7001953125,7363.2001953125,549622,7326.4208984375
"1407",7390,7449.9501953125,7370,7410.64990234375,624642,7373.63330078125
"1408",7425,7444,7362,7391.64990234375,406849,7354.72802734375
"1409",7421,7459,7305.5,7431.2998046875,963517,7394.18017578125
"1410",7429.2998046875,7508.25,7380.64990234375,7475.89990234375,579846,7438.5576171875
"1411",7475.89990234375,7511.7001953125,7427.0498046875,7494.2998046875,650372,7456.865234375
"1412",7499,7565.14990234375,7455.5498046875,7492.2001953125,787494,7454.7763671875
"1413",7488.89990234375,7560,7465,7548.64990234375,706618,7510.94384765625
"1414",7488.64990234375,7647,7483,7539,844190,7501.34228515625
"1415",7530,7583.64990234375,7425,7484.2001953125,675725,7446.81640625
"1416",7493.9501953125,7577,7453.60009765625,7471.35009765625,526304,7434.0302734375
"1417",7575,7849.89990234375,7510,7819.85009765625,2347533,7780.78955078125
"1418",7819.89990234375,7899.9501953125,7775,7870.64990234375,1246820,7831.33544921875
"1419",7855,7855,7742.75,7837.5498046875,744110,7798.40087890625
"1420",7804.75,7829,7718.0498046875,7739,777505,7700.34326171875
"1421",7739,7848,7725,7810.75,573005,7771.73486328125
"1422",7780.7998046875,7975.5,7755,7967.60009765625,944555,7927.8017578125
"1423",8025,8043,7820,7854.0498046875,1176384,7814.818359375
"1424",7914.85009765625,7914.85009765625,7826.89990234375,7850.89990234375,795061,7811.68408203125
"1425",7850,8192,7845,8168.5498046875,2145034,8127.74755859375
"1426",8102.0498046875,8135,8018,8027.7001953125,747800,7987.6015625
"1427",8055,8135,8021,8083.60009765625,965024,8043.22216796875
"1428",8139.7998046875,8173,8095.4501953125,8101.9501953125,712372,8061.48046875
"1429",8125,8127,8003,8014.2998046875,764092,7974.26806640625
"1430",7999.5498046875,8082.89990234375,7956.0498046875,8051.64990234375,662282,8011.431640625
"1431",8044.2998046875,8069,7982.64990234375,8036,438246,7995.85986328125
"1432",8080,8159,8057.5498046875,8093,838283,8052.5751953125
"1433",8050,8084.60009765625,7850,7866.5498046875,1544642,7827.255859375
"1434",7843.2998046875,7923,7731,7841.5498046875,1061453,7802.380859375
"1435",7810,7832.35009765625,7722.5,7769.2001953125,771153,7730.392578125
"1436",7800,7884.89990234375,7761.35009765625,7798.89990234375,882230,7759.94384765625
"1437",7798.89990234375,7856.9501953125,7676,7694.4501953125,708774,7656.01611328125
"1438",7625.10009765625,7656,7401.2001953125,7421.7998046875,1324630,7384.7275390625
"1439",7509.9501953125,7549,7416.60009765625,7507.2001953125,911944,7469.701171875
"1440",7505.7998046875,7526.85009765625,7352.5,7503.0498046875,799276,7465.57177734375
"1441",7569.7998046875,7579.7001953125,7460.5,7492.64990234375,749410,7455.2236328125
"1442",7520,7549,7457.64990234375,7471.89990234375,462778,7434.57763671875
"1443",7530,7615,7411.2001953125,7449.10009765625,855030,7411.8916015625
"1444",7528,7537.9501953125,7372.4501953125,7411.5,1138755,7374.47900390625
"1445",7456,7571.9501953125,7442.60009765625,7562.0498046875,634043,7524.27685546875
"1446",7640,7640,7446,7495.60009765625,1563007,7458.1591796875
"1447",7527,7536,7406.64990234375,7459.9501953125,916717,7422.6875
"1448",7485,7485,7366.7001953125,7386.7001953125,771791,7349.80322265625
"1449",7370,7454,7346.4501953125,7444.7998046875,496261,7407.61279296875
"1450",7447.7998046875,7450,7319,7360.85009765625,732240,7324.08251953125
"1451",7439.39990234375,7476.2001953125,7119.14990234375,7224.2998046875,1923440,7188.2138671875
"1452",6944.5498046875,7380.7001953125,6931.25,7362.4501953125,4557043,7325.67431640625
"1453",7140.5,7260,7108.0498046875,7221,2080034,7184.9306640625
"1454",7151,7239,7050.10009765625,7068.60009765625,1902940,7033.2919921875
"1455",7085,7128.85009765625,7030,7103.14990234375,1666225,7067.66943359375
"1456",7086.4501953125,7177.85009765625,7065.5,7128.35009765625,1041404,7092.74365234375
"1457",7135,7160,7056,7073.64990234375,606158,7038.31689453125
"1458",7108,7116.7998046875,7011,7020.7998046875,726499,6985.73046875
"1459",7035,7135,7029.89990234375,7127.5498046875,728158,7091.947265625
"1460",7134,7168.60009765625,7114.0498046875,7130.10009765625,682430,7094.48486328125
"1461",7132,7163.60009765625,7085.64990234375,7121.89990234375,1271934,7086.32568359375
"1462",7160,7279.85009765625,7142,7259.35009765625,900477,7223.08935546875
"1463",7340,7420,7315.0498046875,7407.64990234375,1101426,7370.6484375
"1464",7430,7440,7320.0498046875,7349.7998046875,1522242,7313.08740234375
"1465",7390,7459,7365.0498046875,7427.10009765625,701800,7390.00146484375
"1466",7390,7440,7326,7391.2001953125,668862,7354.28076171875
"1467",7390.5498046875,7398.10009765625,7274,7307.60009765625,1144388,7271.09814453125
"1468",7325,7352.7001953125,7270.0498046875,7292.75,590055,7256.322265625
"1469",7280,7354,7280,7314.5498046875,633312,7278.01318359375
"1470",7299.85009765625,7304.5,7207,7258,682955,7221.74609375
"1471",7368.5,7511.25,7300.10009765625,7474.2001953125,1729567,7436.8662109375
"1472",7528.85009765625,7528.89990234375,7445,7515.0498046875,1173938,7477.51171875
"1473",7548,7610,7526,7587.60009765625,1082798,7549.69970703125
"1474",7641,7641.60009765625,7535,7632.64990234375,791408,7594.5244140625
"1475",7650,7695,7460.14990234375,7493.9501953125,874546,7456.517578125
