"","CIPLA.NS.Open","CIPLA.NS.High","CIPLA.NS.Low","CIPLA.NS.Close","CIPLA.NS.Volume","CIPLA.NS.Adjusted"
"567",600,632.650024414062,600,608.700012207031,14089786,587.699890136719
"568",616.799987792969,621.25,593.25,598.599975585938,8193422,577.948364257812
"569",605,607.900024414062,590.099975585938,596.25,6767183,575.679443359375
"570",607.900024414062,611.450012207031,586.099975585938,589.599975585938,9099721,569.258850097656
"571",589,616.950012207031,580.599975585938,611.849975585938,16815950,590.741271972656
"572",623.049987792969,623.049987792969,595,596.900024414062,9257154,576.307006835938
"573",597.5,606,590,591.75,6978135,571.334655761719
"574",598,601.799987792969,587.5,589.549987792969,4620871,569.210571289062
"575",598,601.200012207031,589.5,591.900024414062,5051303,571.479553222656
"576",600.950012207031,600.950012207031,583.450012207031,586.049987792969,5853892,565.831298828125
"577",587,593.799987792969,566.200012207031,570.150024414062,8868938,550.479919433594
"578",600,605,568.900024414062,570.200012207031,10438589,550.528137207031
"579",571,577.900024414062,566.099975585938,569.75,8546002,550.093688964844
"580",572,585,565.599975585938,570.299987792969,14388403,550.624633789062
"581",570.599975585938,605,570.5,600.450012207031,22898114,579.734497070312
"582",600,608.799987792969,590.200012207031,594.950012207031,10951060,574.42431640625
"583",597,624.349975585938,595.400024414062,620.650024414062,13440063,599.237670898438
"584",620.650024414062,626.849975585938,612.299987792969,616.599975585938,7916771,595.327392578125
"585",616.700012207031,641.849975585938,610.099975585938,639.349975585938,10874832,617.29248046875
"586",640,646.900024414062,624.049987792969,627.700012207031,8859302,606.044372558594
"587",630,637.799987792969,625.799987792969,633.049987792969,7710100,611.209838867188
"588",634,637.650024414062,626.049987792969,628.349975585938,5488625,606.671997070312
"589",633,650.950012207031,631,648.150024414062,10580203,625.788940429688
"590",649,652.599975585938,634.549987792969,642.5,7439123,620.333801269531
"591",644.900024414062,658.650024414062,636,637.599975585938,6883363,615.602844238281
"592",646.849975585938,649.5,635.299987792969,641.200012207031,5044700,619.078735351562
"593",643,664.799987792969,642.5,660.549987792969,10452388,637.761108398438
"594",665,669.75,649,650.900024414062,6481383,628.444030761719
"595",656.700012207031,657.799987792969,633.049987792969,635.099975585938,6263334,613.189147949219
"596",638.900024414062,654.299987792969,637.049987792969,640.049987792969,8968365,617.968322753906
"597",646.799987792969,650.75,639.799987792969,642.950012207031,5425984,620.768310546875
"598",645.650024414062,646.950012207031,632.799987792969,635,3172467,613.092529296875
"599",616.299987792969,645,616.299987792969,643.599975585938,5579009,621.395874023438
"600",643,653.5,637,643.650024414062,4520180,621.444091796875
"601",644.5,650,632.450012207031,637.799987792969,2927072,615.796020507812
"602",640,643.799987792969,635,640.349975585938,2648039,618.257995605469
"603",641.650024414062,644.799987792969,636.400024414062,642.049987792969,2161524,619.899353027344
"604",648.849975585938,648.849975585938,631.5,636.200012207031,4476020,614.251159667969
"605",691,692.5,651.650024414062,655.950012207031,29312493,633.319763183594
"606",674,674,655.400024414062,659.799987792969,8287482,637.036987304688
"607",660,662.25,628.299987792969,631.200012207031,6955942,609.423706054688
"608",632,642,629.150024414062,634.900024414062,5816404,612.996032714844
"609",639,643.650024414062,631.599975585938,634.900024414062,3847728,612.996032714844
"610",637,648,635.400024414062,644.900024414062,6772032,622.651000976562
"611",647.950012207031,649.900024414062,638,640.25,4319880,618.161437988281
"612",642.599975585938,642.599975585938,621.049987792969,627.099975585938,4809651,605.465087890625
"613",630,654.450012207031,626,646.200012207031,6169821,623.906188964844
"614",652.950012207031,652.950012207031,635.5,638.799987792969,5379171,616.761413574219
"615",640,644.25,629.200012207031,634.599975585938,5604802,612.706359863281
"616",637.950012207031,642.599975585938,635.200012207031,636.549987792969,3781547,614.589111328125
"617",643.450012207031,648,632.5,634.400024414062,6952585,612.513366699219
"618",643.950012207031,643.950012207031,636.25,639.049987792969,4354183,617.002868652344
"619",640,647,636.700012207031,638.900024414062,4119561,616.858032226562
"620",641,646,636.599975585938,638.349975585938,3450069,616.326965332031
"621",639.950012207031,644,631.25,632.299987792969,5432821,610.485656738281
"622",634.400024414062,643.5,633.099975585938,638.200012207031,4253913,616.182189941406
"623",639.950012207031,677.400024414062,635.900024414062,674.5,16098128,651.229736328125
"624",674.5,696.650024414062,669.25,689.099975585938,15244102,665.326110839844
"625",689,690.849975585938,672.349975585938,674.349975585938,5469496,651.0849609375
"626",676.099975585938,682.099975585938,660,662.299987792969,4314750,639.450744628906
"627",666.150024414062,677.799987792969,657.5,661.700012207031,5918154,638.871398925781
"628",663.950012207031,674,662.200012207031,671.450012207031,4620517,648.285034179688
"629",673,681,658.200012207031,666.049987792969,4962702,643.0712890625
"630",673.950012207031,673.950012207031,650.400024414062,652.900024414062,4465020,630.374938964844
"631",651,665.75,644.25,662.599975585938,4583066,639.740356445312
"632",662.599975585938,685.549987792969,662.599975585938,681.25,7288781,657.746948242188
"633",681.200012207031,698.950012207031,681,685.950012207031,7170665,662.284851074219
"634",687,724,687,720.150024414062,18897302,695.304931640625
"635",724,734.200012207031,701,710.400024414062,12500683,685.891296386719
"636",708,718.900024414062,703.200012207031,713.849975585938,6970907,689.222229003906
"637",720.799987792969,729.950012207031,716,722.150024414062,5263136,697.235900878906
"638",724.950012207031,739.700012207031,720.099975585938,731.099975585938,9663886,705.877136230469
"639",738,739.650024414062,724.5,728.650024414062,6159632,703.511657714844
"640",760,814.5,751.349975585938,795.599975585938,56895213,768.151794433594
"641",801.099975585938,801.849975585938,768.75,778,14861526,751.159118652344
"642",778,778,755.599975585938,762.099975585938,7841540,735.807678222656
"643",765.950012207031,782.900024414062,754.099975585938,760.25,13741253,734.021484375
"644",762,787.75,752.549987792969,771.799987792969,16276204,745.172912597656
"645",779,781,765.5,771.650024414062,6145819,745.028198242188
"646",772,779.650024414062,763,764.849975585938,5520627,738.462768554688
"647",770,772.700012207031,756.650024414062,758.349975585938,6296055,732.187072753906
"648",758.349975585938,771.75,758.349975585938,762.700012207031,8167570,736.386962890625
"649",768.849975585938,770.599975585938,759.049987792969,760.75,4700914,734.504211425781
"650",763,767,750.25,751.75,4942344,725.814697265625
"651",756.25,758,745.25,747.75,3424047,721.95263671875
"652",751.5,754,744.200012207031,748,3730702,722.194091796875
"653",750.799987792969,764,749.950012207031,756.200012207031,6989194,730.111206054688
"654",763,771,746.700012207031,748.599975585938,8205618,722.773376464844
"655",752,755.700012207031,705.200012207031,713.549987792969,7649137,688.9326171875
"656",713.549987792969,741,710,736.549987792969,6260037,711.13916015625
"657",739.950012207031,748.5,729.200012207031,738.25,5583378,712.780456542969
"658",742.700012207031,745.950012207031,735,738.599975585938,3560610,713.118408203125
"659",733.75,750,717.099975585938,724.599975585938,7473315,699.601318359375
"660",728,733.799987792969,707,716.75,4688730,692.022216796875
"661",716.75,726.450012207031,704.400024414062,708.200012207031,4818121,683.767211914062
"662",709.150024414062,734.950012207031,705.200012207031,727.549987792969,9082694,702.449584960938
"663",729,735.900024414062,719.25,726.799987792969,4571167,701.725463867188
"664",725.799987792969,731.5,720.25,725.950012207031,2465429,700.90478515625
"665",729,730.25,717.75,721.599975585938,3104686,696.704895019531
"666",723,754,722.650024414062,742.450012207031,14548327,716.835510253906
"667",743.950012207031,756.5,732,752.599975585938,6773101,726.635375976562
"668",751,762,746.700012207031,751.5,7105767,725.573303222656
"669",780,819.299987792969,776.150024414062,806.25,35527335,778.434509277344
"670",806.25,811.950012207031,762,768.099975585938,12576400,741.6005859375
"671",777.049987792969,787.950012207031,755.150024414062,777.650024414062,14483843,750.821228027344
"672",783.950012207031,784,761.799987792969,767.400024414062,6236391,740.9248046875
"673",764.450012207031,766.650024414062,730,733.450012207031,7123763,708.146118164062
"674",752,777,740.400024414062,770.099975585938,13365087,743.531616210938
"675",772.099975585938,778,755.599975585938,774.799987792969,9290917,748.069458007812
"676",777.599975585938,786,759.049987792969,762.349975585938,6582879,736.049011230469
"677",762.349975585938,794.900024414062,761.049987792969,774.700012207031,14333215,747.972961425781
"678",779.799987792969,781,765.75,773,5852563,746.331604003906
"679",776,784.049987792969,762.049987792969,778.650024414062,6798052,751.786682128906
"680",782,788,777,780.349975585938,4789613,753.428039550781
"681",780,790.650024414062,771,773.599975585938,6086371,746.910827636719
"682",775,815.599975585938,774.900024414062,811.450012207031,12019967,783.455017089844
"683",813,825,800.349975585938,803.150024414062,11673228,775.441467285156
"684",805,819.75,800.150024414062,813.650024414062,6612623,785.579162597656
"685",810,829.049987792969,778.5,787.150024414062,13964602,759.993530273438
"686",788.799987792969,794.549987792969,766.799987792969,781.5,8675720,754.538330078125
"687",780.650024414062,788,762.900024414062,768.299987792969,6291141,741.793762207031
"688",766.950012207031,787.5,758.400024414062,782.349975585938,9099048,755.359008789062
"689",783,784.099975585938,762.150024414062,764,4351337,737.64208984375
"690",765,774.700012207031,756.299987792969,764.299987792969,6029701,737.931762695312
"691",771.799987792969,771.799987792969,756.5,767.099975585938,6932513,740.635131835938
"692",765,769.849975585938,744,757.5,8429247,731.366394042969
"693",761.25,774.650024414062,755,757.549987792969,8515845,731.41455078125
"694",761.200012207031,763.75,742.299987792969,747.150024414062,4665147,721.373474121094
"695",750,773.549987792969,747,770.25,7003966,743.676452636719
"696",771.400024414062,780,762.150024414062,765.25,7050213,738.848937988281
"697",766.099975585938,774.650024414062,757,762.299987792969,6084020,736.000732421875
"698",765.700012207031,767.5,746,754.5,4126276,728.469787597656
"699",757.5,762.349975585938,744.400024414062,751.25,3265890,725.331909179688
"700",756.099975585938,770.549987792969,750.75,759.299987792969,5390467,733.104248046875
"701",757.799987792969,783.799987792969,757.200012207031,781.150024414062,9035451,754.200439453125
"702",786,796.099975585938,778.299987792969,793.5,6656549,766.124389648438
"703",797.400024414062,802,786.549987792969,789.950012207031,7765316,762.696838378906
"704",795.099975585938,804,752.299987792969,763.200012207031,21178707,736.869750976562
"705",769.799987792969,769.799987792969,706.5,717.299987792969,22558440,692.55322265625
"706",727,745.5,718.599975585938,742.349975585938,18892977,716.739013671875
"707",742.400024414062,758.849975585938,733.5,739.700012207031,10422659,714.180419921875
"708",742.5,751,740.150024414062,744.650024414062,6955531,718.959716796875
"709",749.5,749.900024414062,744,745.75,631992,720.021728515625
"710",747.400024414062,751.900024414062,734,742.549987792969,7313289,716.932067871094
"711",747.299987792969,752,733.5,742.950012207031,7190828,717.318298339844
"712",742.549987792969,751.900024414062,737.950012207031,742.099975585938,5804230,716.497619628906
"713",742,748.450012207031,732.25,739.900024414062,5394676,714.37353515625
"714",741.650024414062,758.049987792969,739.400024414062,746.299987792969,8690680,720.552734375
"715",748.299987792969,752,741.599975585938,748.450012207031,5471533,722.628540039062
"716",750.099975585938,754.549987792969,728.200012207031,731.650024414062,6060158,706.408203125
"717",734,741,726.5,738.700012207031,6088729,713.214965820312
"718",741,749,735,745.599975585938,12777697,719.876892089844
"719",753,760,746.150024414062,755.599975585938,6241872,729.531799316406
"720",758,761,751.150024414062,758.349975585938,3983393,732.187072753906
"721",760,764.799987792969,756.049987792969,762.150024414062,3765555,735.85595703125
"722",763,770.599975585938,757,766.950012207031,5423289,740.490234375
"723",766.950012207031,782.5,766,773.150024414062,6779545,746.476501464844
"724",777,779.450012207031,757.799987792969,766,4166424,739.573120117188
"725",769.900024414062,773.900024414062,759.950012207031,762.400024414062,4045201,736.097229003906
"726",763,767.700012207031,755.099975585938,762.75,3679209,736.435180664062
"727",764,766.099975585938,753,755.849975585938,3178041,729.773315429688
"728",778.299987792969,793.299987792969,776.349975585938,789.299987792969,19785595,762.069152832031
"729",789.299987792969,798,779.25,781.650024414062,8249684,754.683166503906
"730",790.349975585938,790.349975585938,782.299987792969,786.799987792969,3817724,759.655578613281
"731",790.75,794.849975585938,781.099975585938,783.200012207031,3984988,756.179748535156
"732",784.25,796,781.5,793.450012207031,6487014,766.076049804688
"733",793,816.900024414062,760,778.5,14465355,751.641906738281
"734",782,798,761.099975585938,795,6139589,767.572570800781
"735",796.349975585938,827,792.25,824.650024414062,8520251,796.19970703125
"736",828.799987792969,834.900024414062,815.299987792969,833.200012207031,7294578,804.454711914062
"737",837.599975585938,839,825.200012207031,830.150024414062,4810932,801.509887695312
"738",830.150024414062,835.75,817.5,827.950012207031,3311293,799.385803222656
"739",830,830,816.049987792969,823.799987792969,2715404,795.378967285156
"740",824,833.349975585938,816.400024414062,819.950012207031,4842886,791.661865234375
"741",822.799987792969,828.950012207031,820.650024414062,826.599975585938,2474916,798.082336425781
"742",831,837.299987792969,826.549987792969,832.25,3487801,803.537536621094
"743",832.25,843.75,825.299987792969,827.25,4559213,798.7099609375
"744",829,834.400024414062,815.25,824.799987792969,3318460,796.344482421875
"745",830,830.450012207031,818,826.549987792969,2879675,798.034057617188
"746",830.700012207031,846.200012207031,827.400024414062,838.700012207031,5072916,809.765014648438
"747",839,860,832.75,856.849975585938,5332109,827.288696289062
"748",860,864.599975585938,841,843.150024414062,4338010,814.061462402344
"749",847.349975585938,852,832.5,841.700012207031,3596529,812.661376953125
"750",841.700012207031,847.549987792969,829,840.900024414062,3652930,811.889038085938
"751",839,844.900024414062,821,823.700012207031,3137877,795.282409667969
"752",822,826.650024414062,796.200012207031,801.75,3742440,774.089660644531
"753",802.5,825.400024414062,802.5,822.450012207031,3791378,794.075561523438
"754",822.5,834.900024414062,822.299987792969,832.799987792969,3056546,804.068481445312
"755",835,839.299987792969,809,812.75,3326213,784.710266113281
"756",815.799987792969,822.5,798.25,808.299987792969,3883231,780.413757324219
"757",813,857,808.25,836.799987792969,10704200,807.930480957031
"758",839.900024414062,856.450012207031,825.200012207031,842.5,7410174,813.433837890625
"759",835.5,848.849975585938,825.700012207031,841.900024414062,4489853,812.854553222656
"760",847.950012207031,850.849975585938,820.75,825.900024414062,7185812,797.406616210938
"761",815,831,779.950012207031,806.400024414062,13856367,778.579284667969
"762",807,826.349975585938,801.5,821.599975585938,8486828,793.2548828125
"763",826,878.900024414062,824.200012207031,849.25,15674616,819.950927734375
"764",847.549987792969,856.5,832.599975585938,834.450012207031,4639606,805.661560058594
"765",839.599975585938,854.900024414062,830.5,847.700012207031,7381183,818.454467773438
"766",852,859.25,841.049987792969,847.25,4244906,818.019958496094
"767",848,856.849975585938,839,841.75,4200281,812.709716796875
"768",847.599975585938,867,841,863.400024414062,5665209,833.612854003906
"769",868,874.900024414062,856,859.799987792969,5347864,830.136901855469
"770",859,864.349975585938,845.5,848.549987792969,2473012,819.275024414062
"771",850.099975585938,856.599975585938,842,844.299987792969,2531913,815.171752929688
"772",850,852.25,841.25,848.349975585938,2808115,819.081970214844
"773",849.450012207031,854.700012207031,833,835.700012207031,2539649,806.868469238281
"774",835,843.450012207031,822.5,825.450012207031,4114251,796.972106933594
"775",823.799987792969,825.450012207031,799,807.349975585938,3834443,779.496459960938
"776",811.400024414062,817.5,786.049987792969,792.450012207031,4090429,765.110595703125
"777",795,803.150024414062,788.400024414062,790.950012207031,3264477,763.662292480469
"778",794,798.099975585938,776.25,789.049987792969,1587082,761.827880859375
"779",795,814,790.450012207031,809.150024414062,5478169,781.234497070312
"780",805,820,780,787.049987792969,7549015,759.896850585938
"781",795,800.5,782,789.799987792969,2748271,762.551879882812
"782",792.599975585938,815,790.799987792969,811.799987792969,4275166,783.79296875
"783",817.950012207031,818.150024414062,807.599975585938,812.5,3265559,784.468872070312
"784",807.400024414062,818,803.700012207031,806.75,3640996,778.917175292969
"785",806.5,812,800.25,805.150024414062,3832170,777.372436523438
"786",807.950012207031,819,806.200012207031,809.25,2915298,781.330993652344
"787",812.599975585938,816.700012207031,792.099975585938,797,2783825,769.503540039062
"788",806,814.75,801,812.400024414062,2512573,784.372314453125
"789",816.5,818.700012207031,802,805.950012207031,2082799,778.144836425781
"790",807.900024414062,808.900024414062,790,805.5,2651062,777.710388183594
"791",805.099975585938,808.5,787,792.299987792969,3671229,764.965759277344
"792",794.799987792969,794.799987792969,770,772.150024414062,3246092,745.510925292969
"793",776,778.450012207031,750.849975585938,755.150024414062,2894624,729.097473144531
"794",751,767.25,738.099975585938,760.650024414062,5262000,734.407653808594
"795",762,784.599975585938,758.700012207031,772.849975585938,3563266,746.186706542969
"796",775,779.400024414062,768.400024414062,776.099975585938,2118532,749.324584960938
"797",777.799987792969,798.700012207031,772.650024414062,792.950012207031,6904173,765.593383789062
"798",796.900024414062,802.299987792969,783.299987792969,787.25,5292130,760.089965820312
"799",791,799,781.25,787.450012207031,2934548,760.283142089844
"800",790.25,815.900024414062,790.25,812.200012207031,4453933,784.17919921875
"801",811,823.950012207031,805,815.099975585938,3075406,786.979187011719
"802",819.5,824,811.599975585938,818.299987792969,1910949,790.068786621094
"803",825,827,806.099975585938,819.75,2920638,791.468627929688
"804",824,845,821.849975585938,836.150024414062,4569120,807.302917480469
"805",836.150024414062,844.900024414062,830.25,840.849975585938,2404472,811.840759277344
"806",843,850.450012207031,838.400024414062,842,2459821,812.951110839844
"807",840.900024414062,892.299987792969,836.650024414062,883.049987792969,11189432,852.584838867188
"808",890,940,879.150024414062,902.400024414062,30141861,871.267333984375
"809",921.950012207031,932.599975585938,878.299987792969,885.200012207031,11667200,854.660766601562
"810",898.799987792969,925.400024414062,883.900024414062,914.200012207031,13218002,882.660217285156
"811",919.75,944.25,910.900024414062,938.049987792969,13746268,905.687377929688
"812",945.25,955,924,946.299987792969,17805574,913.652770996094
"813",965.099975585938,966.349975585938,941.099975585938,949.299987792969,10205616,916.549194335938
"814",958.799987792969,963.150024414062,938.849975585938,944.349975585938,8522208,911.77001953125
"815",944.349975585938,952.849975585938,922.75,935.599975585938,7972589,903.321899414062
"816",935.599975585938,940,902.150024414062,905.400024414062,10255697,874.163818359375
"817",913,919.5,901,912.400024414062,5669049,880.92236328125
"818",914.349975585938,918,902.950012207031,910.200012207031,7251009,878.798156738281
"819",911.950012207031,917.400024414062,904,906.5,4953091,875.225830078125
"820",900.75,921,900.75,910.349975585938,6459737,878.942993164062
"821",919.099975585938,924.400024414062,906.400024414062,910.200012207031,6330144,878.798156738281
"822",912.900024414062,912.900024414062,876,878.450012207031,8347795,848.1435546875
"823",885,899,869,888.650024414062,10491085,857.99169921875
"824",907,916.700012207031,880.900024414062,884.299987792969,17973153,853.791748046875
"825",893,895.5,877,882.900024414062,5479029,852.440063476562
"826",892.5,906.450012207031,877.5,900.25,8379304,869.19140625
"827",899.950012207031,905.950012207031,888.200012207031,890.900024414062,5864464,860.1640625
"828",889.299987792969,906.75,884.299987792969,898.599975585938,5224240,867.598327636719
"829",909,921,900.799987792969,904.049987792969,15048471,872.8603515625
"830",895,905,870,881.200012207031,14122085,850.798706054688
"831",887,888.349975585938,878.450012207031,884.400024414062,5129966,853.888305664062
"832",887.849975585938,905.950012207031,881,903.950012207031,7242643,872.763916015625
"833",906,927.900024414062,905,924.200012207031,12378690,892.315185546875
"834",930,935,922.299987792969,926.900024414062,6740711,894.921997070312
"835",931,945.5,926.150024414062,931.25,6420035,899.122009277344
"836",939.650024414062,940,930,935.599975585938,3695242,903.321899414062
"837",941,951.950012207031,939.049987792969,945.150024414062,5445187,912.54248046875
"838",946,948.75,934.049987792969,942.349975585938,6249606,909.839050292969
"839",940.200012207031,947.349975585938,931,934.349975585938,2156991,902.114929199219
"840",934.349975585938,951,924,949.349975585938,3183414,916.597534179688
"841",952,958,943.549987792969,946.450012207031,2904962,913.797607421875
"842",946.450012207031,960.5,946.450012207031,954.700012207031,2449102,921.762939453125
"843",955,959.700012207031,946,948.25,2258695,915.535461425781
"844",948,951.5,936.5,946.400024414062,3057699,913.749328613281
"845",951.75,951.75,937.549987792969,939.799987792969,2028426,907.376953125
"846",939.799987792969,955,931.849975585938,953.75,2278534,920.845703125
"847",954.799987792969,975,950.200012207031,958.650024414062,5498857,925.57666015625
"848",960.950012207031,975,960,974.200012207031,4754350,940.590209960938
"849",975,982.299987792969,965.5,967.849975585938,3480545,934.459228515625
"850",972.700012207031,979,957,976.150024414062,2377279,942.472961425781
"851",975,978.849975585938,967.150024414062,969.700012207031,1289684,936.245483398438
"852",969,971.150024414062,953.799987792969,956.75,1684500,923.742248535156
"853",955,959.75,943.5,950.950012207031,2429291,918.142333984375
"854",950.950012207031,967.650024414062,945.349975585938,960.900024414062,4978288,927.749084472656
"855",958,962.700012207031,950.5,960.150024414062,1625660,927.025024414062
"856",956.200012207031,960.900024414062,949.150024414062,955.849975585938,2344400,922.873229980469
"857",956,966,954.200012207031,957.75,1807471,924.707702636719
"858",957.799987792969,958.700012207031,944,950.900024414062,1769651,918.094055175781
"859",951,961,948.950012207031,957.099975585938,2134441,924.080078125
"860",962,971.349975585938,957.099975585938,963.049987792969,1759671,929.824890136719
"861",964,989,960.049987792969,979.599975585938,4300755,945.803955078125
"862",992.200012207031,997,969.150024414062,971.900024414062,7195632,938.36962890625
"863",977.200012207031,980,967.200012207031,978.099975585938,2291137,944.355590820312
"864",981.849975585938,985.799987792969,975.099975585938,979.200012207031,1421148,945.417724609375
"865",979.299987792969,983.849975585938,973.099975585938,974.700012207031,1286458,941.072937011719
"866",975,975,964.75,969.099975585938,1157576,935.666076660156
"867",968,968.950012207031,961,965.200012207031,1740439,931.900695800781
"868",965.5,968,944.799987792969,950.650024414062,1662518,917.852722167969
"869",952,965.599975585938,949.950012207031,959.799987792969,1301555,926.68701171875
"870",960,967.950012207031,955.849975585938,959.849975585938,1122802,926.735229492188
"871",962.200012207031,969.849975585938,956.049987792969,965.650024414062,1317621,932.335205078125
"872",961.099975585938,978.400024414062,961.099975585938,977.150024414062,1729994,943.4384765625
"873",979,981,972.049987792969,973.599975585938,979315,940.010864257812
"874",973.599975585938,989.900024414062,973.599975585938,977.150024414062,2087320,943.4384765625
"875",972.099975585938,983.599975585938,971.25,974,854347,940.397155761719
"876",972,974.099975585938,952.650024414062,955.150024414062,1520300,922.197448730469
"877",958.099975585938,958.950012207031,946.650024414062,949.900024414062,1783069,917.128601074219
"878",952,957.700012207031,946.950012207031,948,1056183,915.294067382812
"879",948,960,947,950.549987792969,1306026,917.756103515625
"880",952.5,958.5,909,913.099975585938,3366104,881.59814453125
"881",921.599975585938,921.599975585938,886.650024414062,889.900024414062,5094903,859.198547363281
"882",894.349975585938,899.950012207031,872,883.099975585938,4929314,852.633117675781
"883",885.099975585938,929.900024414062,877.75,920.049987792969,6280365,888.308349609375
"884",928.299987792969,933.599975585938,913.400024414062,921.049987792969,2981630,889.273864746094
"885",925,929.549987792969,918.5,928.150024414062,2014511,896.128967285156
"886",928.150024414062,942.5,927,939.650024414062,2517694,907.232238769531
"887",944.200012207031,953,932,945.400024414062,4022548,912.783813476562
"888",939,939,909,911.299987792969,9727673,879.860290527344
"889",912.099975585938,920,897.400024414062,918.650024414062,3310964,891.849975585938
"890",920,923.799987792969,905,912.599975585938,2552532,885.976440429688
"891",912.900024414062,914,891.049987792969,909.849975585938,2174054,883.306579589844
"892",912,916.200012207031,903.700012207031,905.299987792969,2127392,878.889404296875
"893",906,910.950012207031,892.349975585938,894.400024414062,2919925,868.307434082031
"894",896,901.099975585938,886.049987792969,888.25,1954152,862.336853027344
"895",891,906.299987792969,889.900024414062,904.650024414062,3767678,878.258422851562
"896",900.200012207031,910.700012207031,900,908.849975585938,2323095,882.335815429688
"897",908.900024414062,909.049987792969,887,890.849975585938,2354874,864.860961914062
"898",898,908,888.650024414062,898.349975585938,2081206,872.142211914062
"899",903,919.549987792969,897.650024414062,917.650024414062,2588128,890.879211425781
"900",917,923.599975585938,905.950012207031,912.599975585938,1697757,885.976440429688
"901",912.599975585938,916.75,906.299987792969,911.299987792969,1522032,884.714416503906
"902",913.799987792969,925.450012207031,907.5,923.900024414062,1878603,896.94677734375
"903",924,936.5,920.450012207031,934.700012207031,2016968,907.431762695312
"904",935,949.700012207031,930.299987792969,947.799987792969,2463088,920.149536132812
"905",949,954.900024414062,920,922.849975585938,4434153,895.927429199219
"906",927,960,923.400024414062,955.25,3688123,927.382141113281
"907",956.099975585938,963,930.650024414062,941.099975585938,3110583,913.644958496094
"908",945.849975585938,958,942.650024414062,950.200012207031,1699875,922.4794921875
"909",950.200012207031,957.299987792969,944.049987792969,950.5,1113880,922.770812988281
"910",948,953.150024414062,940,951.799987792969,1600457,924.032775878906
"911",951.150024414062,952.099975585938,926,949.299987792969,3769007,921.605773925781
"912",946,953.900024414062,942.549987792969,950.450012207031,865538,922.722229003906
"913",954.799987792969,958.349975585938,949.599975585938,953.150024414062,1373821,925.343505859375
"914",955,956.599975585938,948.299987792969,952.950012207031,2509424,925.149353027344
"915",954.5,964.799987792969,950.200012207031,954,3574908,926.168762207031
"916",960,962.5,948.049987792969,954.049987792969,2006356,926.217224121094
"917",953,953,929.799987792969,938.099975585938,2308294,910.732482910156
"918",935,959,933,956.099975585938,2438464,928.207336425781
"919",952.25,974.25,951.650024414062,963.5,2267730,935.391540527344
"920",965.450012207031,970,959.5,968.099975585938,1297533,939.857299804688
"921",969.599975585938,983.400024414062,960.450012207031,967.650024414062,1803409,939.420471191406
"922",965,970.049987792969,952.299987792969,962.700012207031,1217035,934.614868164062
"923",960.5,977,950.799987792969,971,1542732,942.672729492188
"924",970.5,1005,965.150024414062,987.599975585938,4052980,958.788391113281
"925",988,999.75,976.349975585938,983.549987792969,2312926,954.856628417969
"926",980,991.900024414062,973.099975585938,986.200012207031,1948517,957.429321289062
"927",986,996.950012207031,954.900024414062,957.5,4097873,929.566589355469
"928",961.799987792969,961.900024414062,928.450012207031,934.549987792969,4986700,907.2861328125
"929",935.549987792969,938.549987792969,911.150024414062,913.450012207031,2615582,886.801696777344
"930",920,922.25,898,916.049987792969,7008049,889.325805664062
"931",923,929.450012207031,911.650024414062,917.099975585938,2075219,890.345153808594
"932",922.799987792969,923.150024414062,910,913.75,1449593,887.092834472656
"933",913.5,924.700012207031,907.849975585938,915.950012207031,1164581,889.228698730469
"934",921.650024414062,924.450012207031,912.049987792969,913.5,1821818,886.850219726562
"935",917.450012207031,920.5,909.900024414062,911.349975585938,913675,884.762939453125
"936",911.349975585938,915.900024414062,899.5,903.75,1913667,877.384704589844
"937",906,917.299987792969,903.25,906.200012207031,1360282,879.763122558594
"938",905,912.700012207031,900,905.900024414062,1941581,879.471984863281
"939",914.450012207031,917.900024414062,901.599975585938,911.549987792969,2723509,884.957092285156
"940",911.549987792969,915,889.349975585938,896.349975585938,1360319,870.200500488281
"941",895.900024414062,913,890,901.849975585938,1901039,875.5400390625
"942",908.900024414062,914.150024414062,900,907.5,1405411,881.025268554688
"943",916.950012207031,926.900024414062,902.450012207031,922.5,5111161,895.587707519531
"944",922.400024414062,928.549987792969,886.299987792969,891.75,2224983,865.734741210938
"945",893,917,885.25,905.049987792969,2783659,878.646667480469
"946",917,918.549987792969,902.200012207031,909.25,986133,882.724182128906
"947",910,912.849975585938,900.5,903.400024414062,1038025,877.044921875
"948",909.549987792969,914.700012207031,903.700012207031,912.650024414062,1275433,886.024963378906
"949",912.650024414062,914.25,908.849975585938,910.700012207031,96347,884.1318359375
"950",917.950012207031,917.950012207031,898.700012207031,913.700012207031,860650,887.044372558594
"951",913,925,909.650024414062,914.150024414062,843911,887.481201171875
"952",910,924.5,910,912.450012207031,1597922,885.830810546875
"953",912.450012207031,912.450012207031,896,904.900024414062,1180372,878.501098632812
"954",910.799987792969,917,905,915.950012207031,936613,889.228698730469
"955",915,939.849975585938,910.099975585938,938.150024414062,2615304,910.781127929688
"956",943.150024414062,943.900024414062,919,921.75,1925000,894.859558105469
"957",921.75,921.75,901,905.349975585938,1996857,878.93798828125
"958",905.299987792969,907,891,892.299987792969,1009418,866.268676757812
"959",893,909,883,895.400024414062,1443344,869.278198242188
"960",891.700012207031,918.549987792969,890,910.599975585938,1820473,884.034790039062
"961",911,915.400024414062,891.349975585938,893.450012207031,1392190,867.385070800781
