"","TATAPOWER.NS.Open","TATAPOWER.NS.High","TATAPOWER.NS.Low","TATAPOWER.NS.Close","TATAPOWER.NS.Volume","TATAPOWER.NS.Adjusted"
"65",83.5500030517578,85.0999984741211,82.5999984741211,84.5,4231975,73.3214111328125
"66",84.1500015258789,85.4000015258789,83.9499969482422,85,1829399,73.7552642822266
"67",85.3000030517578,87.5999984741211,84,87.0999984741211,8597297,75.5774536132812
"68",86.9000015258789,88.0999984741211,86,87,5792098,75.4906921386719
"69",87.0999984741211,88.4499969482422,86.3000030517578,87.8499984741211,8423805,76.2282409667969
"70",87.8000030517578,88.6999969482422,87.1999969482422,87.6500015258789,4719330,76.0547103881836
"71",86.8499984741211,88.25,85.6500015258789,87.8000030517578,2340628,76.1848526000977
"72",87.8499984741211,88.0999984741211,87,87.4499969482422,3111160,75.8811569213867
"73",87.5500030517578,88.3499984741211,87.0999984741211,87.6500015258789,3471674,76.0547103881836
"74",87.8499984741211,88.5500030517578,86.5,86.8000030517578,7133021,75.3171539306641
"75",86.8000030517578,86.9000015258789,85.5,85.9000015258789,4158260,74.5362014770508
"76",85.5,86.0999984741211,84.5999984741211,85.4000015258789,4863546,74.1023559570312
"77",85.4000015258789,86.25,84.5500030517578,85.25,5006507,73.9722061157227
"78",85.0999984741211,86.9499969482422,84.75,86.0500030517578,3593228,74.6663818359375
"79",86,87.1999969482422,84.9000015258789,86.0500030517578,3632913,74.6663818359375
"80",85.9000015258789,88.5999984741211,85.1999969482422,87.8000030517578,6838988,76.1848526000977
"81",87.8499984741211,89.1500015258789,87.0999984741211,88.3000030517578,6431222,76.6187210083008
"82",88.75,89.5500030517578,86.3000030517578,87,5877657,75.4906921386719
"83",88,88.75,84.9000015258789,86.1500015258789,8417244,74.7531356811523
"84",86.0999984741211,86.5500030517578,83.4000015258789,85.4499969482422,8584365,74.1457366943359
"85",84.9000015258789,86.1500015258789,84.3499984741211,85.0999984741211,6888782,73.8420486450195
"86",85.1999969482422,86.1999969482422,82.6999969482422,84.25,6183895,73.1044845581055
"87",84,84.5999984741211,82.9000015258789,83.3499984741211,4556128,72.3235473632812
"88",83.3499984741211,83.75,80.8499984741211,82,5727033,71.1521530151367
"89",81.8000030517578,82.4000015258789,80.8000030517578,81.9000015258789,4097448,71.0653762817383
"90",81.5999984741211,82,80.3499984741211,81.5500030517578,7645061,70.7616729736328
"91",81.3499984741211,82.0999984741211,80.3499984741211,81.25,4188197,70.5013580322266
"92",80.6999969482422,81.5,80.5,81.25,2846781,70.5013580322266
"93",81.5,82.5,80.5500030517578,81.6500015258789,5906232,70.8484420776367
"94",81.5,81.5,80.25,80.8499984741211,7138023,70.1542739868164
"95",80.75,80.8000030517578,78.3499984741211,78.8000030517578,3399879,68.3754730224609
"96",78.9499969482422,79.25,77.6999969482422,77.8499984741211,3793522,67.551139831543
"97",78,78.5500030517578,77.0500030517578,77.4499969482422,2530994,67.2040557861328
"98",77.5500030517578,77.9000015258789,75.3000030517578,76.4499969482422,5298717,66.3363494873047
"99",76.4000015258789,81.6999969482422,75.9499969482422,81.1999969482422,6118812,70.4579772949219
"100",81.25,83,80.6500015258789,82.3000030517578,3655542,71.4124526977539
"101",82,84.3499984741211,81.5999984741211,83.5,7252300,72.4537124633789
"102",82.4499969482422,84,81.5,82.4499969482422,5164168,71.5426025390625
"103",82.4499969482422,83.1999969482422,79.8499984741211,81.3000030517578,9109367,70.5447463989258
"104",80.6500015258789,81.25,78.3000030517578,79.5999984741211,3087156,69.0696411132812
"105",79.6500015258789,80.0500030517578,76.5999984741211,77.1999969482422,2185214,66.9871368408203
"106",77.0999984741211,79.25,76.3000030517578,78.8000030517578,5406955,68.3754730224609
"107",78.6999969482422,79.6999969482422,77.4499969482422,78.0999984741211,2849279,67.7680816650391
"108",78.6999969482422,79.9000015258789,78.0999984741211,78.3499984741211,3366418,67.9850006103516
"109",79,79,77.6999969482422,77.9499969482422,4045326,67.6379165649414
"110",78.3000030517578,80.3499984741211,78.0999984741211,78.4000015258789,7365983,68.0283966064453
"111",79,79.1999969482422,77.6999969482422,77.8000030517578,3505780,67.5077667236328
"112",78.1999969482422,78.3499984741211,76.8000030517578,77.0500030517578,3049374,66.8569869995117
"113",77.1999969482422,77.75,76.3499984741211,77.3000030517578,2956563,67.0739135742188
"114",77.4000015258789,77.5999984741211,75.9000015258789,76.0999984741211,2703757,66.0326538085938
"115",76.0999984741211,76.3499984741211,74.8000030517578,75,1857389,65.0781707763672
"116",74.5999984741211,74.8499984741211,73.0500030517578,73.4000015258789,3696735,63.6898536682129
"117",73.3499984741211,74.5,72.8000030517578,73.8499984741211,3586906,64.0803070068359
"118",74.8000030517578,75.1999969482422,73.9000015258789,74.5500030517578,2985501,64.6877136230469
"119",75.0999984741211,76.3499984741211,75,76.1500015258789,3099772,66.0760498046875
"120",76.75,77.3000030517578,76,76.3499984741211,4466618,66.2495880126953
"121",76.5500030517578,76.5500030517578,75,75.0999984741211,2552275,65.1649551391602
"122",75,75.25,71.3000030517578,71.9000015258789,4334784,62.3882865905762
"123",71.4000015258789,74.8499984741211,71,71.6500015258789,7471148,62.1713485717773
"124",72,73.6500015258789,71.8000030517578,73.25,3668110,63.5596809387207
"125",73.5999984741211,73.8499984741211,71.9000015258789,72.25,2632012,62.6919784545898
"126",72.5,73,71.9000015258789,72.1999969482422,3149476,62.6485900878906
"127",72.25,72.5500030517578,71.5999984741211,72.0500030517578,2327587,62.5184440612793
"128",72,72.1999969482422,71.0999984741211,71.25,1328748,61.824275970459
"129",71.1999969482422,72.3499984741211,71,71.75,1688831,62.2581253051758
"130",72,73.8000030517578,72,73.1999969482422,1713958,63.5162925720215
"131",73.75,74.0999984741211,72.75,73.0500030517578,1897237,63.386157989502
"132",72.5500030517578,73.4499969482422,71.6500015258789,72.1999969482422,2829649,62.6485900878906
"133",71.4000015258789,71.6999969482422,69.3000030517578,69.5,4361939,61.4115295410156
"134",69.6999969482422,70.5,69.0999984741211,70.1500015258789,3113836,63.167423248291
"135",70,70.1500015258789,68.6500015258789,68.9499969482422,2182138,62.0868721008301
"136",68.6999969482422,71.3000030517578,68.0500030517578,70.9000015258789,2621707,63.8427810668945
"137",70.9000015258789,71.8000030517578,68.9000015258789,70,4730154,63.032356262207
"138",70.1999969482422,70.4499969482422,67.5999984741211,68.1999969482422,2671048,61.4115333557129
"139",68.1999969482422,68.3000030517578,67.1500015258789,67.8499984741211,2467860,61.0963668823242
"140",67.9000015258789,68.6999969482422,66.5500030517578,68.0500030517578,3592808,61.2764587402344
"141",68.1999969482422,69,67.25,67.8000030517578,8544903,61.051342010498
"142",68.0999984741211,69.4499969482422,67.5,67.8000030517578,2761319,61.051342010498
"143",68,72.5,68,70.8499984741211,13063298,63.7977561950684
"144",71.0500030517578,72.5,70.8499984741211,71.8499984741211,4748886,64.6982192993164
"145",71.9000015258789,74.6999969482422,70.9000015258789,73.8499984741211,5228991,66.4991302490234
"146",73.8000030517578,75,72.5999984741211,74.5500030517578,3593905,67.1294631958008
"147",74.4000015258789,74.6999969482422,72.6500015258789,73.0500030517578,1910149,65.7787780761719
"148",73,73.0999984741211,71.4000015258789,71.9499969482422,2722659,64.7882690429688
"149",71.8499984741211,73.1999969482422,71.8499984741211,72.3499984741211,2275783,65.1484375
"150",72.5999984741211,72.9000015258789,71.6500015258789,71.8499984741211,1936040,64.6982192993164
"151",72,72.0999984741211,70.0500030517578,70.3000030517578,2069326,63.3024978637695
"152",70.3000030517578,70.8499984741211,69.0999984741211,69.4499969482422,2391506,62.5371017456055
"153",70,70.4000015258789,69.1999969482422,69.9000015258789,1540636,62.9423179626465
"154",69.9000015258789,71.1500015258789,69,69.3499984741211,2354841,62.4470558166504
"155",69.1500015258789,70.0500030517578,68.5500030517578,68.75,2145648,61.9067878723145
"156",69.0500030517578,69.5500030517578,68.5999984741211,68.75,1529387,61.9067878723145
"157",68.5500030517578,68.5500030517578,67,67.1500015258789,3007914,60.4660453796387
"158",67.4000015258789,69,67.0500030517578,68.6500015258789,2814891,61.8167381286621
"159",68.9000015258789,70.3499984741211,68.5,70.0500030517578,1947407,63.0773849487305
"160",69.8000030517578,73,69.6999969482422,72.25,4051774,65.0584030151367
"161",73.4000015258789,73.4000015258789,71.1500015258789,72.0500030517578,3874963,64.8783111572266
"162",71.8000030517578,72.5,70.5999984741211,71.75,1880021,64.6081619262695
"163",71.8000030517578,76.5999984741211,71.8000030517578,75.5999984741211,8322360,68.0749435424805
"164",75.4000015258789,76.75,73.8499984741211,74.8499984741211,6849642,67.3996047973633
"165",74.4499969482422,77.6500015258789,74.4000015258789,76.9000015258789,5498653,69.2455520629883
"166",77,77.4000015258789,75.6999969482422,76.0999984741211,3984371,68.5251693725586
"167",75.5,77.5999984741211,74.3499984741211,76.6999969482422,8664078,69.0654525756836
"168",77,79,76.25,78.1999969482422,9367421,70.4161376953125
"169",78.8499984741211,78.8499984741211,72.75,73.3499984741211,6421244,66.0488967895508
"170",73.5,75.3499984741211,72.6999969482422,74.9000015258789,4558713,67.4446258544922
"171",75.3499984741211,75.8000030517578,73.5999984741211,75.0500030517578,3305924,67.5796890258789
"172",74.9499969482422,75.9499969482422,73.8499984741211,75.1999969482422,3672000,67.7147598266602
"173",75.3499984741211,75.8000030517578,73.5,73.8000030517578,2481496,66.4541168212891
"174",73.9499969482422,76.9499969482422,73.9000015258789,74.4499969482422,9600604,67.0394134521484
"175",74.8000030517578,74.9499969482422,72.9000015258789,74,3114148,66.6342163085938
"176",74.1500015258789,76.5,74.1500015258789,76.1999969482422,3673610,68.615234375
"177",75.9499969482422,78.6999969482422,75.0999984741211,77.9000015258789,4917413,70.1460189819336
"178",77.9000015258789,78.9499969482422,74.0500030517578,74.5999984741211,5822581,67.1744842529297
"179",75.25,77.3499984741211,74.8000030517578,75.5500030517578,5377830,68.0299224853516
"180",75.5500030517578,76.5,68.25,72.9000015258789,11584620,65.6436996459961
"181",72.8000030517578,72.9000015258789,68.0999984741211,69.0999984741211,5131356,62.2219390869141
"182",69,71.3000030517578,68,70.3000030517578,6281761,63.3024978637695
"183",70.6999969482422,70.9499969482422,68.9000015258789,70.25,3273684,63.2574806213379
"184",70.0500030517578,70.6500015258789,68.1999969482422,68.5999984741211,3697390,61.7717094421387
"185",69.0999984741211,69.3499984741211,65.5,65.8499984741211,4314947,59.2954406738281
"186",66.4499969482422,68.4000015258789,64.8000030517578,67.9499969482422,5836832,61.1864051818848
"187",67.6999969482422,69.25,66.3499984741211,67.5,3650280,60.7812118530273
"188",66.9000015258789,68,66.0999984741211,66.8499984741211,2925150,60.1958923339844
"189",67.5,67.5,62.2999992370605,62.8499984741211,3751740,56.5940551757812
"190",62.8499984741211,65.3000030517578,60.3499984741211,61.5,4837741,55.3784332275391
"191",61.9500007629395,62.4000015258789,59.7999992370605,60.9500007629395,4969265,54.883171081543
"192",61.2999992370605,65.4499969482422,61.25,65,5665257,58.5300521850586
"193",62.7999992370605,63.9000015258789,61.5999984741211,62.25,5043513,56.0537796020508
"194",63.0999984741211,72.0999984741211,62.9500007629395,68.8499984741211,29093448,61.996826171875
"195",69.9499969482422,71.5999984741211,68.8000030517578,71.25,11621446,64.1579437255859
"196",71.5500030517578,74.0500030517578,70.5,73.8000030517578,11095793,66.4541168212891
"197",74.25,74.5999984741211,71.6999969482422,72.5500030517578,10862420,65.3285369873047
"198",72,72.4000015258789,69.3000030517578,70.1500015258789,4497227,63.167423248291
"199",70.8000030517578,71.4000015258789,68.8000030517578,69.5999984741211,7954462,62.6721687316895
"200",69.3000030517578,69.9000015258789,67.9499969482422,69.4499969482422,4377235,62.5371017456055
"201",69.5999984741211,70.9000015258789,68.5,69.25,2743564,62.357006072998
"202",68.8000030517578,69.9000015258789,67.5500030517578,69,9727241,62.1319007873535
"203",68.9000015258789,70.75,68,68.9000015258789,5515389,62.0418395996094
"204",69.1999969482422,86.0999984741211,68.3499984741211,77.5999984741211,44673883,69.8758697509766
"205",78.5,80.0500030517578,76.6500015258789,77.75,17409930,70.0109405517578
"206",78.1999969482422,79,74.6500015258789,76.5500030517578,9638641,68.9303894042969
"207",76.3000030517578,77.6999969482422,75.3000030517578,76.3499984741211,9074632,68.7502899169922
"208",77.1999969482422,77.4000015258789,75.3000030517578,76,7177611,68.4351196289062
"209",74.9000015258789,75.8499984741211,73.25,75.3000030517578,4561329,67.804817199707
"210",75.4499969482422,77.0999984741211,75,75.6500015258789,4673161,68.1199722290039
"211",76.4499969482422,76.5,75.5,75.9499969482422,437631,68.3901062011719
"212",76.4499969482422,77.0999984741211,75,75.9000015258789,8564873,68.3450927734375
"213",75.8499984741211,76.4000015258789,74.1500015258789,74.5500030517578,3131624,67.1294631958008
"214",74.0500030517578,76.5,73.0999984741211,76.0500030517578,5609725,68.4801559448242
"215",76.3000030517578,78.75,75.5,77.9499969482422,5642238,70.191032409668
"216",78,78.4000015258789,75.9000015258789,76.6999969482422,3328106,69.0654525756836
"217",76.8000030517578,77.4000015258789,75.0999984741211,76.8000030517578,4743419,69.1555023193359
"218",76.9000015258789,77.8000030517578,75.8000030517578,77.3499984741211,5660440,69.650764465332
"219",77.3499984741211,78.8499984741211,76.3499984741211,78.3000030517578,10567258,70.5062026977539
"220",78.0999984741211,79.0999984741211,76.75,78.1500015258789,4999835,70.3711318969727
"221",77.75,78.25,74.5,74.9000015258789,4807716,67.4446258544922
"222",75.5,76.4000015258789,74.4499969482422,75.5500030517578,4950029,68.0299224853516
"223",75.6500015258789,76.1999969482422,74.5,75.6500015258789,4127732,68.1199722290039
"224",76.0999984741211,76.0999984741211,73.8499984741211,74.4000015258789,3949157,66.9943923950195
"225",74.9000015258789,75.75,73.4000015258789,75.1999969482422,14742072,67.7147598266602
"226",75.1999969482422,76.5,73.75,76.0999984741211,8135493,68.5251693725586
"227",76.9000015258789,83.1500015258789,76.75,82.5500030517578,29213251,74.3331680297852
"228",82.5500030517578,83.8499984741211,80.6999969482422,81.5,9652045,73.3876724243164
"229",80.75,81.5,79.9000015258789,80.4499969482422,4817088,72.4421844482422
"230",80.1999969482422,80.1999969482422,78.8000030517578,79.4000015258789,4685342,71.496711730957
"231",80,81.1500015258789,78.3499984741211,79.4499969482422,5677506,71.5417251586914
"232",78.5,79.3000030517578,76.3000030517578,77.6500015258789,3040723,69.9208908081055
"233",76.0999984741211,80.1500015258789,75.8499984741211,79.1500015258789,3917069,71.2715911865234
"234",79.3499984741211,79.9499969482422,77.75,79.0999984741211,4227632,71.2265625
"235",79.25,81.3000030517578,77.5,78.6999969482422,5535207,70.8663864135742
"236",78.75,79.8499984741211,78.1500015258789,79.3000030517578,1828782,71.4066390991211
"237",79.5999984741211,80.9000015258789,77.4000015258789,77.9000015258789,3358110,70.1460189819336
"238",77.75,78.9499969482422,77.4499969482422,78.6500015258789,3915779,70.8213577270508
"239",78.8000030517578,80.3000030517578,78.5999984741211,79.5,3721346,71.5867462158203
"240",76.0500030517578,80.9000015258789,76.0500030517578,80.25,9768078,72.262092590332
"241",80.5,80.6500015258789,76.0500030517578,76.4499969482422,7243377,68.84033203125
"242",76.8000030517578,78.6500015258789,76.0999984741211,76.8000030517578,5132728,69.1555023193359
"243",76.5999984741211,76.6999969482422,74.8499984741211,75.9499969482422,4017872,68.3901062011719
"244",76.6999969482422,77.6999969482422,75.5,77,12997320,69.3356018066406
"245",77.1500015258789,77.8499984741211,76.8000030517578,77.0999984741211,3477676,69.4256362915039
"246",77.3499984741211,78,76.0999984741211,76.8000030517578,3602334,69.1555023193359
"247",77,77.25,76.3000030517578,76.6999969482422,2153622,69.0654525756836
"248",76.8000030517578,76.9499969482422,74.4000015258789,74.8499984741211,2504768,67.3996047973633
"249",76,76.25,73.8499984741211,74.1999969482422,4583837,66.8142929077148
"250",74.3000030517578,75.5500030517578,73.6999969482422,75.0500030517578,3170169,67.5796890258789
"251",75.4499969482422,75.75,74.25,74.6999969482422,1691362,67.2645416259766
"252",74.75,75.5,74.5500030517578,74.9499969482422,1684121,67.4896392822266
"253",75.0999984741211,75.5,73.8499984741211,74.3499984741211,2006348,66.9493713378906
"254",74.25,75.0999984741211,73.9000015258789,74.9000015258789,1704653,67.4446258544922
"255",75.0999984741211,75.25,73.8000030517578,75,3214817,67.53466796875
"256",75,75,73.6999969482422,74.3000030517578,3702534,66.9043426513672
"257",74.5,75.25,74.1500015258789,75.0500030517578,3099444,67.5796890258789
"258",75,76.9499969482422,74.5,76.5,4222858,68.8853759765625
"259",76.3499984741211,76.9499969482422,74.9499969482422,76,4496763,68.4351196289062
"260",76,76.4499969482422,75.1500015258789,76,4009644,68.4351196289062
"261",76,77.1999969482422,75.4499969482422,75.9499969482422,5188679,68.3901062011719
"262",75.9000015258789,77.5,74.9000015258789,76.3499984741211,4074882,68.7502899169922
"263",77,77.9499969482422,74.8499984741211,75.1999969482422,5394325,67.7147598266602
"264",75.3000030517578,75.75,74.3000030517578,74.5500030517578,3700318,67.1294631958008
"265",74.6999969482422,75.3000030517578,73.4499969482422,73.9499969482422,3724093,66.5891723632812
"266",73.9499969482422,73.9499969482422,69.6500015258789,70.9499969482422,5766908,63.8877868652344
"267",68.5,72.4000015258789,68.5,71.0500030517578,12562431,63.9778480529785
"268",71.1999969482422,71.5,67.9000015258789,68.1500015258789,4846733,61.3665046691895
"269",68.4499969482422,72,67.9000015258789,71.3000030517578,7442257,64.2029571533203
"270",71.5,72.3000030517578,70.25,71.5,3343602,64.383056640625
"271",71,71.1500015258789,69.5500030517578,70.5500030517578,3028680,63.5276145935059
"272",70.25,71.75,69.25,69.9000015258789,2916745,62.9423179626465
"273",69.8000030517578,70.9000015258789,68.4000015258789,70.4000015258789,3066537,63.3925476074219
"274",70.4000015258789,71.4000015258789,69.1500015258789,69.5999984741211,3536220,62.6721687316895
"275",69.0500030517578,70.3499984741211,68.0500030517578,68.75,2124482,61.9067878723145
"276",68.4499969482422,68.4499969482422,65.1500015258789,65.5500030517578,7041255,59.0253067016602
"277",65.6500015258789,67.25,65.5,66.3000030517578,4213698,59.7006530761719
"278",65.8000030517578,67.8499984741211,65.0999984741211,67.5500030517578,6828282,60.8262252807617
"279",67.3000030517578,70.1999969482422,66.4499969482422,69.1999969482422,11110591,62.3119926452637
"280",69.1999969482422,69.5,65.0500030517578,65.3499984741211,6717626,58.8452072143555
"281",65.9000015258789,67.1500015258789,65.6500015258789,65.9000015258789,2892850,59.340461730957
"282",66.4499969482422,67.9499969482422,65.8000030517578,66.9000015258789,5950455,60.2409324645996
"283",67.6999969482422,68.1500015258789,66.8499984741211,67.4499969482422,3283026,60.7361793518066
"284",67.5,67.9499969482422,66.75,67.0999984741211,3078805,60.4210166931152
"285",67.0999984741211,67.4499969482422,66.4000015258789,66.5500030517578,3161336,59.9257659912109
"286",66.3000030517578,67.1500015258789,64.0500030517578,66.1500015258789,10552247,59.5655860900879
"287",66.5500030517578,67.9499969482422,65.1500015258789,65.5,4724311,58.9802780151367
"288",65.9000015258789,66.25,65.0999984741211,65.4499969482422,9665743,58.9352531433105
"289",66,67.75,65.5999984741211,67.0500030517578,11001198,60.3759918212891
"290",67.8499984741211,69.6500015258789,67.1999969482422,69.1500015258789,13327374,62.2669677734375
"291",70,72.1500015258789,69.1999969482422,71.3000030517578,11046556,64.2029571533203
"292",73,73.9499969482422,70.3499984741211,70.5500030517578,12534795,63.5276145935059
"293",70.4499969482422,70.75,68.8499984741211,70,6200799,63.032356262207
"294",71.1999969482422,72.0999984741211,70.3000030517578,71.6999969482422,5319324,64.5631332397461
"295",72.0999984741211,74,71.9499969482422,73.3499984741211,8901828,66.0488967895508
"296",73,74.4499969482422,72.1500015258789,73.8000030517578,7408808,66.4541168212891
"297",74.1500015258789,74.1500015258789,72.75,73.0500030517578,3962991,65.7787780761719
"298",73,74.75,72.8000030517578,73.8000030517578,7751928,66.4541168212891
"299",74.0999984741211,74.6999969482422,72.6999969482422,73.0500030517578,5296795,65.7787780761719
"300",73.4499969482422,74.3000030517578,72.6999969482422,73,5567624,65.7337417602539
"301",73.1999969482422,73.8499984741211,71.6999969482422,72.0500030517578,5050030,64.8783111572266
"302",73,73.8000030517578,72,72.5500030517578,3913385,65.3285369873047
"303",72.4499969482422,73.1500015258789,70.5500030517578,71.9000015258789,4332510,64.7432403564453
"304",72.4499969482422,73,70.8499984741211,71.3000030517578,3789439,64.2029571533203
"305",71.4499969482422,72.9000015258789,71.0999984741211,71.4000015258789,4812399,64.2930068969727
"306",71.9000015258789,72.6500015258789,71.0999984741211,71.5500030517578,9265724,64.4280776977539
"307",74.1999969482422,76,73.6999969482422,74.4000015258789,7267624,66.9943923950195
"308",75.5,77,73.0999984741211,74.0500030517578,12971969,66.6792373657227
"309",74.5500030517578,74.5500030517578,71.0500030517578,71.4499969482422,6417056,64.338020324707
"310",71.5,72.4000015258789,70.25,70.75,6416069,63.7076988220215
"311",71,72.6999969482422,70.5,71.9499969482422,7793935,64.7882690429688
"312",73,73.5500030517578,70.75,71.9000015258789,8540124,64.7432403564453
"313",71.9000015258789,73,70.75,72.5999984741211,7591689,65.3735580444336
"314",72.5999984741211,73.1999969482422,70.5999984741211,70.9000015258789,6360330,63.8427810668945
"315",71.4000015258789,73.1500015258789,70.5999984741211,72.6999969482422,9396530,65.4636001586914
"316",73.0500030517578,74.5999984741211,71.9000015258789,73.25,11615133,65.958854675293
"317",73,73.1999969482422,71.1999969482422,71.3499984741211,11147566,64.2479858398438
"318",71.75,71.9499969482422,71.0999984741211,71.4499969482422,8590291,64.338020324707
"319",71.75,71.75,70,70.5500030517578,7272249,63.5276145935059
"320",70,70.1999969482422,69,69.1999969482422,7738634,62.3119926452637
"321",69.5,69.6999969482422,68.0999984741211,68.25,4138151,61.45654296875
"322",68.3499984741211,68.5,67.5,67.8000030517578,7350305,61.051342010498
"323",68,69.5500030517578,67.4000015258789,67.6999969482422,6836123,60.9612884521484
"324",68.0999984741211,68.1999969482422,67.1500015258789,67.9000015258789,4838776,61.1413879394531
"325",67.9000015258789,68.0999984741211,66.5500030517578,67.8000030517578,5128196,61.051342010498
"326",67.5500030517578,68.1999969482422,66.25,66.5999984741211,8983855,59.9707908630371
"327",65.5999984741211,68.1500015258789,65.4000015258789,66.9499969482422,10461436,60.2859497070312
"328",66.6500015258789,67,65.5999984741211,65.8499984741211,3484887,59.2954406738281
"329",66.5,66.5,64.0999984741211,64.3499984741211,6153618,57.9447479248047
"330",64,64.8000030517578,63.2000007629395,64.5,6615929,58.0798149108887
"331",64.0999984741211,64.9499969482422,63.9000015258789,64.4000015258789,5987301,57.9897689819336
"332",64.4000015258789,65.3000030517578,63.5999984741211,63.7999992370605,5801249,57.4494934082031
"333",63.7999992370605,64.3000030517578,61.75,62.5999984741211,5045201,56.3689346313477
"334",62,63.9000015258789,61.5,63.2000007629395,5023042,56.9092140197754
"335",63.4000015258789,63.5999984741211,61,61.3499984741211,3881241,55.2433586120605
"336",61.5999984741211,61.9000015258789,60.8499984741211,61.3499984741211,4252067,55.2433586120605
"337",61.4000015258789,61.8499984741211,60.8499984741211,61.4000015258789,3714715,55.288387298584
"338",63.4000015258789,67.9000015258789,63.25,65.75,12597503,59.205394744873
"339",66.3499984741211,66.3499984741211,63.5999984741211,64.4000015258789,5274759,57.9897689819336
"340",64.5,65.0500030517578,64.0999984741211,64.8000030517578,10055230,58.3499565124512
"341",66,67.5,64.3000030517578,64.5999984741211,8012364,58.1698570251465
"342",65,68,64.8000030517578,67.6999969482422,7448138,60.9612884521484
"343",67.5,71,67.0999984741211,70.8000030517578,7770706,63.752742767334
"344",71.4499969482422,71.4499969482422,69.9499969482422,70.5500030517578,10842080,63.5276145935059
"345",70.5,70.6999969482422,68.1999969482422,68.6500015258789,4104774,61.8167381286621
"346",68,71,67.8000030517578,70.5,4710748,63.4825859069824
"347",70.5,70.5999984741211,68,68.8000030517578,7040284,61.9518051147461
"348",69,69.25,67.75,68.3499984741211,4792922,61.5465927124023
"349",67.5,68,66.4499969482422,66.6999969482422,4864404,61.2253189086914
"350",66.75,66.9499969482422,64.6500015258789,65.0999984741211,4982307,60.9444694519043
"351",65,66.5999984741211,64.0500030517578,66.3000030517578,4984037,62.0678787231445
"352",66.6500015258789,67.3000030517578,65.9499969482422,66.5500030517578,4586585,62.3019142150879
"353",66.5,67.1999969482422,66.0500030517578,66.3499984741211,2979053,62.1146697998047
"354",66.5500030517578,67.75,65.8499984741211,66.25,4196963,62.0210609436035
"355",66.0999984741211,66.3499984741211,65.0999984741211,65.8499984741211,10026686,61.6465950012207
"356",66,66.9499969482422,64.9000015258789,65.1500015258789,7474667,60.991283416748
"357",65.5500030517578,65.5500030517578,63.5999984741211,64.5,6489309,60.3827705383301
"358",64.25,65.0999984741211,63.9000015258789,64.3000030517578,2523540,60.1955375671387
"359",65.1999969482422,65.3499984741211,63.2000007629395,63.5,6911446,59.4466018676758
"360",63.5,64.8499984741211,63,64.5999984741211,3388105,60.4763870239258
"361",64.5999984741211,65.5,64.0999984741211,65.25,7069181,61.0848960876465
"362",65,65.6999969482422,64.5,65.0500030517578,3456625,60.8976707458496
"363",65,67.5500030517578,64.75,66.3000030517578,8164192,62.0678787231445
"364",67,69.5,66.6999969482422,68.5500030517578,7878180,64.1742477416992
"365",68.5500030517578,69.3000030517578,68.3499984741211,68.6500015258789,3985838,64.2678680419922
"366",68.8499984741211,70.1999969482422,68.0999984741211,69,6407062,64.5955200195312
"367",69.3499984741211,71,68.1500015258789,70.6999969482422,6683580,66.1870040893555
"368",71.0500030517578,73.4000015258789,70.1500015258789,73.0999984741211,20164926,68.4338073730469
"369",73.4000015258789,74.1500015258789,71.5,73.8499984741211,13757355,69.1359329223633
"370",73.5,74.0500030517578,71.8000030517578,72.1500015258789,4570483,67.5444564819336
"371",72.1500015258789,72.5,70.1999969482422,70.5999984741211,4542388,66.0933837890625
"372",70.1999969482422,70.4000015258789,67.3499984741211,68.5999984741211,5025170,64.2210464477539
"373",68.1999969482422,69.0500030517578,67.8499984741211,68.5,4835452,64.12744140625
"374",68.9499969482422,69.0999984741211,66.0999984741211,66.3499984741211,6342661,62.1146697998047
"375",67,67.75,66.6500015258789,67.4000015258789,3017441,63.0976524353027
"376",67.6500015258789,69.0500030517578,67.1999969482422,68.1500015258789,5451127,63.7997779846191
"377",68.5500030517578,69.1500015258789,67,68.5500030517578,5917414,64.1742477416992
"378",68.5999984741211,69.4000015258789,67.5500030517578,67.9499969482422,4176351,63.6125373840332
"379",68.0999984741211,69.6999969482422,68,69.0500030517578,5283091,64.642333984375
"380",69.6500015258789,70,66.0999984741211,66.3499984741211,6841872,62.1146697998047
"381",66.3499984741211,67.3000030517578,65.1999969482422,66.5500030517578,6236877,62.3019142150879
"382",66.6999969482422,67.3000030517578,65.5,67.0999984741211,3031714,62.8167991638184
"383",67.1999969482422,67.9499969482422,66.0500030517578,66.25,4302826,62.0210609436035
"384",66.4000015258789,66.5999984741211,63,63.8499984741211,12131637,59.7742652893066
"385",64,64.3000030517578,61.25,61.5499992370605,10579797,57.6210784912109
"386",61.2999992370605,63.1500015258789,60.9500007629395,62.2999992370605,5026025,58.3232040405273
"387",62.3499984741211,63.25,61.1500015258789,61.4000015258789,8028637,57.4806518554688
"388",61.9500007629395,61.9500007629395,58.4000015258789,58.9000015258789,8542201,55.1402397155762
"389",58.9000015258789,60.7999992370605,57.8499984741211,60.5499992370605,8823980,56.6849098205566
"390",60.2999992370605,60.8499984741211,58.5,59.75,6467008,55.935977935791
"391",58.9000015258789,60.4500007629395,57.75,59.1500015258789,9264426,55.3742790222168
"392",58.5,58.9500007629395,57.3499984741211,57.9000015258789,4471359,54.2040710449219
"393",58.0499992370605,59.9500007629395,58.0499992370605,59.2999992370605,5274512,55.514705657959
