"","LT.NS.Open","LT.NS.High","LT.NS.Low","LT.NS.Close","LT.NS.Volume","LT.NS.Adjusted"
"1080",1623,1623,1565,1572.5,2984009,1523.28369140625
"1081",1550,1562.75,1540.34997558594,1547.94995117188,1798843,1499.501953125
"1082",1569.40002441406,1613.44995117188,1561.05004882812,1610.09997558594,2175224,1559.70690917969
"1083",1629,1660,1605.59997558594,1644.15002441406,4177811,1592.69116210938
"1084",1644.80004882812,1653.69995117188,1610.09997558594,1626.30004882812,1970395,1575.40002441406
"1085",1633,1639.69995117188,1571.09997558594,1574.75,1417130,1525.46325683594
"1086",1575,1588.90002441406,1536.65002441406,1564.55004882812,3578710,1515.58264160156
"1087",1575.19995117188,1606,1574,1600.30004882812,1279218,1550.21362304688
"1088",1620,1663.69995117188,1613.59997558594,1660.84997558594,2119326,1608.86853027344
"1089",1660.5,1674.40002441406,1645,1654.5,3534742,1602.71728515625
"1090",1653.55004882812,1661,1638.44995117188,1648,1425466,1596.42065429688
"1091",1632,1649.44995117188,1623.69995117188,1637.15002441406,1852251,1585.91027832031
"1092",1657.94995117188,1673.69995117188,1644.94995117188,1652.05004882812,2928263,1600.34399414062
"1093",1652.15002441406,1662.30004882812,1634.09997558594,1640.19995117188,1538005,1588.86486816406
"1094",1630,1638.40002441406,1586.09997558594,1589.44995117188,2157491,1539.70324707031
"1095",1595,1607.80004882812,1570.09997558594,1584.55004882812,2122442,1534.95666503906
"1096",1556.19995117188,1600,1556.19995117188,1595.09997558594,1361104,1545.17626953125
"1097",1570,1594.5,1569.05004882812,1585.09997558594,1337799,1535.48937988281
"1098",1560.15002441406,1565.94995117188,1518.30004882812,1532.05004882812,2460367,1484.09985351562
"1099",1532.05004882812,1554.30004882812,1525.19995117188,1544.65002441406,1983405,1496.30541992188
"1100",1547.94995117188,1567,1539.05004882812,1560.34997558594,1461683,1511.51403808594
"1101",1568.40002441406,1575,1516.75,1527.40002441406,2329325,1479.59533691406
"1102",1522,1529.94995117188,1481.40002441406,1489.94995117188,4548572,1443.3173828125
"1103",1490,1497.84997558594,1456.34997558594,1471.80004882812,1837431,1425.73559570312
"1104",1480,1515.19995117188,1476.90002441406,1500.30004882812,1458922,1453.34350585938
"1105",1490,1490.94995117188,1468,1478.75,1906619,1432.46789550781
"1106",1481.5,1511.75,1481.5,1494.30004882812,1828491,1447.53112792969
"1107",1501.75,1512,1489,1494.84997558594,1731440,1448.06396484375
"1108",1524,1544.69995117188,1509.75,1535.80004882812,2389778,1487.732421875
"1109",1530,1557.5,1524.09997558594,1551.5,2072405,1502.94104003906
"1110",1531.25,1554,1525.40002441406,1547.90002441406,1480197,1499.45361328125
"1111",1549.05004882812,1566.90002441406,1542.09997558594,1558.25,3308971,1509.47961425781
"1112",1560.94995117188,1576,1534.59997558594,1572.15002441406,1294305,1522.94470214844
"1113",1572.09997558594,1587.44995117188,1550.19995117188,1581.69995117188,1269969,1532.19567871094
"1114",1584,1597.25,1561.59997558594,1564.90002441406,1445200,1515.92150878906
"1115",1565.55004882812,1590.5,1551.80004882812,1556.15002441406,2422594,1507.4453125
"1116",1565.90002441406,1614.15002441406,1565.65002441406,1611.09997558594,1697912,1560.67553710938
"1117",1621,1702,1618,1687.44995117188,6516138,1634.63598632812
"1118",1684.94995117188,1688.84997558594,1653.40002441406,1663,1316037,1610.951171875
"1119",1655,1672.90002441406,1649.05004882812,1653.75,781516,1601.99060058594
"1120",1664,1683.25,1644.40002441406,1647.25,1914814,1595.69409179688
"1121",1651.84997558594,1667.34997558594,1634.59997558594,1646.15002441406,1170472,1594.62866210938
"1122",1653.90002441406,1687.84997558594,1649.19995117188,1684.84997558594,1345141,1632.1171875
"1123",1696.05004882812,1734.59997558594,1690,1727.65002441406,3200640,1673.57788085938
"1124",1719.94995117188,1734.94995117188,1714,1729.80004882812,1351783,1675.66064453125
"1125",1740.34997558594,1746.84997558594,1727.94995117188,1739.94995117188,1509911,1685.49279785156
"1126",1726.90002441406,1768.94995117188,1715.09997558594,1765.15002441406,2827327,1731.80102539062
"1127",1765.5,1779.55004882812,1752.55004882812,1767.75,1495629,1734.35192871094
"1128",1765,1785.5,1760.05004882812,1782.44995117188,1916615,1748.77416992188
"1129",1780.75,1780.75,1741.90002441406,1751.25,1585897,1718.16369628906
"1130",1754,1819.5,1750,1796.65002441406,5369460,1762.7060546875
"1131",1805,1816,1786.94995117188,1801.25,1831059,1767.21911621094
"1132",1814.94995117188,1832.5,1794,1808.05004882812,1747781,1773.890625
"1133",1808,1817.84997558594,1790.30004882812,1814.69995117188,1341943,1780.41479492188
"1134",1809,1811.65002441406,1775.69995117188,1793.05004882812,1749346,1759.17407226562
"1135",1793.05004882812,1804,1773,1789.80004882812,1264299,1755.9853515625
"1136",1793.80004882812,1814.80004882812,1775,1780.09997558594,1856927,1746.46862792969
"1137",1782.94995117188,1807,1775.30004882812,1787.44995117188,1430542,1753.6796875
"1138",1796.40002441406,1832.05004882812,1790.25,1829.65002441406,2625195,1795.08251953125
"1139",1830,1867,1822.25,1855.15002441406,3422074,1820.10070800781
"1140",1870.05004882812,1878.80004882812,1855.19995117188,1867.15002441406,1918049,1831.8740234375
"1141",1865,1869,1838,1846.44995117188,1041383,1811.56506347656
"1142",1860,1864,1842,1848.90002441406,1426893,1813.96887207031
"1143",1861.44995117188,1867.34997558594,1850.05004882812,1855.69995117188,1748371,1820.64025878906
"1144",1857,1898.55004882812,1850,1894.55004882812,2519639,1858.75646972656
"1145",1894.09997558594,1942,1892.75,1936.05004882812,4134598,1899.47241210938
"1146",1937.09997558594,1944,1875,1880.65002441406,3175874,1845.11901855469
"1147",1870,1911.94995117188,1865.69995117188,1877.05004882812,1811509,1841.58715820312
"1148",1876,1898,1851.59997558594,1893.34997558594,1534933,1857.57897949219
"1149",1900,1918,1873,1877.90002441406,1121363,1842.4208984375
"1150",1890.19995117188,1912,1887.19995117188,1905.40002441406,1119310,1869.4013671875
"1151",1870,1890,1861,1881.5,1183546,1845.95288085938
"1152",1893.90002441406,1928,1889.15002441406,1922.5,1394462,1886.17834472656
"1153",1905,1930.5,1892.09997558594,1912.94995117188,2014905,1876.80871582031
"1154",1900.5,1958.80004882812,1900.25,1940.5,3201140,1903.83825683594
"1155",1947.94995117188,1972.75,1942.09997558594,1968.34997558594,2474746,1931.16198730469
"1156",1973.80004882812,1985.09997558594,1951.30004882812,1962.30004882812,1172733,1925.22644042969
"1157",1941.09997558594,1961.34997558594,1934,1958.09997558594,1238549,1921.10571289062
"1158",1967.90002441406,1977,1947.55004882812,1974.40002441406,1632797,1937.09777832031
"1159",1977.34997558594,1987.40002441406,1944,1949.75,980869,1912.91345214844
"1160",1949.75,1967,1947.90002441406,1961.90002441406,791708,1924.83386230469
"1161",1968.90002441406,1995,1963.09997558594,1991.34997558594,1761021,1953.7275390625
"1162",1964.65002441406,1972.94995117188,1949.40002441406,1953.90002441406,2322752,1916.98498535156
"1163",1959.09997558594,1984.69995117188,1954.80004882812,1957.5,1566565,1920.51708984375
"1164",1947,1956.90002441406,1915,1920,3881617,1883.72546386719
"1165",1921.09997558594,1931.94995117188,1905,1910.69995117188,1755456,1874.60119628906
"1166",1931,1955.80004882812,1925,1932.69995117188,1666658,1896.185546875
"1167",1921.09997558594,1946.30004882812,1891.59997558594,1895.65002441406,1618385,1859.83557128906
"1168",1882,1905.59997558594,1873,1888.19995117188,1875115,1852.52624511719
"1169",1890,1895.44995117188,1852.55004882812,1856.84997558594,1948766,1821.7685546875
"1170",1849,1876.80004882812,1818,1851.44995117188,1529101,1816.47058105469
"1171",1856,1864,1832.5,1841.19995117188,1443698,1806.41418457031
"1172",1829.69995117188,1856,1825.59997558594,1835.44995117188,1853503,1800.77294921875
"1173",1844.65002441406,1857.40002441406,1797.40002441406,1815.5,2377718,1781.19970703125
"1174",1823.94995117188,1882.94995117188,1816.05004882812,1847.69995117188,2339518,1812.79150390625
"1175",1852,1852,1814,1819.30004882812,1850414,1784.92822265625
"1176",1835.30004882812,1880.94995117188,1835.30004882812,1871.55004882812,1637532,1836.19091796875
"1177",1882,1919,1878.09997558594,1912.94995117188,2771898,1876.80871582031
"1178",1905,1928.94995117188,1903.05004882812,1924.55004882812,1469264,1888.18969726562
"1179",1905,1917,1883.5,1909.65002441406,1656954,1873.57116699219
"1180",1923.80004882812,1923.80004882812,1871.25,1878.94995117188,1047963,1843.45104980469
"1181",1880,1916,1858.05004882812,1911.25,1907748,1875.14086914062
"1182",1901,1912,1868.25,1876.15002441406,1303645,1840.70397949219
"1183",1900,1936.75,1898.44995117188,1911.59997558594,1819114,1875.48425292969
"1184",1902.90002441406,1914,1878.40002441406,1883.19995117188,2588147,1847.62072753906
"1185",1893.09997558594,1931.19995117188,1893.09997558594,1918.09997558594,1401849,1881.86145019531
"1186",1920,1947,1901.65002441406,1904.90002441406,1636141,1868.91076660156
"1187",1898.65002441406,1917.80004882812,1886.30004882812,1904.15002441406,1374019,1868.17492675781
"1188",1913.69995117188,1925,1867.09997558594,1876.75,2225676,1841.29260253906
"1189",1906,1919.90002441406,1900,1909.75,269400,1873.66918945312
"1190",1915,1954.65002441406,1891.55004882812,1949.09997558594,2136147,1912.27575683594
"1191",1952.09997558594,1971.84997558594,1949.90002441406,1964.05004882812,2245395,1926.943359375
"1192",1972,1986,1963.80004882812,1975.05004882812,2013794,1937.73559570312
"1193",1986,2034.65002441406,1978.19995117188,2023.09997558594,3176507,1984.87768554688
"1194",2032,2056,1990.05004882812,2024.44995117188,4464211,1986.2021484375
"1195",2036.5,2042,2000,2013.30004882812,1889651,1975.26281738281
"1196",2006,2022.5,1993,2008.69995117188,1052241,1970.74963378906
"1197",2010,2029.34997558594,2004.75,2015.09997558594,2312753,1977.02880859375
"1198",2021.40002441406,2032,1993,2017.65002441406,1395070,1979.53063964844
"1199",2025.05004882812,2036.94995117188,1996.25,2003.5,1301233,1965.64794921875
"1200",1995,2001.84997558594,1970.19995117188,1977.65002441406,1261210,1940.28637695312
"1201",2003.59997558594,2018.80004882812,1991.94995117188,2011.09997558594,1203125,1973.10437011719
"1202",2013.05004882812,2021.90002441406,1995.25,1999.80004882812,1175155,1962.01794433594
"1203",2003,2017,1978.09997558594,1996.55004882812,1450841,1958.82922363281
"1204",1986,2009.84997558594,1985.05004882812,2003.59997558594,1195832,1965.74597167969
"1205",2002,2059,2001.09997558594,2029.55004882812,3786182,1991.20593261719
"1206",2039,2050.94995117188,2006.84997558594,2024.44995117188,1248459,1986.2021484375
"1207",2019,2033,2007,2011.44995117188,714687,1973.44775390625
"1208",2021.55004882812,2033.15002441406,2019.59997558594,2029.80004882812,1337869,1991.451171875
"1209",2038.94995117188,2044,2018,2025,1046988,1986.74182128906
"1210",2030.5,2060,2028.40002441406,2052.19995117188,1611889,2013.42797851562
"1211",2061,2095.80004882812,2058.44995117188,2062.75,2652761,2023.77868652344
"1212",2064.35009765625,2072,2052,2064.44995117188,1105372,2025.44641113281
"1213",2070,2072,2038.59997558594,2050.55004882812,1413764,2011.80908203125
"1214",2053,2086,2045,2074.85009765625,2104550,2035.65002441406
"1215",2085.25,2110,2079.44995117188,2104.25,2614357,2064.49438476562
"1216",2096.10009765625,2098.89990234375,2069.14990234375,2085.5,1957264,2046.0986328125
"1217",2095.94995117188,2096.80004882812,2068.85009765625,2085.60009765625,1767537,2046.19689941406
"1218",2081,2100,2067,2093.5,1530731,2053.94775390625
"1219",2096.30004882812,2144,2096.30004882812,2124,3438327,2083.87158203125
"1220",2120,2175,2120,2167.69995117188,3743754,2126.74560546875
"1221",2168,2194.35009765625,2137.5,2154.05004882812,2573609,2113.35375976562
"1222",2148.89990234375,2169,2134.55004882812,2163.69995117188,1536090,2122.8212890625
"1223",2170,2175.69995117188,2152.5,2172.89990234375,1233124,2131.84741210938
"1224",2176.94995117188,2210,2175.05004882812,2195.44995117188,1516631,2153.97143554688
"1225",2196.69995117188,2209,2173.60009765625,2177.55004882812,1323412,2136.40966796875
"1226",2161,2211.60009765625,2161,2175,2822390,2133.90771484375
"1227",2171,2187.44995117188,2155.05004882812,2184,1592779,2142.73779296875
"1228",2179.89990234375,2179.89990234375,2138,2163.25,1747181,2122.3798828125
"1229",2153.10009765625,2174.94995117188,2142.85009765625,2146.30004882812,1979681,2105.75024414062
"1230",2144,2148.35009765625,2096.89990234375,2109.94995117188,1993744,2070.08666992188
"1231",2094.5,2104.14990234375,2050.10009765625,2062.75,2026125,2023.77868652344
"1232",2052.75,2108,2051,2091.05004882812,1154610,2051.5439453125
"1233",2101.55004882812,2128,2085,2124.10009765625,1059351,2083.96948242188
"1234",2129,2136,2113.64990234375,2121.10009765625,1153883,2081.02612304688
"1235",2109.64990234375,2120.55004882812,2094.14990234375,2110.89990234375,1517150,2071.01879882812
"1236",2115,2133,2081.10009765625,2085.80004882812,1189427,2046.39318847656
"1237",2092.89990234375,2097.60009765625,2075.05004882812,2089.44995117188,807344,2049.97412109375
"1238",2088,2096.80004882812,2067.94995117188,2088.94995117188,1260225,2049.4833984375
"1239",2090.94995117188,2101.44995117188,2058,2070.55004882812,1015547,2031.43139648438
"1240",2080,2099.19995117188,2068.5,2087.35009765625,1881403,2047.91381835938
"1241",2090.19995117188,2121.69995117188,2071.85009765625,2086.55004882812,1877917,2047.12890625
"1242",2108,2127.30004882812,2100.75,2121.69995117188,1844365,2081.61474609375
"1243",2131.89990234375,2131.89990234375,2097.19995117188,2106.64990234375,1425414,2066.84912109375
"1244",2106.10009765625,2140,2097.10009765625,2125.35009765625,1455621,2085.19580078125
"1245",2118.10009765625,2164.64990234375,2118.10009765625,2159.75,2726901,2118.94580078125
"1246",2161.89990234375,2164.85009765625,2117.19995117188,2153.39990234375,2180210,2112.7158203125
"1247",2147,2161,2132.30004882812,2137.19995117188,1009649,2096.82202148438
"1248",2139.89990234375,2217.80004882812,2136.39990234375,2213.10009765625,4645453,2171.2880859375
"1249",2221,2274.80004882812,2200,2266.5,4090049,2223.67919921875
"1250",2259.85009765625,2283.80004882812,2241,2273.10009765625,2176835,2230.154296875
"1251",2282.44995117188,2297.64990234375,2238.44995117188,2249.94995117188,1962410,2207.44189453125
"1252",2255,2273.30004882812,2227,2233.5,1466706,2191.30249023438
"1253",2244.69995117188,2252.30004882812,2200,2207.5,1036962,2165.79370117188
"1254",2201,2205,2155,2174.69995117188,2134447,2133.61352539062
"1255",2174.69995117188,2195,2127.10009765625,2159.85009765625,1647900,2119.04418945312
"1256",2129.39990234375,2173.25,2083.80004882812,2112.89990234375,3441304,2072.98095703125
"1257",2119.94995117188,2132.75,2072.64990234375,2124.39990234375,4516463,2084.263671875
"1258",2133,2215.94995117188,2080.30004882812,2145.55004882812,6868872,2105.01440429688
"1259",2135.60009765625,2166.94995117188,2107.85009765625,2144.89990234375,3488506,2104.37646484375
"1260",2176.94995117188,2181.85009765625,2131.05004882812,2166.55004882812,2045634,2125.61767578125
"1261",2164.25,2181.60009765625,2142.30004882812,2156.10009765625,1332484,2115.36499023438
"1262",2162.25,2172,2150.05004882812,2165.30004882812,1089248,2124.39111328125
"1263",2160.55004882812,2175.25,2125.55004882812,2130.85009765625,1452145,2090.59204101562
"1264",2150,2151.94995117188,2135.69995117188,2147.39990234375,1563181,2106.82934570312
"1265",2140.19995117188,2169.94995117188,2137.55004882812,2163.85009765625,1454665,2122.96850585938
"1266",2173,2210.39990234375,2160.19995117188,2203.30004882812,2978938,2161.67333984375
"1267",2215,2216,2182.14990234375,2191.64990234375,1874906,2150.2431640625
"1268",2186,2187.85009765625,2157.25,2175.05004882812,1946344,2133.95703125
"1269",2186.80004882812,2202.30004882812,2171.69995117188,2178.30004882812,2464602,2137.1455078125
"1270",2169.80004882812,2249,2160,2226.35009765625,3753179,2184.28784179688
"1271",2233.69995117188,2252,2215,2225.5,1779752,2183.45385742188
"1272",2239,2262,2222.69995117188,2229.44995117188,1882604,2187.32934570312
"1273",2229,2241,2182.05004882812,2194.75,2103097,2153.28466796875
"1274",2204,2208.19995117188,2153.5,2159.14990234375,2000556,2118.35717773438
"1275",2160,2172.30004882812,2118.75,2134.05004882812,1479060,2093.7314453125
"1276",2134.05004882812,2139.89990234375,2082.10009765625,2113.69995117188,1398112,2073.76611328125
"1277",2115,2138.30004882812,2085,2109.14990234375,2108587,2069.30200195312
"1278",2100,2130,2100,2115.30004882812,1389077,2075.33569335938
"1279",2129.94995117188,2149,2107.55004882812,2121.60009765625,1727640,2081.51684570312
"1280",2140,2159.89990234375,2132.25,2152.05004882812,1821066,2111.39135742188
"1281",2158.25,2184.85009765625,2139.80004882812,2141.14990234375,1821012,2100.697265625
"1282",2152,2189.60009765625,2140.60009765625,2170.80004882812,2965342,2129.787109375
"1283",2174.94995117188,2199,2171.5,2193.19995117188,1873933,2151.76391601562
"1284",2171.5,2182,2133,2157.85009765625,1900535,2117.08178710938
"1285",2164.05004882812,2178.94995117188,2107,2133.85009765625,2334468,2093.53540039062
"1286",2144.35009765625,2171,2134.39990234375,2144.19995117188,2871343,2103.68969726562
"1287",2164.19995117188,2212.44995117188,2160,2176.64990234375,3044201,2135.52661132812
"1288",2184.89990234375,2187,2132,2173.60009765625,2946792,2132.53442382812
"1289",2186.69995117188,2228.89990234375,2186.69995117188,2195.75,3286473,2154.26586914062
"1290",2191.10009765625,2205,2152,2177.55004882812,1996773,2136.40966796875
"1291",2182.69995117188,2227,2182,2208.44995117188,3178680,2166.72607421875
"1292",2219.5,2246.25,2207.89990234375,2213.94995117188,1956033,2172.12182617188
"1293",2214,2242,2200.55004882812,2206.64990234375,2455799,2164.95971679688
"1294",2206,2219.35009765625,2153.05004882812,2166.14990234375,1449544,2125.22485351562
"1295",2175.05004882812,2190,2150,2154,1540581,2113.30444335938
"1296",2167.75,2169.80004882812,2122.44995117188,2133.60009765625,1627243,2093.2900390625
"1297",2137.64990234375,2159.30004882812,2121,2147.44995117188,2372385,2106.87817382812
"1298",2156.5,2176.94995117188,2150.55004882812,2164.19995117188,1489542,2123.31176757812
"1299",2180,2183.5,2155,2170.14990234375,1231654,2129.1494140625
"1300",2170,2262.5,2165,2257.75,2763363,2215.0947265625
"1301",2257.75,2291.64990234375,2254.44995117188,2274.25,2389899,2231.28271484375
"1302",2284.89990234375,2319.89990234375,2278.05004882812,2309.69995117188,1955914,2266.06298828125
"1303",2320,2330,2287.30004882812,2301.5,1342440,2258.01806640625
"1304",2304,2312.69995117188,2281.94995117188,2288.5,1165839,2245.26342773438
"1305",2294.80004882812,2295,2242.44995117188,2258.75,1956668,2216.07568359375
"1306",2258.75,2273.80004882812,2201.14990234375,2214,4125850,2172.1708984375
"1307",2220,2230,2188,2216.60009765625,2848601,2174.72192382812
"1308",2208.10009765625,2235,2208.10009765625,2219.60009765625,1970015,2177.66528320312
"1309",2225,2251.44995117188,2222.25,2232.75,1898996,2190.56665039062
"1310",2240.14990234375,2243,2202,2215.19995117188,1009316,2173.34838867188
"1311",2220,2232.69995117188,2186.55004882812,2228.89990234375,1239073,2186.78955078125
"1312",2231.05004882812,2254,2218.10009765625,2247.94995117188,1350118,2205.4794921875
"1313",2247.85009765625,2287.30004882812,2244.05004882812,2276.14990234375,1894812,2233.14672851562
"1314",2275.75,2310,2267.10009765625,2305.60009765625,1252989,2262.04052734375
"1315",2312.30004882812,2369,2312.30004882812,2364.39990234375,2884961,2319.72924804688
"1316",2373.19995117188,2416.35009765625,2373.19995117188,2384.44995117188,1840153,2339.40063476562
"1317",2384.10009765625,2390,2348.5,2356.30004882812,998235,2311.78271484375
"1318",2361.80004882812,2381.64990234375,2342.85009765625,2356.89990234375,1230912,2312.37109375
"1319",2357,2406.94995117188,2357,2377.5,2425866,2332.58203125
"1320",2377.44995117188,2385,2354.05004882812,2365.39990234375,1583576,2320.71044921875
"1321",2367.64990234375,2401.89990234375,2367.64990234375,2374.35009765625,1417301,2329.49194335938
"1322",2387,2388.94995117188,2350,2364.44995117188,1675409,2319.77856445312
"1323",2300,2314.05004882812,2237.35009765625,2242.14990234375,9470848,2199.7890625
"1324",2222.64990234375,2235,2197.35009765625,2221.10009765625,5367292,2179.13696289062
"1325",2220.89990234375,2260,2215,2246.85009765625,2662740,2204.400390625
"1326",2254.60009765625,2255,2223.10009765625,2227.19995117188,2528855,2185.12158203125
"1327",2224.35009765625,2244,2210.19995117188,2219.60009765625,1961004,2177.66528320312
"1328",2230,2233.55004882812,2181,2188.19995117188,2290757,2146.85864257812
"1329",2192,2199.05004882812,2168.5,2190.05004882812,1729803,2148.67358398438
"1330",2190,2222,2178.39990234375,2216.60009765625,1112099,2174.72192382812
"1331",2225.60009765625,2228.60009765625,2194,2197.64990234375,2265389,2156.1298828125
"1332",2200,2208.5,2176,2185.14990234375,2648479,2143.86596679688
"1333",2190,2207.30004882812,2178,2204.69995117188,1689521,2163.04663085938
"1334",2209,2220.75,2201,2218.44995117188,1249128,2176.53686523438
"1335",2225,2241.80004882812,2220.19995117188,2224.55004882812,1369656,2182.521484375
"1336",2230,2237,2207.19995117188,2210.80004882812,1716729,2169.03173828125
"1337",2201.10009765625,2224,2200,2205.64990234375,2809284,2163.978515625
"1338",2217,2222,2202.14990234375,2207.80004882812,1049488,2166.087890625
"1339",2221,2237.30004882812,2212.14990234375,2234.55004882812,1399950,2192.3330078125
"1340",2245,2272.80004882812,2240,2268.30004882812,2344944,2225.4453125
"1341",2269,2280.69995117188,2263.69995117188,2277.94995117188,1677680,2234.91259765625
"1342",2278,2318,2278,2315.5,2128603,2271.75366210938
"1343",2316.94995117188,2345.05004882812,2312.75,2340.30004882812,2556995,2296.08471679688
"1344",2345,2368.85009765625,2338.25,2363,2501720,2318.35595703125
"1345",2365,2370,2333.10009765625,2339.94995117188,1172382,2295.74145507812
"1346",2345.85009765625,2357.89990234375,2327.10009765625,2354.39990234375,1688768,2309.91845703125
"1347",2352.89990234375,2360,2340,2355.05004882812,1013564,2310.55615234375
"1348",2355,2369.5,2349,2361.30004882812,2561534,2316.68798828125
"1349",2363.75,2380,2352.25,2366.80004882812,1794542,2322.08447265625
"1350",2379,2419.89990234375,2361,2366.35009765625,3111256,2321.64282226562
"1351",2364.94995117188,2389.64990234375,2354.44995117188,2382,1771306,2336.9970703125
"1352",2382,2412,2382,2394.44995117188,1607299,2349.21166992188
"1353",2394.60009765625,2424,2380,2416.25,1741775,2370.59985351562
"1354",2418.94995117188,2427,2383.25,2389.55004882812,1212955,2344.40454101562
"1355",2398.10009765625,2403.85009765625,2367.94995117188,2377.55004882812,793572,2332.630859375
"1356",2387.44995117188,2396.94995117188,2371.55004882812,2388.05004882812,1012317,2342.9326171875
"1357",2400,2432.89990234375,2390.05004882812,2421.44995117188,1734938,2375.70166015625
"1358",2420,2483.5,2415.05004882812,2475.55004882812,2690699,2428.77978515625
"1359",2478.19995117188,2492.39990234375,2448,2454.05004882812,1078456,2407.68579101562
"1360",2458.19995117188,2484.39990234375,2458.19995117188,2461.85009765625,1441581,2415.33837890625
"1361",2461,2484.94995117188,2454.35009765625,2470.80004882812,1191896,2424.11938476562
"1362",2468.10009765625,2499.94995117188,2467.55004882812,2488.60009765625,1796824,2441.58325195312
"1363",2482.75,2504,2444.60009765625,2449.35009765625,1837661,2403.07495117188
"1364",2450,2463.35009765625,2420,2438.75,1178479,2392.6748046875
"1365",2447.19995117188,2479,2447.19995117188,2474.55004882812,1219658,2427.79833984375
"1366",2480.30004882812,2485.94995117188,2447.80004882812,2454.94995117188,1822435,2408.56860351562
"1367",2466,2484.89990234375,2446.25,2450.14990234375,1141663,2403.85913085938
"1368",2450.25,2477.05004882812,2448.64990234375,2472.25,845623,2425.54174804688
"1369",2475,2494,2465,2468.80004882812,878697,2422.1572265625
"1370",2469,2489.94995117188,2468.10009765625,2474.69995117188,720865,2427.94555664062
"1371",2474.60009765625,2502.94995117188,2466.39990234375,2494.14990234375,1431080,2447.02807617188
"1372",2494,2495.69995117188,2469.05004882812,2489.69995117188,1045704,2442.66235351562
"1373",2522,2595,2521.10009765625,2586.25,4610417,2537.38818359375
"1374",2637.64990234375,2638,2583.89990234375,2605.25,2155297,2556.02905273438
"1375",2616,2617.75,2553,2560.89990234375,2068876,2512.51708984375
"1376",2591,2673.85009765625,2585,2646.25,5820099,2596.25439453125
"1377",2668.94995117188,2676.35009765625,2646.44995117188,2660.19995117188,2117794,2609.94116210938
"1378",2660.14990234375,2668.14990234375,2625,2649.55004882812,1325724,2599.4921875
"1379",2655,2690,2631.10009765625,2681.35009765625,1284981,2630.69140625
"1380",2681.35009765625,2689,2655.35009765625,2666.64990234375,1298745,2639.89794921875
"1381",2638,2644.94995117188,2602.69995117188,2622.14990234375,1479486,2601.6982421875
"1382",2615,2642.75,2586.30004882812,2598.10009765625,1612618,2577.8359375
"1383",2605,2635,2598.5,2626.89990234375,1101278,2606.4111328125
"1384",2628,2654,2623.10009765625,2635.89990234375,1163125,2615.34106445312
"1385",2639.05004882812,2649.5,2628.30004882812,2632.19995117188,767310,2611.669921875
"1386",2635,2655,2615.25,2651.60009765625,906865,2630.91870117188
"1387",2640.10009765625,2661.60009765625,2621.64990234375,2643.5,1040041,2622.8818359375
"1388",2642.05004882812,2656.89990234375,2631.25,2638.5,1320121,2617.9208984375
"1389",2637,2663.55004882812,2616,2659.89990234375,1364413,2639.15380859375
"1390",2669,2695,2652.05004882812,2691.05004882812,1703875,2670.06103515625
"1391",2691.05004882812,2691.05004882812,2642,2652.5,1629067,2631.81176757812
"1392",2650,2674.69995117188,2632.75,2641.94995117188,1898966,2621.34399414062
"1393",2641.85009765625,2666.60009765625,2623.44995117188,2662.25,1376318,2641.48559570312
"1394",2668,2685.64990234375,2662,2678.80004882812,1497180,2657.90649414062
"1395",2689.55004882812,2726,2682.44995117188,2717.60009765625,1990672,2696.40405273438
"1396",2747.5,2766.80004882812,2680.60009765625,2688.14990234375,2619182,2667.18359375
"1397",2677.44995117188,2682.69995117188,2631,2638.39990234375,1408427,2617.82153320312
"1398",2653.55004882812,2700,2650.05004882812,2695.35009765625,1551734,2674.32763671875
"1399",2710,2722.10009765625,2696.30004882812,2718.94995117188,1101830,2697.74340820312
"1400",2722.94995117188,2737.64990234375,2707,2709,1920079,2687.87109375
"1401",2720,2724.60009765625,2678.35009765625,2702.69995117188,2439625,2681.6201171875
"1402",2710,2715.94995117188,2688.30004882812,2702.10009765625,1263430,2681.02490234375
"1403",2733,2742,2705,2711.10009765625,1548282,2689.95458984375
"1404",2720.5,2739,2720,2732.94995117188,1066447,2711.63403320312
"1405",2740,2742.80004882812,2712,2730.44995117188,1747425,2709.15356445312
"1406",2733,2855.94995117188,2730,2846.39990234375,4100519,2824.19921875
"1407",2888,2928.69995117188,2872.44995117188,2901.60009765625,3638510,2878.96899414062
"1408",2905,2926,2890.05004882812,2894.19995117188,1545803,2871.62646484375
"1409",2951.60009765625,3009,2932.44995117188,2944.10009765625,7788759,2921.13745117188
"1410",2943.5,2943.69995117188,2888.44995117188,2906.75,2458417,2884.07861328125
"1411",2924.89990234375,2931.64990234375,2906,2918.60009765625,1910041,2895.83618164062
"1412",2933,2934.94995117188,2900,2908.55004882812,1655275,2885.86450195312
"1413",2910,2930,2907,2919.85009765625,736631,2897.07641601562
"1414",2926.94995117188,2944.94995117188,2886.05004882812,2890,1399240,2867.45922851562
"1415",2885.05004882812,2905.10009765625,2846.05004882812,2899.35009765625,2444711,2876.736328125
"1416",2908.69995117188,2936.44995117188,2902.25,2918.5,1965569,2895.73706054688
"1417",2917.94995117188,2923.80004882812,2871,2902.5,1049532,2879.86181640625
"1418",2915,2944,2910,2912.55004882812,953456,2889.83349609375
"1419",2922,2994.89990234375,2911.64990234375,2965.05004882812,2903693,2941.923828125
"1420",2989,3050.5,2978.25,3010,4081102,2986.52319335938
