"","NMDC.NS.Open","NMDC.NS.High","NMDC.NS.Low","NMDC.NS.Close","NMDC.NS.Volume","NMDC.NS.Adjusted"
"1175",32.7185478210449,32.8082237243652,32.0395774841309,32.2189292907715,11903386,25.8202342987061
"1176",33.0516242980957,33.3590812683105,32.5648193359375,33.2309761047363,17953508,26.6312885284424
"1177",33.3975143432617,34.1405372619629,33.3462715148926,34.0508613586426,30942248,27.2883434295654
"1178",34.217399597168,34.7426376342773,33.7690238952637,34.550479888916,28094361,27.6887378692627
"1179",34.2686424255371,35.0500946044922,34.0380516052246,34.9091796875,26497224,27.9762001037598
"1180",35.2166366577148,35.2166366577148,33.3975143432617,33.5256233215332,30661764,26.8674221038818
"1181",33.833080291748,34.5120468139648,33.154109954834,33.4615669250488,31297310,26.8160839080811
"1182",33.5512428283691,33.6921615600586,32.2829818725586,33.0516242980957,58404950,26.4875564575195
"1183",34.0764808654785,34.3326950073242,33.5,33.9099426269531,37106654,27.1754131317139
"1184",33.9611854553223,34.3198852539062,33.3975143432617,34.1789665222168,29912215,27.3910083770752
"1185",34.5248565673828,34.5248565673828,33.5640525817871,33.7690238952637,26343973,27.062479019165
"1186",33.7049713134766,34.0764808654785,33.3590812683105,33.6409187316895,19181723,26.9598159790039
"1187",33.4487571716309,34.0892944335938,33.3334617614746,33.9739952087402,22255468,27.2267417907715
"1188",33.9739952087402,35.0372848510742,33.0516242980957,33.3975143432617,75636750,26.7647495269775
"1189",33.9483757019043,33.9483757019043,33.4103240966797,33.5512428283691,9801792,26.8879508972168
"1190",33.5,33.9227523803711,32.8338432312012,33.5,89337039,26.8468818664551
"1191",30.75,36.3499984741211,30.75,34.7666664123535,115809552,27.8619899749756
"1192",34.8333320617676,34.8333320617676,33.466667175293,33.6500015258789,69383232,26.9670944213867
"1193",33.9333343505859,33.9333343505859,32.8666648864746,33.25,38082327,26.6465339660645
"1194",33.3333320617676,34.9500007629395,32.9333343505859,34.8666648864746,61324554,27.9421272277832
"1195",35.0499992370605,36.716667175293,34.8333320617676,36.4166641235352,80535165,29.1842956542969
"1196",36.1833343505859,37.6333312988281,36.0666656494141,36.8666648864746,55097916,29.5449275970459
"1197",37.033332824707,37.4833335876465,36.783332824707,37.2333335876465,26132019,29.8387794494629
"1198",37.6500015258789,38.2000007629395,37.2666664123535,38.1166648864746,24094959,30.5466747283936
"1199",38.3166656494141,38.3166656494141,37.5166664123535,37.9166641235352,18079125,30.3863983154297
"1200",37.7000007629395,38.1333312988281,37.3333320617676,37.5666656494141,10644291,30.1059074401855
"1201",37.9000015258789,38.2666664123535,37.5999984741211,37.9000015258789,16384632,30.3730449676514
"1202",38.0666656494141,38.3333320617676,37.6333312988281,37.8499984741211,16521360,30.3329734802246
"1203",36.6666641235352,37.3166656494141,35.9333343505859,36.3333320617676,42081900,29.1175136566162
"1204",36,36.6833343505859,35.3499984741211,35.8166656494141,22439886,28.7034587860107
"1205",35.6500015258789,35.6666641235352,34.8333320617676,35.216667175293,26602647,28.2226219177246
"1206",35.6333312988281,37.1666641235352,35.5,37.033332824707,60364377,29.6784934997559
"1207",37.8333320617676,38.6500015258789,37.3499984741211,38.4166641235352,62002191,30.7870960235596
"1208",38.466667175293,39.216667175293,38.1833343505859,38.966667175293,33068442,31.2278671264648
"1209",38.9500007629395,39.5833320617676,38.7333335876465,39.4500007629395,21837234,31.615213394165
"1210",39.533332824707,39.9000015258789,38.6833343505859,39.0166664123535,21172407,31.2679386138916
"1211",39.0833320617676,39.5499992370605,39.0833320617676,39.4333343505859,12061560,31.6018524169922
"1212",39.283332824707,39.5,38.8166656494141,39.0166664123535,12407901,31.2679386138916
"1213",39.1666641235352,39.716667175293,38.8499984741211,39.0499992370605,25054119,31.2946510314941
"1214",39.25,39.6333312988281,39.0499992370605,39.2333335876465,18436314,31.4415740966797
"1215",39.75,40.5,39.466667175293,39.966667175293,33601533,32.0292663574219
"1216",40.216667175293,40.4833335876465,39.8499984741211,39.966667175293,16619019,32.0292663574219
"1217",40.2999992370605,41.0166664123535,40.1500015258789,40.9166641235352,23193456,32.7905921936035
"1218",40.9833335876465,40.9833335876465,39.783332824707,40.2999992370605,16704270,32.2964019775391
"1219",40.2666664123535,40.4000015258789,39.8333320617676,39.9833335876465,9249081,32.0426254272461
"1220",40,41.5499992370605,40,41.4500007629395,29772171,33.2180137634277
"1221",41.6666641235352,41.966667175293,40.2999992370605,40.716667175293,23000934,32.6303176879883
"1222",40.5999984741211,41.5666656494141,40,41.4333343505859,15670410,33.2046508789062
"1223",41.466667175293,41.5833320617676,40.8666648864746,41.2666664123535,11267010,33.0710830688477
"1224",41.2666664123535,41.966667175293,41.0833320617676,41.75,17641347,33.4584274291992
"1225",41.9333343505859,42.25,41.5,41.6166648864746,17012298,33.3515777587891
"1226",41.3333320617676,41.6500015258789,40.7000007629395,41.1833343505859,15421467,33.0043029785156
"1227",41.2666664123535,41.466667175293,41,41.3166656494141,12667752,33.111156463623
"1228",41.216667175293,41.283332824707,40.0666656494141,40.4833335876465,14772834,32.4433212280273
"1229",40.5666656494141,40.966667175293,39.4833335876465,39.6666641235352,18682920,31.7888450622559
"1230",39.9000015258789,40.1333312988281,38.8333320617676,38.966667175293,17775162,31.2278671264648
"1231",38.5166664123535,38.9333343505859,37.0666656494141,37.1833343505859,31038057,29.7987041473389
"1232",37.25,38.7666664123535,37.2000007629395,38.6166648864746,25795998,30.9473781585693
"1233",39.1666641235352,40.1833343505859,39.0499992370605,39.8333320617676,36207897,31.9224147796631
"1234",39.8166656494141,40.1333312988281,39.5,39.8666648864746,21487641,31.9491271972656
"1235",39.5999984741211,40,39.4333343505859,39.9166641235352,20515932,31.9891948699951
