"","TORNTPHARM.NS.Open","TORNTPHARM.NS.High","TORNTPHARM.NS.Low","TORNTPHARM.NS.Close","TORNTPHARM.NS.Volume","TORNTPHARM.NS.Adjusted"
"841",1377,1396.5,1357.5,1392.82495117188,765228,1333.17883300781
"842",1398,1411,1387.5,1397.5,553158,1337.65356445312
"843",1402.02502441406,1410.69995117188,1378.82495117188,1387.59997558594,284992,1328.17761230469
"844",1394,1409.94995117188,1385.25,1405.77502441406,319268,1345.57434082031
"845",1410,1418.67504882812,1395.07495117188,1412.40002441406,417790,1351.91577148438
"846",1409.55004882812,1423.19995117188,1409,1417.17504882812,217528,1356.48596191406
"847",1414.5,1449.5,1385.5,1399.32495117188,889700,1339.400390625
"848",1405,1438,1402.5,1429.90002441406,308716,1368.66613769531
"849",1429.80004882812,1456.65002441406,1425,1439.90002441406,459832,1378.23803710938
"850",1437.5,1498,1419.5,1489.875,1723628,1426.07275390625
"851",1494.69995117188,1504.75,1458,1463.82495117188,467244,1401.13830566406
"852",1469.94995117188,1474.5,1440,1445.09997558594,345722,1383.21520996094
"853",1437.05004882812,1480.375,1427.05004882812,1476.94995117188,1191674,1421.07653808594
"854",1479.94995117188,1479.94995117188,1431,1448.84997558594,401114,1394.03967285156
"855",1432.5,1469,1431.69995117188,1460.19995117188,222840,1404.96032714844
"856",1463.125,1476.42504882812,1442.52502441406,1462.47497558594,320828,1407.14892578125
"857",1465,1470.34997558594,1449.97497558594,1451.84997558594,169850,1396.92602539062
"858",1454,1461.17504882812,1438,1442.65002441406,221934,1388.07409667969
"859",1443.25,1453.77502441406,1437.5,1443.125,132592,1388.53125
"860",1447.5,1490,1437.5,1468.02502441406,505954,1412.48937988281
"861",1466.5,1474.375,1444,1461.125,384210,1405.85021972656
"862",1463.40002441406,1466.92504882812,1445.55004882812,1450.80004882812,233508,1395.91589355469
"863",1454,1466,1441.5,1462.09997558594,176022,1406.78857421875
"864",1467.5,1517.5,1460,1475.17504882812,1551898,1419.36865234375
"865",1491.05004882812,1491.05004882812,1464.25,1469.42504882812,230066,1413.83630371094
"866",1470.5,1473.55004882812,1455,1465.94995117188,213262,1410.49267578125
"867",1464.94995117188,1477.94995117188,1458.40002441406,1474.77502441406,224872,1418.98400878906
"868",1474.55004882812,1488.75,1466.09997558594,1472.75,238868,1417.03564453125
"869",1472.25,1507,1462,1502.52502441406,566756,1445.68420410156
"870",1508.5,1514.94995117188,1496,1506.34997558594,170322,1449.3642578125
"871",1515,1542.80004882812,1498.75,1507.72497558594,768482,1450.68737792969
"872",1502.5,1514.09997558594,1493.59997558594,1505.82495117188,242800,1448.85913085938
"873",1507.5,1523.27502441406,1497.02502441406,1500.65002441406,198902,1443.88000488281
"874",1495.5,1516,1489.19995117188,1495.375,317836,1438.8046875
"875",1492.5,1501.75,1477.25,1484.59997558594,189974,1428.43725585938
"876",1480,1506.90002441406,1472.5,1480.75,253238,1424.73278808594
"877",1491.17504882812,1508.94995117188,1477.5,1506.77502441406,275134,1449.77331542969
"878",1506,1534.5,1497.97497558594,1521.59997558594,457148,1464.03735351562
"879",1522.5,1554.5,1514,1539.59997558594,526706,1481.3564453125
"880",1548.15002441406,1572,1480.09997558594,1501.42504882812,779124,1444.62585449219
"881",1512.44995117188,1553.40002441406,1444,1542.34997558594,1832728,1484.00244140625
"882",1550,1550.67504882812,1503.09997558594,1518.69995117188,285758,1461.24719238281
"883",1523.09997558594,1552.875,1511.82495117188,1535.55004882812,379788,1477.4599609375
"884",1544,1552.5,1529.05004882812,1538.17504882812,260594,1479.9853515625
"885",1539.75,1562.47497558594,1534.07495117188,1550.75,170236,1492.08483886719
"886",1564,1565.65002441406,1530.65002441406,1536.90002441406,174836,1478.7587890625
"887",1541.47497558594,1543.25,1523.94995117188,1528.34997558594,116820,1470.5322265625
"888",1533,1536.5,1516.5,1531.97497558594,238220,1474.01989746094
"889",1559.5,1559.5,1523.84997558594,1536.75,220186,1478.6142578125
"890",1541.5,1551.57495117188,1497.5,1513.32495117188,476630,1456.07543945312
"891",1514.5,1523.30004882812,1440.72497558594,1451.02502441406,1475418,1396.13220214844
"892",1457.5,1471.07495117188,1434.44995117188,1455.92504882812,574304,1400.84704589844
"893",1455.5,1487.5,1427,1481.875,475602,1425.81518554688
"894",1486.5,1494.42504882812,1460,1477.42504882812,187956,1421.53356933594
"895",1479,1521.07495117188,1475.875,1504.02502441406,481428,1447.12744140625
"896",1505.375,1533.97497558594,1503.125,1526.125,157708,1468.39135742188
"897",1526,1552.5,1485.02502441406,1518.05004882812,530214,1460.62194824219
"898",1523,1535.47497558594,1500,1530.97497558594,203736,1473.05773925781
"899",1534.5,1545.75,1503.40002441406,1528.27502441406,214048,1470.4599609375
"900",1531.5,1536.90002441406,1517.40002441406,1527.125,140570,1469.353515625
"901",1527,1543.52502441406,1518.30004882812,1526.375,241288,1468.63195800781
"902",1530,1543.40002441406,1517.97497558594,1523.44995117188,170750,1465.81750488281
"903",1527.5,1564.90002441406,1520,1546.19995117188,539184,1487.70690917969
"904",1544.59997558594,1578.94995117188,1535.19995117188,1552.94995117188,606908,1494.20153808594
"905",1553.5,1590,1546.17504882812,1583.75,332404,1523.83630371094
"906",1585,1593.94995117188,1565,1571.57495117188,188138,1512.12182617188
"907",1575.80004882812,1613.44995117188,1570,1594.82495117188,443178,1534.4921875
"908",1597.5,1599.5,1560.80004882812,1565.25,158218,1506.03625488281
