"","ALKEM.NS.Open","ALKEM.NS.High","ALKEM.NS.Low","ALKEM.NS.Close","ALKEM.NS.Volume","ALKEM.NS.Adjusted"
"893",3651.55004882812,3682.10009765625,3615.10009765625,3657.30004882812,90112,3569.66870117188
"894",3644,3739.19995117188,3610.60009765625,3713.5,140951,3624.52221679688
"895",3713.5,3750,3680,3703.25,187682,3614.51782226562
"896",3715.44995117188,3810,3702.44995117188,3802.19995117188,384062,3711.0966796875
"897",3802.5,3906,3730.10009765625,3804.44995117188,373322,3713.29272460938
"898",3820,3856.30004882812,3770.55004882812,3796.55004882812,121111,3705.58227539062
"899",3810,3900,3802.05004882812,3837.44995117188,262767,3745.501953125
"900",3840,3850,3802.69995117188,3817.05004882812,58757,3725.59106445312
"901",3816,3880,3791.69995117188,3862.80004882812,138260,3770.24487304688
"902",3869.69995117188,3933,3851,3887.64990234375,200257,3794.49926757812
"903",3909.80004882812,3933,3852.35009765625,3901.80004882812,82413,3808.310546875
"904",3924,3925,3870,3878.60009765625,90295,3785.666015625
"905",3870,3922,3844,3855.89990234375,66042,3763.509765625
"906",3855.89990234375,3947,3855.89990234375,3909.05004882812,137359,3815.38671875
"907",3910,3923.89990234375,3811.25,3834.89990234375,124870,3743.01318359375
"908",3840,3885.05004882812,3803.05004882812,3825.10009765625,67380,3733.44799804688
"909",3826,3860,3777,3787.39990234375,76332,3696.65161132812
"910",3770,3812,3684.05004882812,3751.5,114731,3661.61157226562
"911",3745,3820,3743.64990234375,3795.55004882812,239894,3704.60620117188
"912",3808,3849.94995117188,3782,3823.85009765625,114867,3732.228515625
"913",3843.30004882812,3849.30004882812,3794.39990234375,3806.30004882812,54872,3715.0986328125
"914",3809.69995117188,3860,3796.14990234375,3852.14990234375,117864,3759.84985351562
"915",3860.10009765625,3884,3817.10009765625,3873.94995117188,113213,3781.12768554688
"916",3873.94995117188,3897,3740.14990234375,3824.94995117188,163961,3733.30151367188
"917",3804,3820,3744.94995117188,3787.69995117188,110948,3696.94384765625
"918",3784.69995117188,3869,3758.44995117188,3858.80004882812,83455,3766.34057617188
"919",3858.80004882812,3946.69995117188,3827.64990234375,3894.60009765625,131433,3801.28271484375
"920",3893,3978.85009765625,3876.25,3963.19995117188,165195,3868.2392578125
"921",3962,4070,3950.10009765625,4003.10009765625,289454,3907.18334960938
"922",4010,4031.14990234375,3963.5,4000,88753,3904.1572265625
"923",3990,4018,3875.75,3936.30004882812,113312,3841.98388671875
"924",3939,4042,3904.60009765625,3936.05004882812,662987,3841.73974609375
"925",3948,4000,3894.94995117188,3980.75,114702,3885.36865234375
"926",3977,4048.30004882812,3940.05004882812,3990.05004882812,120974,3894.44604492188
"927",3976,4050,3953.05004882812,3969.89990234375,122504,3874.77856445312
"928",3962,3987,3886.25,3970.39990234375,162567,3875.2666015625
"929",3979.69995117188,3982.60009765625,3911.05004882812,3935.75,151518,3841.44702148438
"930",3939,3993.75,3890,3909.85009765625,344171,3816.16772460938
"931",3913.30004882812,4026.10009765625,3872,3934.80004882812,431812,3840.51977539062
"932",3955.10009765625,3990,3915.05004882812,3933.55004882812,274280,3839.29956054688
"933",3945,3969,3900,3939.94995117188,86515,3845.54638671875
"934",3935.19995117188,3983.69995117188,3917.14990234375,3937.94995117188,153263,3843.59399414062
"935",3945,3969.80004882812,3880,3892.69995117188,79019,3799.42797851562
"936",3895,3915.64990234375,3827.25,3861.30004882812,150089,3768.78076171875
"937",3900,3900,3760.5,3842.14990234375,102417,3750.08959960938
"938",3790,3869,3738.30004882812,3824.10009765625,143233,3732.47216796875
"939",3844.19995117188,3858.75,3751.10009765625,3791.05004882812,58075,3700.2138671875
"940",3792,3835,3707,3747.25,51978,3657.46362304688
"941",3738,3751.69995117188,3637.85009765625,3707.75,77341,3618.90991210938
"942",3711.10009765625,3724.80004882812,3670.19995117188,3695.85009765625,84404,3607.294921875
"943",3700,3760.94995117188,3675.05004882812,3730.80004882812,94736,3641.40771484375
"944",3730.80004882812,3746.10009765625,3670,3693.75,45464,3605.24536132812
"945",3693.85009765625,3713.19995117188,3584.75,3610.64990234375,128430,3524.13647460938
"946",3610.64990234375,3778.44995117188,3610.64990234375,3761.05004882812,77325,3670.9326171875
"947",3750,3778.35009765625,3680,3700.14990234375,54533,3611.4921875
"948",3690,3738.60009765625,3640.10009765625,3650.94995117188,93110,3563.47094726562
"949",3654.19995117188,3669.89990234375,3644.89990234375,3648.10009765625,3704,3560.68920898438
"950",3640,3657.89990234375,3591,3599.80004882812,49630,3513.54638671875
"951",3606.30004882812,3629.89990234375,3570,3583.39990234375,39055,3497.53930664062
"952",3575,3588.5,3540,3554.14990234375,31096,3468.99047851562
"953",3535,3567.19995117188,3487.30004882812,3530.19995117188,75740,3445.61376953125
"954",3540.05004882812,3673.55004882812,3501.89990234375,3550.19995117188,561320,3465.13500976562
"955",3585.35009765625,3615,3502.19995117188,3589.25,280083,3503.24951171875
"956",3589.25,3640,3538.30004882812,3550.35009765625,121699,3465.28149414062
"957",3540.05004882812,3540.05004882812,3462.80004882812,3476.89990234375,110409,3393.59106445312
"958",3470.5,3520.69995117188,3441.14990234375,3481.85009765625,59548,3398.4228515625
"959",3500.19995117188,3500.19995117188,3255,3283.30004882812,152539,3204.63037109375
"960",3250,3381.44995117188,3244.05004882812,3349.19995117188,264202,3268.95092773438
"961",3349.19995117188,3397,3321.14990234375,3332.55004882812,37835,3252.69995117188
"962",3332.89990234375,3356.25,3308,3334.89990234375,44144,3254.99365234375
"963",3320,3608.35009765625,3320,3562.89990234375,678013,3477.53051757812
"964",3595,3595,3478.64990234375,3506.69995117188,346486,3422.67724609375
"965",3504,3605,3481.10009765625,3593.44995117188,222262,3507.34814453125
"966",3590.5,3643.35009765625,3428.75,3440.89990234375,191501,3358.45385742188
"967",3445,3491.5,3412.55004882812,3473.19995117188,83537,3389.9794921875
"968",3473.19995117188,3497,3412.85009765625,3438.80004882812,79834,3356.404296875
"969",3439,3459.94995117188,3367.80004882812,3409.80004882812,101794,3328.09912109375
"970",3400,3459.30004882812,3378.35009765625,3428.85009765625,101123,3346.69287109375
"971",3424,3469.60009765625,3395,3449.10009765625,85602,3366.45751953125
"972",3480.80004882812,3534.30004882812,3417.64990234375,3457.55004882812,163540,3374.70483398438
"973",3451.10009765625,3516.64990234375,3396.05004882812,3414.19995117188,355073,3332.39306640625
"974",3448,3467.05004882812,3401.69995117188,3440,63981,3357.57543945312
"975",3440,3485,3429.39990234375,3466.44995117188,84853,3383.3916015625
"976",3466,3466,3424,3430.64990234375,37872,3348.44921875
"977",3430,3441.25,3375,3419.44995117188,36764,3337.51733398438
"978",3420,3425,3384.89990234375,3407.35009765625,69792,3325.7080078125
"979",3390.35009765625,3390.39990234375,3254.60009765625,3373.25,61990,3292.4248046875
"980",3357.55004882812,3469.25,3320,3424.5,95003,3342.44653320312
"981",3440,3483.94995117188,3393.39990234375,3443.19995117188,75871,3360.69873046875
"982",3487,3487,3440.39990234375,3449.19995117188,125166,3366.5546875
"983",3483.94995117188,3483.94995117188,3415.05004882812,3460.94995117188,88885,3378.02319335938
"984",3459,3520.94995117188,3429.5,3475.44995117188,48474,3392.17602539062
"985",3495,3520,3457.69995117188,3485.05004882812,73058,3401.5458984375
"986",3485,3554.60009765625,3452.39990234375,3517.75,118262,3433.46240234375
"987",3510,3748.94995117188,3503.60009765625,3624,290401,3537.16650390625
"988",3645,3649.69995117188,3608.05004882812,3624.05004882812,68337,3537.21533203125
"989",3653,3655.94995117188,3625.19995117188,3641.10009765625,75821,3553.85693359375
"990",3671.55004882812,3744,3600,3613.80004882812,317799,3527.21118164062
"991",3620,3629.94995117188,3565,3602.80004882812,43807,3516.474609375
"992",3595.75,3691,3532.35009765625,3683.89990234375,168450,3595.63110351562
"993",3690,3765.30004882812,3653.39990234375,3683.5,241507,3595.24096679688
"994",3697,3752.94995117188,3680,3736.55004882812,134178,3647.02001953125
"995",3740,3786,3700,3705.80004882812,45111,3617.0068359375
"996",3713.94995117188,3733,3666.19995117188,3695.75,166642,3607.19750976562
"997",3699,3719.89990234375,3652,3697.44995117188,116460,3608.85693359375
"998",3708.25,3712.39990234375,3590,3625.10009765625,149874,3538.24047851562
"999",3626,3674.89990234375,3570.35009765625,3577.5,73718,3491.78076171875
"1000",3609.30004882812,3609.30004882812,3477.35009765625,3487.94995117188,138492,3404.37646484375
"1001",3471,3520,3446,3496.05004882812,61280,3412.2822265625
"1002",3500,3535,3485,3526.64990234375,33516,3442.14892578125
"1003",3527.94995117188,3574.89990234375,3454.55004882812,3550.69995117188,89810,3465.623046875
"1004",3570,3574.94995117188,3430,3500.80004882812,126469,3416.91870117188
"1005",3456,3515.14990234375,3400,3454,51527,3371.23974609375
"1006",3440,3440,3348.60009765625,3380.69995117188,97168,3299.69653320312
"1007",3382,3461.30004882812,3382,3416.89990234375,282796,3335.02905273438
"1008",3434.89990234375,3568.94995117188,3410,3539.14990234375,156564,3454.349609375
"1009",3557.80004882812,3574,3510.05004882812,3527.25,26637,3442.73486328125
"1010",3549.94995117188,3588.30004882812,3529,3550.19995117188,82407,3465.13500976562
"1011",3550.19995117188,3561.19995117188,3514,3537.94995117188,28211,3453.17846679688
"1012",3566.89990234375,3600,3375.19995117188,3514,331945,3429.80224609375
"1013",3471,3557.60009765625,3438,3486.14990234375,44406,3402.61938476562
"1014",3499.80004882812,3519.94995117188,3445.14990234375,3490.60009765625,50575,3406.96313476562
"1015",3480,3539,3470.05004882812,3519.35009765625,66306,3435.02416992188
"1016",3495,3535.94995117188,3490,3500.55004882812,14214,3446.0498046875
"1017",3480,3488,3406,3431.44995117188,35760,3378.02514648438
"1018",3389.80004882812,3425,3340,3365.05004882812,41254,3312.65942382812
"1019",3365,3398.89990234375,3331.05004882812,3385.10009765625,32556,3332.3974609375
"1020",3390,3414.35009765625,3354.44995117188,3364.19995117188,45109,3311.82250976562
"1021",3374.80004882812,3400,3330,3380.14990234375,36502,3327.52416992188
"1022",3395,3395,3315.25,3325.35009765625,34257,3273.5771484375
"1023",3325.35009765625,3348.5,3273.14990234375,3320.69995117188,62425,3268.99951171875
"1024",3280,3314,3206,3271,70301,3220.07348632812
"1025",3270,3384.60009765625,3249.55004882812,3265,124090,3214.1669921875
"1026",3135,3254,3135,3171.44995117188,49307,3122.07299804688
"1027",3171.44995117188,3340,3171.44995117188,3299.39990234375,121298,3248.03149414062
"1028",3290.39990234375,3305.80004882812,3200,3277.94995117188,33559,3226.91528320312
"1029",3239,3293,3230,3259,22773,3208.26025390625
"1030",3280,3289.10009765625,3208,3249.64990234375,48593,3199.0556640625
"1031",3215.05004882812,3267.94995117188,3154.44995117188,3176.60009765625,36487,3127.14331054688
"1032",3112,3364.64990234375,3107.85009765625,3261.30004882812,103285,3210.52490234375
"1033",3206.14990234375,3283.19995117188,3206.14990234375,3265.39990234375,86400,3214.56079101562
"1034",3288,3375,3244.05004882812,3276.60009765625,122653,3225.58666992188
"1035",3350,3350,3272.05004882812,3300.30004882812,48413,3248.91723632812
"1036",3317.69995117188,3389.80004882812,3290.05004882812,3381,76836,3328.36108398438
"1037",3398,3410.94995117188,3360,3380.80004882812,83284,3328.1640625
"1038",3385,3427.94995117188,3350,3374.60009765625,84389,3322.06103515625
"1039",3405,3435.55004882812,3361.60009765625,3414.89990234375,99979,3361.73315429688
"1040",3435,3468.75,3415.35009765625,3438.94995117188,120404,3385.40844726562
"1041",3421.05004882812,3525.94995117188,3408.30004882812,3496.85009765625,74130,3442.40698242188
"1042",3496.85009765625,3564.94995117188,3487.19995117188,3550.55004882812,150611,3495.27124023438
"1043",3560,3670,3552,3649.25,173064,3592.43481445312
"1044",3649.25,3688.55004882812,3570.80004882812,3609.5,67094,3553.30346679688
"1045",3630.94995117188,3636.35009765625,3591.64990234375,3620.39990234375,88609,3564.03369140625
"1046",3620.30004882812,3700,3575.14990234375,3604.55004882812,134260,3548.43041992188
"1047",3603.05004882812,3668.75,3603.05004882812,3660.5,136930,3603.50952148438
"1048",3665,3724.94995117188,3578.5,3667.89990234375,100806,3610.79418945312
"1049",3690,3690,3581.55004882812,3620.69995117188,71140,3564.32885742188
"1050",3600,3619.85009765625,3472.05004882812,3493.19995117188,153314,3438.81396484375
"1051",3550,3550,3463.14990234375,3474.69995117188,111819,3420.60205078125
"1052",3475.05004882812,3587.39990234375,3475.05004882812,3494.39990234375,228120,3439.9951171875
"1053",3530,3554.85009765625,3475.05004882812,3493.85009765625,127361,3439.45434570312
"1054",3473,3516,3470,3503.10009765625,120124,3448.56005859375
"1055",3500,3529,3450,3472.64990234375,109495,3418.583984375
"1056",3485,3531.94995117188,3470.10009765625,3477.14990234375,108171,3423.013671875
"1057",3485.05004882812,3500,3433.05004882812,3451.75,168927,3398.00927734375
"1058",3450,3490,3405.10009765625,3420.25,64494,3367.00024414062
"1059",3390,3474.94995117188,3390,3444.35009765625,129373,3390.72485351562
"1060",3460,3515,3366.55004882812,3374.85009765625,87763,3322.30688476562
"1061",3422.19995117188,3422.19995117188,3357.75,3406.30004882812,106014,3353.26733398438
"1062",3409,3464.55004882812,3389.44995117188,3404.14990234375,61401,3351.150390625
"1063",3406.05004882812,3435.60009765625,3352.60009765625,3370.69995117188,79646,3318.22143554688
"1064",3337,3355.89990234375,3305,3310.94995117188,41882,3259.40185546875
"1065",3330,3344.80004882812,3290,3305.75,32750,3254.28271484375
"1066",3305.75,3314.39990234375,3287,3300.60009765625,21427,3249.21264648438
"1067",3330,3330,3253.55004882812,3299.85009765625,53111,3248.47436523438
"1068",3305,3339.89990234375,3231,3250.39990234375,53913,3199.7939453125
"1069",3220.89990234375,3313.69995117188,3219.39990234375,3272.80004882812,51958,3221.84545898438
"1070",3295,3295,3181.64990234375,3190.89990234375,54709,3141.220703125
"1071",3192,3336.89990234375,3155.44995117188,3169.80004882812,37723,3120.44897460938
"1072",3155,3174,3077.05004882812,3091.55004882812,94423,3043.41772460938
"1073",3093,3137.55004882812,3051.85009765625,3084.80004882812,44924,3036.7724609375
"1074",3090,3111.35009765625,2950,2971.55004882812,272240,2925.28588867188
"1075",2980,2987.19995117188,2890.19995117188,2942.39990234375,144076,2896.58959960938
"1076",2919,2983.69995117188,2902,2955.39990234375,222870,2909.38720703125
"1077",2882,3203.69995117188,2882,2905.75,476396,2860.51000976562
"1078",2900,2934,2828,2906.39990234375,158897,2861.15014648438
"1079",2910,2921.64990234375,2874.14990234375,2902.75,50528,2857.55688476562
"1080",2916,2964.39990234375,2900,2945.10009765625,113305,2899.248046875
"1081",2920,2975.94995117188,2850,2917.10009765625,90836,2871.68359375
"1082",2920,3013.19995117188,2920,3002.69995117188,69525,2955.95092773438
"1083",3002.69995117188,3036,2965.14990234375,2986.30004882812,63845,2939.80615234375
"1084",2999,2999,2909.64990234375,2931.14990234375,122184,2885.51489257812
"1085",2945,2987,2945,2968.14990234375,72158,2921.9384765625
"1086",2950.10009765625,3037,2924,3024,104076,2976.91918945312
"1087",3040,3068.10009765625,2993.30004882812,3043.39990234375,56746,2996.01684570312
"1088",3055,3092.19995117188,3048.80004882812,3077.25,73837,3029.34008789062
"1089",3075,3175.5,3052,3149.05004882812,81773,3100.02221679688
"1090",3149,3163.69995117188,3093.30004882812,3113,57887,3064.53344726562
"1091",3085,3118.94995117188,3057.39990234375,3089.94995117188,113679,3041.84228515625
"1092",3100,3151.94995117188,3096.30004882812,3100.44995117188,96986,3052.1787109375
"1093",3114.10009765625,3131.94995117188,3083,3113.80004882812,87853,3065.3212890625
"1094",3119.10009765625,3146.94995117188,3060.05004882812,3140.94995117188,68916,3092.04809570312
"1095",3133,3175,3105,3158.89990234375,78919,3109.71850585938
"1096",3158,3174.94995117188,3118,3139.80004882812,102966,3090.916015625
"1097",3135,3155,3113.69995117188,3135.05004882812,156682,3086.23999023438
"1098",3087.80004882812,3139.94995117188,3041.10009765625,3094.39990234375,50726,3046.22314453125
"1099",3066.30004882812,3102.94995117188,3047.80004882812,3072.64990234375,55586,3024.8115234375
"1100",3085,3127.94995117188,3063,3101,188356,3052.72021484375
"1101",3076,3126.94995117188,3020.94995117188,3051.35009765625,63785,3003.84350585938
"1102",3042.44995117188,3115,3023.60009765625,3098.35009765625,138471,3050.11181640625
"1103",3025,3141.10009765625,3025,3118.19995117188,131165,3069.65258789062
"1104",3105,3160,3068.14990234375,3075.69995117188,81557,3027.81420898438
"1105",3090,3091.89990234375,2965.19995117188,2980,103362,2933.60400390625
"1106",2960,3045.85009765625,2960,3034.44995117188,78540,2987.20629882812
"1107",3036,3180,2990.19995117188,3005.35009765625,99561,2958.55981445312
"1108",3018,3059,2983.75,3032.19995117188,109238,2984.99145507812
"1109",3032,3036.19995117188,2955.35009765625,2982.30004882812,58818,2935.86840820312
"1110",2962,2987,2928.19995117188,2966.25,113830,2920.06860351562
"1111",2967.80004882812,3039.39990234375,2950.14990234375,2998.55004882812,124974,2951.86572265625
"1112",2995,3035,2970.94995117188,3020.30004882812,21837,2973.27661132812
"1113",3012,3061.69995117188,2986,3040.5,33450,2993.162109375
"1114",3056,3084.55004882812,3019.14990234375,3050.25,90063,3002.76049804688
"1115",3050,3180,3046.05004882812,3078.05004882812,57854,3030.12744140625
"1116",3094.30004882812,3117.64990234375,3090.14990234375,3107.35009765625,155162,3058.97143554688
"1117",3110.39990234375,3143,3090.89990234375,3124.89990234375,118183,3076.24829101562
"1118",3135,3189.94995117188,3119.25,3172.69995117188,41558,3123.30395507812
"1119",3167.80004882812,3168,3072.44995117188,3090.30004882812,101044,3042.18701171875
"1120",3075,3161.89990234375,3075,3140.55004882812,100975,3091.65478515625
"1121",3147,3200,3138,3188.64990234375,102359,3139.00561523438
"1122",3204.60009765625,3265,3193.19995117188,3211.94995117188,261979,3161.94287109375
"1123",3210.10009765625,3263.89990234375,3201.69995117188,3250.10009765625,106744,3199.4990234375
"1124",3250.10009765625,3325,3240,3246.69995117188,102882,3196.15185546875
"1125",3294.75,3294.75,3183.39990234375,3196.05004882812,77553,3146.29028320312
"1126",3216.25,3224.55004882812,3176.30004882812,3214.94995117188,60156,3164.89624023438
"1127",3215,3240.5,3152.25,3173.94995117188,27851,3124.5341796875
"1128",3173.94995117188,3189.69995117188,3090.10009765625,3109.10009765625,39564,3060.6943359375
"1129",3108.94995117188,3114.5,3060.14990234375,3076.75,52463,3028.84790039062
"1130",3075,3161,3047.39990234375,3135.75,61650,3086.92919921875
"1131",3152.30004882812,3235.75,3126.05004882812,3227.69995117188,56144,3177.44750976562
"1132",3233,3244.69995117188,3185.05004882812,3225.14990234375,54174,3174.93725585938
"1133",3240,3251.10009765625,3197.35009765625,3214.35009765625,118046,3164.3056640625
"1134",3205,3222.35009765625,3170.10009765625,3191.39990234375,53170,3141.712890625
"1135",3180,3192.80004882812,3049.10009765625,3105.89990234375,333593,3057.5439453125
"1136",3121,3181,3070.94995117188,3151.69995117188,141325,3102.630859375
"1137",3168.30004882812,3225,3095,3112.80004882812,662081,3064.33666992188
"1138",3035,3049.94995117188,2936.14990234375,2984.44995117188,643468,2941.76489257812
"1139",3000,3000,2945.25,2958.60009765625,243287,2916.28515625
"1140",2963.35009765625,3060.14990234375,2943.75,2974.89990234375,200177,2932.35180664062
"1141",2965,2980,2930,2956.94995117188,123339,2914.65844726562
"1142",2957,3010,2939.85009765625,2947.35009765625,417837,2905.19580078125
"1143",2952.10009765625,2964.5,2932.85009765625,2937.89990234375,336178,2895.88061523438
"1144",2947,2947,2906.10009765625,2923.94995117188,169366,2882.13061523438
"1145",2924.5,2975.05004882812,2923,2935.94995117188,171444,2893.95849609375
"1146",2945,2959.94995117188,2910.85009765625,2933.69995117188,147790,2891.7412109375
"1147",2914,2960,2912.25,2934,157940,2892.03637695312
"1148",2934.94995117188,2947.89990234375,2915.10009765625,2937.19995117188,100929,2895.19091796875
"1149",2950,2952.75,2897.39990234375,2920.55004882812,287321,2878.77905273438
"1150",2926.10009765625,2937.94995117188,2905,2910.05004882812,40291,2868.42919921875
"1151",2855,2916.25,2855,2911.75,63193,2870.10473632812
"1152",2916.35009765625,2982,2914.80004882812,2974.64990234375,147106,2932.10498046875
"1153",2974.64990234375,2984,2949.60009765625,2959.85009765625,44757,2917.51708984375
"1154",2960,3007,2952,2977.85009765625,167092,2935.25952148438
"1155",2969.69995117188,3053,2965.05004882812,3034.85009765625,242552,2991.4443359375
"1156",3049.80004882812,3060,3030.39990234375,3048.19995117188,76605,3004.603515625
"1157",3048.19995117188,3109.94995117188,3030.60009765625,3102.19995117188,176921,3057.83081054688
"1158",3110,3177.69995117188,3092.39990234375,3170.10009765625,141973,3124.759765625
"1159",3177,3231,3168,3198.64990234375,95823,3152.90161132812
"1160",3196,3225.75,3191.64990234375,3205.94995117188,40336,3160.09692382812
"1161",3206,3222.5,3199,3212.30004882812,134875,3166.3564453125
"1162",3200,3259,3158,3210.85009765625,203869,3164.92724609375
"1163",3210.85009765625,3230,3170,3190.75,86809,3145.1142578125
"1164",3161.69995117188,3222.94995117188,3161.69995117188,3180.69995117188,149318,3135.2080078125
"1165",3181,3265,3146.05004882812,3249.14990234375,81131,3202.67919921875
"1166",3283.85009765625,3385.94995117188,3263,3319.75,210435,3272.26953125
"1167",3310,3343.10009765625,3206.14990234375,3245.64990234375,44642,3199.22924804688
"1168",3216.10009765625,3287.35009765625,3211.05004882812,3279.19995117188,25838,3232.29931640625
"1169",3285,3308.94995117188,3240.05004882812,3257.85009765625,21102,3211.2548828125
"1170",3240,3400,3219.10009765625,3290.60009765625,224239,3243.53662109375
"1171",3320,3356.80004882812,3276.60009765625,3297.25,84358,3250.09130859375
"1172",3290,3346.64990234375,3276.5,3297.10009765625,127176,3249.94360351562
"1173",3313.14990234375,3320,3186.05004882812,3259.85009765625,287666,3213.22631835938
"1174",3250,3335,3250,3277.19995117188,99410,3230.328125
"1175",3294.39990234375,3326.39990234375,3240,3270.89990234375,95764,3224.11791992188
"1176",3325.05004882812,3347.69995117188,3265.05004882812,3301.05004882812,61649,3253.83715820312
"1177",3295.10009765625,3337.89990234375,3260,3279.35009765625,33925,3232.44750976562
"1178",3275,3279.80004882812,3191,3200.30004882812,242385,3154.52807617188
"1179",3185,3185.85009765625,3129.14990234375,3174.64990234375,44062,3129.24438476562
"1180",3203.94995117188,3229.94995117188,3157.60009765625,3198.64990234375,149439,3152.90161132812
"1181",3205.55004882812,3205.55004882812,3132.55004882812,3154.10009765625,45867,3108.98876953125
"1182",3155,3165,3102,3125.55004882812,24485,3080.84716796875
"1183",3141.19995117188,3198.80004882812,3094.44995117188,3105.19995117188,25690,3060.78784179688
"1184",3090,3153.30004882812,3083.60009765625,3122.39990234375,44816,3077.7421875
"1185",3130.64990234375,3150,3093.14990234375,3106.30004882812,44614,3061.87231445312
"1186",3121.85009765625,3121.85009765625,3070,3079.89990234375,57298,3035.849609375
"1187",3082.60009765625,3123.89990234375,3065,3099.60009765625,51928,3055.2685546875
"1188",3100.05004882812,3139.5,3085.19995117188,3096.35009765625,29306,3052.06469726562
"1189",3096,3129.39990234375,3087,3104.69995117188,6253,3060.29516601562
"1190",3090,3151.75,3084.05004882812,3121.10009765625,124788,3076.46069335938
"1191",3121.10009765625,3139.94995117188,3096.85009765625,3113.89990234375,28392,3069.36352539062
"1192",3108,3144.94995117188,3095,3112.69995117188,41523,3068.1806640625
"1193",3120,3160,3119.39990234375,3155.19995117188,39597,3110.07299804688
"1194",3170.89990234375,3240,3141.85009765625,3226.64990234375,95576,3180.50122070312
"1195",3239,3325,3227.05004882812,3311,161278,3263.64453125
"1196",3301.5,3323,3280.89990234375,3296.39990234375,71149,3249.25317382812
"1197",3296.39990234375,3301.64990234375,3234.10009765625,3254.35009765625,26080,3207.80517578125
"1198",3240,3269,3200,3227.05004882812,24901,3180.8955078125
"1199",3227.05004882812,3249.64990234375,3172.05004882812,3187.5,24110,3141.9111328125
"1200",3170,3217.69995117188,3160,3175.89990234375,28472,3130.4765625
"1201",3177.89990234375,3225.64990234375,3078.30004882812,3173.44995117188,202694,3128.06201171875
"1202",3066,3218.89990234375,3025,3146.30004882812,231335,3101.30029296875
"1203",3121,3203.44995117188,3120.05004882812,3130.19995117188,56702,3085.43041992188
"1204",3113.10009765625,3164.75,3095.10009765625,3104.10009765625,34542,3059.70385742188
"1205",3100,3140,3064.80004882812,3130.85009765625,37067,3086.0712890625
"1206",3146.55004882812,3179.85009765625,3086.10009765625,3118.94995117188,48137,3074.34130859375
"1207",3130,3130,3070,3084.35009765625,73331,3040.23608398438
"1208",3090,3099.75,3050,3088.60009765625,34908,3044.42553710938
"1209",3088.75,3140,3081.44995117188,3125.30004882812,37049,3080.6005859375
"1210",3123.69995117188,3125,3060,3100,299271,3055.66259765625
"1211",3097.80004882812,3102.60009765625,3061,3068.35009765625,38975,3024.46533203125
"1212",3069,3089.80004882812,3033,3080.64990234375,87804,3036.58911132812
"1213",3080.64990234375,3148.80004882812,3080.64990234375,3121.64990234375,104264,3077.00268554688
"1214",3121.64990234375,3147.85009765625,3113.14990234375,3124.19995117188,86314,3079.51635742188
"1215",3127.25,3174.80004882812,3118.19995117188,3130.10009765625,69694,3085.33203125
"1216",3140,3156.64990234375,3045.55004882812,3114.44995117188,24908,3069.90576171875
"1217",3140,3144.05004882812,3111.30004882812,3119.85009765625,26472,3075.228515625
"1218",3119.85009765625,3139.14990234375,3088,3101.60009765625,28351,3057.23950195312
"1219",3102,3103.25,3075.64990234375,3082.39990234375,18186,3038.31372070312
"1220",3083.14990234375,3107.55004882812,3060,3099.5,23496,3055.16967773438
"1221",3115,3163,3092.80004882812,3138.19995117188,80718,3093.31616210938
"1222",3174.75,3174.75,3100,3116.05004882812,50548,3071.48266601562
"1223",3103,3131.94995117188,3090.10009765625,3104,174064,3059.60546875
"1224",3133,3133,3080,3098.85009765625,169472,3054.52905273438
"1225",3099,3111.14990234375,3046,3063.35009765625,23890,3019.53686523438
"1226",3050,3095,3040.30004882812,3050.55004882812,39422,3006.919921875
"1227",3042.89990234375,3049.94995117188,2940.05004882812,3000.64990234375,263295,2957.73315429688
"1228",2990,3041,2965,3001.94995117188,116933,2959.0146484375
"1229",3000,3071.94995117188,2981,3050.5,78443,3006.87036132812
"1230",3070,3119.80004882812,3034.35009765625,3086.35009765625,174047,3042.20776367188
"1231",3086.35009765625,3107.10009765625,3028.05004882812,3039.55004882812,77893,2996.07690429688
"1232",3046.19995117188,3099.94995117188,2985.10009765625,3081.10009765625,92510,3037.03295898438
"1233",3099.60009765625,3102.39990234375,3021.80004882812,3069.35009765625,75812,3025.45092773438
"1234",3069.39990234375,3077,2981,3023.75,57210,2980.5029296875
"1235",3028.44995117188,3039.55004882812,2997,3003.25,45280,2960.29638671875
"1236",3003.94995117188,3035.25,2994.89990234375,3004.69995117188,26639,2961.72534179688
"1237",3005,3019.19995117188,2973,3001.14990234375,42669,2958.22607421875
"1238",2999.60009765625,3059.75,2989,3028.80004882812,39755,2985.48095703125
"1239",3010,3038.89990234375,3006.10009765625,3024.94995117188,32566,2981.68579101562
"1240",3006,3051.39990234375,3006,3043.05004882812,35377,2999.52709960938
"1241",3023.05004882812,3087.44995117188,3003,3031.35009765625,125959,2987.99462890625
"1242",3047.30004882812,3068.85009765625,3038.05004882812,3049.89990234375,44243,3006.27880859375
"1243",3064.64990234375,3086.85009765625,3041.05004882812,3079.5,98787,3035.45556640625
"1244",3077,3094.80004882812,3022.19995117188,3044.44995117188,104122,3000.90698242188
"1245",3060,3079,3020.94995117188,3061.30004882812,26045,3017.51611328125
"1246",3066.69995117188,3076.14990234375,2998.5,3025.25,65561,2981.98168945312
"1247",3020,3063.80004882812,3020,3039.69995117188,16445,2996.22485351562
"1248",3030,3050.19995117188,3008.55004882812,3034.75,18700,2991.345703125
"1249",3035,3066,3021.55004882812,3059.19995117188,18317,3015.44604492188
