"","LTIM.NS.Open","LTIM.NS.High","LTIM.NS.Low","LTIM.NS.Close","LTIM.NS.Volume","LTIM.NS.Adjusted"
"848",3946,4042,3928.80004882812,4034.85009765625,290365,3834.20947265625
"849",4050,4210,4040,4173.85009765625,651592,3966.29760742188
"850",4215,4229,4125.64990234375,4167.2998046875,420066,3960.07299804688
"851",4167.5,4201,4112,4153.35009765625,308870,3946.81713867188
"852",4153.35009765625,4247.85009765625,4125,4209.5,505404,4000.1748046875
"853",4199,4216,4134.39990234375,4170.2001953125,297058,3962.82958984375
"854",4200,4233.75,4000.14990234375,4072.5,463743,3869.98754882812
"855",4052.10009765625,4092.89990234375,4008,4078.85009765625,108975,3876.02124023438
"856",4079.80004882812,4144,4052,4110.7998046875,181327,3906.38256835938
"857",4112.39990234375,4170,4110,4118.89990234375,139644,3914.07958984375
"858",4120,4225,4085.60009765625,4184.9501953125,258001,3976.84545898438
"859",4200,4233,4175,4215.4501953125,255481,4005.82885742188
"860",4220,4225,4111.5498046875,4122.14990234375,261465,3917.16821289062
"861",4124.9501953125,4152,4087.64990234375,4134.14990234375,226795,3928.5712890625
"862",4119,4160.0498046875,4051.05004882812,4071.30004882812,343166,3868.84716796875
"863",4085.55004882812,4096.9501953125,3970,4016.80004882812,303755,3840.64086914062
"864",4039.89990234375,4065.55004882812,3988.19995117188,4042.85009765625,267215,3865.54858398438
"865",4044,4064.69995117188,4016,4046.64990234375,150414,3869.181640625
"866",4050,4080.94995117188,4010,4021.25,182484,3844.89575195312
"867",4020.05004882812,4073.69995117188,3990.44995117188,4034.80004882812,125022,3857.8515625
"868",4038.89990234375,4100,4026.14990234375,4042.5,204842,3865.2138671875
"869",4037.89990234375,4072.44995117188,4015.25,4054.10009765625,134881,3876.30493164062
"870",4065,4077.89990234375,4013,4035.44995117188,142743,3858.47290039062
"871",4035.44995117188,4044.5,3995,4017.85009765625,129863,3841.64477539062
"872",4033.35009765625,4228,4012.85009765625,4214.75,743692,4029.90942382812
"873",4260.14990234375,4600,4245,4420.25,2524847,4226.396484375
"874",4399,4399,4251,4288.60009765625,921642,4100.521484375
"875",4269.89990234375,4466.75,4220,4379.60009765625,908381,4187.5302734375
"876",4400,4461.14990234375,4319,4357.60009765625,424083,4166.49462890625
"877",4394,4425,4365.35009765625,4406.14990234375,331876,4212.9150390625
"878",4411.5,4425,4344,4361.2001953125,215746,4169.93701171875
"879",4372,4400,4314.7001953125,4351.39990234375,123859,4160.56689453125
"880",4360,4398.7001953125,4278.0498046875,4349.39990234375,146187,4158.654296875
"881",4348.89990234375,4386.35009765625,4263,4357.2998046875,196069,4166.2080078125
"882",4388.25,4659.9501953125,4358,4639.64990234375,1180829,4436.1748046875
"883",4636,4727.7998046875,4574.25,4684.35009765625,551524,4488.58935546875
"884",4737,4775.35009765625,4684.85009765625,4702.4501953125,248112,4505.93310546875
"885",4707,4725,4661,4720.2998046875,205148,4523.037109375
"886",4750,4750,4648.5,4694.89990234375,216436,4498.69775390625
"887",4720,4867.9501953125,4675.25,4704.7001953125,566028,4508.08935546875
"888",4735,4800,4674,4762.5498046875,224775,4563.52099609375
"889",4822.89990234375,4854.10009765625,4720,4748.35009765625,207846,4549.91552734375
"890",4768,4829.25,4725,4789,136226,4588.8662109375
"891",4805,4830,4678,4754.39990234375,191033,4555.7119140625
"892",4760,4912,4760,4877.0498046875,502105,4673.236328125
"893",4870,4918.2001953125,4857,4862.5,167996,4659.294921875
"894",4845,4874.2001953125,4754,4774.7998046875,120823,4575.2587890625
"895",4785,4975,4755.9501953125,4958.85009765625,611602,4751.61767578125
"896",4958.5,5050,4910,4981.7998046875,403770,4773.60888671875
"897",4901.0498046875,5093.9501953125,4881.9501953125,4918.25,383809,4712.71435546875
"898",4931,5107,4931,5053.10009765625,538165,4841.9287109375
"899",5094,5121,4960,4982.35009765625,291671,4774.1357421875
"900",5027.2001953125,5135,4952.0498046875,5087.89990234375,351741,4875.27587890625
"901",5108.2998046875,5216.64990234375,5051.0498046875,5137.7001953125,513667,4922.99365234375
"902",5147.7998046875,5250,5100,5233.60009765625,331314,5014.88671875
"903",5270,5325.39990234375,5230.10009765625,5272.9501953125,293439,5052.591796875
"904",5300,5375,5245,5312.4501953125,282387,5090.44189453125
"905",5356,5388.2001953125,5268.9501953125,5280.60009765625,199409,5059.92236328125
"906",5282,5433.9501953125,5265.75,5389,280435,5163.7919921875
"907",5400,5499,5377.7001953125,5461.25,421953,5233.02294921875
"908",5499,5515,5414.14990234375,5444.10009765625,191851,5216.58935546875
"909",5444,5538.7998046875,5390,5404.7998046875,224631,5178.9306640625
"910",5434,5449,5320,5398.2998046875,188426,5172.70361328125
"911",5380,5458.7001953125,5354,5434.5498046875,121111,5207.43798828125
"912",5438,5520,5386,5488.9501953125,230196,5259.56591796875
"913",5499.89990234375,5670,5495,5580.39990234375,482838,5347.193359375
"914",5600,5708,5540,5649.85009765625,322366,5413.74169921875
"915",5687,5716,5607.9501953125,5672.2998046875,146820,5435.25244140625
"916",5675.2998046875,5782.7001953125,5670,5715.25,358488,5476.4072265625
"917",5715,5799,5476.35009765625,5547.4501953125,240211,5315.6201171875
"918",5600,5767,5514.7001953125,5739.75,313977,5499.88427734375
"919",5770.10009765625,5880,5722.7998046875,5848.2998046875,269591,5603.8974609375
"920",5916.9501953125,6098,5860,6036.7001953125,280558,5784.42529296875
"921",6170,6498.5,6100,6231.35009765625,1103223,5970.93994140625
"922",6300,6368.39990234375,5930,5980.2001953125,448074,5730.28564453125
"923",6025,6025,5680.85009765625,5771.35009765625,458096,5530.1640625
"924",5655,5919.9501953125,5635.5498046875,5744.60009765625,783825,5504.53173828125
"925",5760,5868.85009765625,5715,5765.14990234375,282121,5524.22216796875
"926",5758,5800,5680,5750.7998046875,211279,5510.4716796875
"927",5799.89990234375,5860,5680.2998046875,5738.14990234375,264342,5498.3505859375
"928",5755,5803.0498046875,5652.0498046875,5765.39990234375,310789,5524.46240234375
"929",5799,5799,5670,5688.85009765625,237547,5451.111328125
"930",5730,5848,5710,5777.60009765625,299275,5536.15234375
"931",5848,5999.9501953125,5782,5983.5498046875,504760,5733.49560546875
"932",5958.25,5958.25,5610,5879.14990234375,359610,5633.45849609375
"933",5879.2001953125,5948.9501953125,5720,5823.9501953125,262597,5580.56494140625
"934",5838,5997,5831.2001953125,5951.35009765625,183586,5702.64111328125
"935",6060,6273.14990234375,6030,6098.89990234375,485930,5844.02490234375
"936",6144,6233.14990234375,5858.7998046875,5905.85009765625,703972,5659.04248046875
"937",6444,7063.35009765625,6380,6855.14990234375,3798353,6568.67041015625
"938",6806,7155,6500,6940.14990234375,1863489,6650.119140625
"939",6979,7051.39990234375,6550.25,6653.2998046875,633550,6375.25634765625
"940",6660,6773.9501953125,6472.0498046875,6543.5,499076,6270.04541015625
"941",6555,6586.7001953125,6264.2001953125,6411.4501953125,386502,6157.62890625
"942",6450,6608.85009765625,6420,6506.64990234375,363082,6249.06005859375
"943",6570,6689,6546.5498046875,6658.5498046875,313943,6394.9462890625
"944",6694,6855,6643.64990234375,6689.35009765625,568697,6424.52734375
"945",6700,6829.85009765625,6610,6682.2998046875,280562,6417.755859375
"946",6720,6835,6661,6802.14990234375,294832,6532.861328125
"947",6824,6908,6736.14990234375,6752.89990234375,220667,6485.56103515625
"948",6730,6800,6644.39990234375,6736.0498046875,203300,6469.37841796875
"949",6797,6805.89990234375,6750.0498046875,6765,24255,6497.1826171875
"950",6786,6878.7998046875,6680,6827.89990234375,252226,6557.591796875
"951",6849,6932.2001953125,6758.2001953125,6839.64990234375,228146,6568.87646484375
"952",6820,6917.9501953125,6786,6835.7998046875,137693,6565.17919921875
"953",6839,6999.89990234375,6763.0498046875,6948.75,174895,6673.65771484375
"954",7000,7266,6954.39990234375,7243.25,594614,6956.4990234375
"955",7278.89990234375,7303.5,7166,7197.35009765625,179625,6912.416015625
"956",7189,7325,7180,7291.2998046875,304970,7002.646484375
"957",7274,7564.9501953125,7240,7397.0498046875,571581,7104.2099609375
"958",7399,7411.7998046875,7121.2001953125,7147.64990234375,310851,6864.68359375
"959",7099,7099,6753.4501953125,6829.60009765625,353527,6559.224609375
"960",6789.9501953125,6949,6600,6927.35009765625,246188,6653.10498046875
"961",6940,7002.5498046875,6720,6749.0498046875,336544,6481.86328125
"962",6760,6880,6712.39990234375,6849.7998046875,158382,6578.625
"963",6865,6865,6616.14990234375,6648.2998046875,171743,6385.1015625
"964",6530,6792,6392.35009765625,6748.5498046875,249304,6481.38330078125
"965",6814,6949.9501953125,6755.25,6809.7001953125,299419,6540.11279296875
"966",6820,6929.75,6816.14990234375,6912.2001953125,199325,6638.55517578125
"967",6920,6977.7998046875,6784,6948.75,303243,6673.65771484375
"968",6969,6999,6835.14990234375,6848.85009765625,286743,6577.712890625
"969",6866.39990234375,6866.39990234375,6520.7998046875,6556.0498046875,317321,6296.50439453125
"970",6650,6684.9501953125,6493,6556.39990234375,253149,6296.83984375
"971",6639,6720,6606.0498046875,6647.7998046875,335995,6384.6220703125
"972",6590,6674.7001953125,6553.0498046875,6606.10009765625,236607,6344.5732421875
"973",6610,6629.9501953125,6464.10009765625,6613.2001953125,380321,6351.3916015625
"974",6664,6891.5,6600,6770.60009765625,404491,6502.560546875
"975",6788,6788,6641.75,6670.0498046875,264969,6405.99072265625
"976",6685,6714.39990234375,6565,6675.64990234375,241189,6411.36865234375
"977",6774,6850,6721.14990234375,6839.5498046875,355537,6568.7802734375
"978",6917.2001953125,7129.2998046875,6867.10009765625,6978.2998046875,865305,6702.037109375
"979",6906,6937.4501953125,6610,6736.0498046875,416395,6469.37841796875
"980",6766,7032.2998046875,6740,6976.4501953125,427382,6700.26171875
"981",7018,7197.89990234375,7010.2998046875,7126,431510,6843.890625
"982",7200,7203.60009765625,6991.5498046875,7033.5,405769,6755.052734375
"983",7071,7185,7070,7166.5498046875,363446,6882.8349609375
"984",7194.7998046875,7225,7050,7181.25,380141,6896.953125
"985",7217,7300,7202.0498046875,7271.9501953125,206301,6984.06298828125
"986",7263.7998046875,7293.7001953125,7205,7263.10009765625,155943,6975.56298828125
"987",7281.89990234375,7347.64990234375,7228.0498046875,7292.5,258400,7003.79931640625
"988",7324.7998046875,7362,7252.2001953125,7332,194116,7041.7353515625
"989",7338,7570,7338,7532.85009765625,311684,7234.6337890625
"990",7550,7588.7998046875,7436.10009765625,7561.75,273052,7262.3896484375
"991",7530,7549.4501953125,7282.39990234375,7317.10009765625,376964,7027.42529296875
"992",7250,7269.85009765625,7134.4501953125,7191.25,559885,6906.55810546875
"993",7200,7280,7180.2998046875,7205.4501953125,417838,6920.1953125
"994",7297,7315.89990234375,7085,7103.5498046875,241841,6822.32861328125
"995",7100,7235,7051,7174.14990234375,401888,6890.134765625
"996",7229.9501953125,7229.9501953125,7135.5,7170.75,242957,6886.869140625
"997",7199.9501953125,7240,7085.64990234375,7132.60009765625,198001,6850.2294921875
"998",7087.2001953125,7141.9501953125,7030.25,7078.35009765625,291638,6798.12646484375
"999",7077.7001953125,7127.7998046875,6976.10009765625,7103,212781,6821.80078125
"1000",7077,7158.7998046875,6850,6869.5,212064,6597.5458984375
"1001",6700,6738,6550,6697.0498046875,555061,6431.92138671875
"1002",6949.7998046875,6982.25,6570.14990234375,6606.4501953125,977600,6344.90869140625
"1003",6575,6589.89990234375,6346.0498046875,6393.7998046875,538820,6140.67724609375
"1004",6408,6495,5826,5969.10009765625,632383,5732.791015625
"1005",5826,6067.4501953125,5750,6034.14990234375,528975,5795.265625
"1006",6000,6000,5722,5745.7001953125,548141,5518.234375
"1007",5760,6094,5760,5911.5498046875,720772,5677.51904296875
"1008",6070,6320,6009,6270.35009765625,746524,6022.11474609375
"1009",6390,6432.2998046875,6210.60009765625,6295.39990234375,435210,6046.1728515625
"1010",6330,6421.9501953125,6280,6396.75,303718,6143.5107421875
"1011",6378,6378,6179.60009765625,6198.2998046875,224304,5952.91650390625
"1012",6150,6300,6108.2998046875,6282,219167,6033.3037109375
"1013",6289.7998046875,6330,6084.2001953125,6127.64990234375,157433,5885.0634765625
"1014",6140,6220,6029.0498046875,6143.9501953125,183679,5900.71875
"1015",6160,6319.85009765625,6160,6290.7001953125,232924,6041.65966796875
"1016",6339.89990234375,6340,6250,6317.39990234375,141271,6067.3017578125
"1017",6160,6201.7998046875,5976,5999.85009765625,424193,5762.32373046875
"1018",5800,5992.60009765625,5670.10009765625,5885.35009765625,394155,5652.35693359375
"1019",5975,6110,5887.85009765625,6102.64990234375,204594,5861.0537109375
"1020",6160,6161,5966,6002.89990234375,222936,5765.2529296875
"1021",6000.0498046875,6020,5920.10009765625,5934.2001953125,185919,5699.2724609375
"1022",5891,5948,5850,5860.64990234375,170126,5628.6337890625
"1023",5850,5920,5738.7998046875,5861.2998046875,129520,5629.2578125
"1024",5730,6015,5698,5991.0498046875,317699,5753.87158203125
"1025",6026,6073.2998046875,5878.5,5911.7998046875,246058,5677.75927734375
"1026",5769,5787.25,5580,5600.9501953125,403007,5379.21533203125
"1027",5732,5805,5648.60009765625,5715.2998046875,355116,5489.0380859375
"1028",5685.2998046875,5867,5590,5849.7998046875,277884,5618.2138671875
"1029",5850,5879,5755.2001953125,5861.2998046875,221723,5629.2578125
"1030",5966,6039,5885,6016.5,419327,5778.31396484375
"1031",5980,6279,5912.60009765625,6108.64990234375,549363,5866.81689453125
"1032",6010,6244.9501953125,5948.75,6212.75,378431,5966.794921875
"1033",6191,6457.2001953125,6165,6437.75,388105,6182.88720703125
"1034",6522,6524.7998046875,6356.89990234375,6374.5498046875,289547,6122.18994140625
"1035",6475,6475,6235,6285.60009765625,458366,6036.7607421875
"1036",6250,6267,6105,6224.2001953125,281687,5977.79150390625
"1037",6230,6299.9501953125,6200.35009765625,6272.35009765625,229657,6024.0361328125
"1038",6260,6299,6002,6037.7998046875,435081,5798.7705078125
"1039",6193.85009765625,6193.85009765625,6005.10009765625,6025.7001953125,340735,5787.150390625
"1040",6099.9501953125,6199,6030,6113.85009765625,651022,5871.81103515625
"1041",6189.89990234375,6189.89990234375,5977.5,5992.39990234375,355524,5755.16845703125
"1042",6000,6150,5960.0498046875,6117.5498046875,249080,5875.36376953125
"1043",6147,6175,6055,6072.7998046875,162694,5832.38525390625
"1044",6069.89990234375,6201.7998046875,6050,6177.35009765625,293186,5932.796875
"1045",6212,6221,6100,6183.25,182884,5938.46240234375
"1046",6183.2001953125,6183.2001953125,5921.35009765625,6071.39990234375,268188,5831.04052734375
"1047",6100,6140,5992.4501953125,6024.25,207146,5785.75732421875
"1048",6090,6329.4501953125,6061.4501953125,6310.35009765625,440177,6060.53173828125
"1049",6315,6330,6140,6155.39990234375,284013,5911.71484375
"1050",6148.9501953125,6219.89990234375,6080,6173.5,306433,5929.09912109375
"1051",6211,6338,6195.0498046875,6300.35009765625,234871,6050.92724609375
"1052",6375,6430,6301.5498046875,6337.60009765625,331358,6086.70263671875
"1053",6330,6389.9501953125,6246.14990234375,6325.5,283948,6075.08154296875
"1054",6265,6346.89990234375,6190,6206.25,238341,5960.552734375
"1055",6216,6256.75,6091,6153.2001953125,281009,5909.6025390625
"1056",6153,6180.39990234375,5980,6059.75,362950,5819.8525390625
"1057",6000,6019.85009765625,5801,5910.5498046875,450430,5676.55859375
"1058",5915,6088,5851,6038.7998046875,310273,5799.732421875
"1059",5901,6069.35009765625,5801.2001953125,5873.64990234375,744191,5641.11962890625
"1060",5899,5923.60009765625,5365.39990234375,5472.35009765625,1130004,5255.70703125
"1061",5454,5459.9501953125,5100,5170.2998046875,1681039,4965.61376953125
"1062",5249.89990234375,5249.9501953125,4991.2001953125,5076.9501953125,2007738,4875.9599609375
"1063",5054,5194,5002,5093.85009765625,691316,4892.1904296875
"1064",5080,5080,4835,4856.0498046875,739432,4663.8046875
"1065",4918,4930.14990234375,4780.7998046875,4817.10009765625,718852,4626.39697265625
"1066",4779.60009765625,4855,4713.10009765625,4816.9501953125,564255,4626.25341796875
"1067",4888,4974,4785,4886.0498046875,517809,4692.6171875
"1068",4935,4955,4822.60009765625,4839.0498046875,390073,4647.47705078125
"1069",4800,4800,4670,4716.64990234375,414490,4529.923828125
"1070",4750,4811.0498046875,4680,4738.14990234375,415254,4550.57275390625
"1071",4800,4823.9501953125,4746,4765.2001953125,240462,4576.5517578125
"1072",4680,4704.0498046875,4486,4593,682606,4411.1689453125
"1073",4549,4746.89990234375,4413,4448.89990234375,1042480,4272.77392578125
"1074",4480,4491.5,4318,4332.14990234375,590200,4160.6455078125
"1075",4332.14990234375,4390,4105.7001953125,4250.75,717491,4082.4677734375
"1076",4188,4310,4082,4160.9501953125,655789,3996.22338867188
"1077",4225,4277.75,4088.14990234375,4110.7001953125,574894,3947.962890625
"1078",4125,4174.25,4054.19995117188,4094.80004882812,488253,3932.69189453125
"1079",4105,4300.60009765625,4100,4281.85009765625,792352,4112.3369140625
"1080",4325,4419.7001953125,4174.5498046875,4214,935441,4047.17333984375
"1081",4090,4116.7998046875,3960,3991.85009765625,776622,3833.81762695312
"1082",4080,4085,3983.25,4043.5,494449,3883.4228515625
"1083",4052,4170.10009765625,4010.85009765625,4147.14990234375,437040,3982.96948242188
"1084",4160,4183.9501953125,3988.30004882812,4010.14990234375,491561,3851.39306640625
"1085",4000,4004.30004882812,3805,3823.69995117188,717220,3672.32470703125
"1086",3850,3901.94995117188,3733.30004882812,3874.25,480870,3720.87329101562
"1087",3950,4007.69995117188,3892.05004882812,3998,461722,3839.72436523438
"1088",4080,4215,4051.05004882812,4191.10009765625,586924,4025.17944335938
"1089",4209.7998046875,4278,4138.4501953125,4253.7001953125,687879,4085.30151367188
"1090",4274.85009765625,4297.5,4180,4203.2998046875,540298,4036.89672851562
"1091",4178,4350.60009765625,4169.89990234375,4333.60009765625,662287,4162.03759765625
"1092",4380,4455,4315.5,4335.0498046875,634553,4163.43017578125
"1093",4318.7001953125,4354.0498046875,4216,4335.10009765625,322336,4163.47900390625
"1094",4300,4327.89990234375,4230,4266.7001953125,218604,4097.787109375
"1095",4289,4336.7998046875,4232,4315.10009765625,266121,4144.2705078125
"1096",4275,4384.9501953125,4242.64990234375,4370.7001953125,318613,4197.66943359375
"1097",4310,4351.25,4265,4331.4501953125,266771,4159.9736328125
"1098",4138.85009765625,4217.0498046875,4074.10009765625,4086.89990234375,430669,3925.1044921875
"1099",4020,4209.9501953125,4020,4191.2001953125,553323,4025.2763671875
"1100",4216,4242.9501953125,4165.2998046875,4201.85009765625,202139,4035.50366210938
"1101",4380,4380,4035.19995117188,4061.30004882812,519669,3900.51806640625
"1102",4025,4094.89990234375,3962.30004882812,4003.30004882812,355025,3844.81469726562
"1103",4037,4057.5,3900,3956.85009765625,260560,3800.20336914062
"1104",4002,4146.60009765625,3980.10009765625,4118.4501953125,309393,3955.40600585938
"1105",4115,4115,4005.60009765625,4021.94995117188,237650,3862.72583007812
"1106",4050,4146,4015.05004882812,4133,274113,3969.3798828125
"1107",4194.9501953125,4208.14990234375,4007,4033.75,368631,3874.05932617188
"1108",4133.7001953125,4204,4092.94995117188,4163.2998046875,312125,3998.4794921875
"1109",4117.2001953125,4234.9501953125,4076,4222.60009765625,299984,4055.43286132812
"1110",4160,4204,4065.25,4086.89990234375,386244,3925.1044921875
"1111",4088,4108.7998046875,3961,3975.44995117188,374541,3846.30078125
"1112",3945,4015.94995117188,3905.25,4000.80004882812,268702,3870.8271484375
"1113",4020.05004882812,4041.89990234375,3930,3976.14990234375,201981,3846.97802734375
"1114",4012.5,4046.14990234375,3950,3959.10009765625,274199,3830.48193359375
"1115",3960,4039,3959,4012.80004882812,319962,3882.43774414062
"1116",4060,4117.60009765625,4011.89990234375,4045.25,408992,3913.83325195312
"1117",4089.94995117188,4120,4030.05004882812,4067.85009765625,280222,3935.69921875
"1118",4005,4019.94995117188,3890,3955.5,478264,3826.9990234375
"1119",3939.89990234375,4058.55004882812,3924.05004882812,3985.05004882812,472230,3855.58911132812
"1120",4024.89990234375,4055,3956,4015.44995117188,420839,3885.00146484375
"1121",4080,4088.94995117188,3833.14990234375,3873.60009765625,763471,3747.76000976562
"1122",3873.60009765625,4015,3846,3974.55004882812,1269258,3845.43017578125
"1123",4008,4238.35009765625,4000,4215.75,1112673,4078.7939453125
"1124",4185,4334.9501953125,4157.60009765625,4310.9501953125,1109853,4170.90185546875
"1125",4380.9501953125,4460,4338.85009765625,4444.64990234375,871377,4300.2578125
"1126",4444.64990234375,4538,4396.35009765625,4529.9501953125,741668,4382.787109375
"1127",4535.5,4559.89990234375,4480.0498046875,4504.7998046875,457298,4358.45361328125
"1128",4482,4530.10009765625,4460.60009765625,4500.7998046875,421761,4354.58349609375
"1129",4509,4511,4305.4501953125,4313.89990234375,469178,4173.75634765625
"1130",4313.89990234375,4424.9501953125,4273.60009765625,4412.89990234375,345740,4269.5400390625
"1131",4460,4660.0498046875,4450.10009765625,4649.10009765625,824934,4498.06640625
"1132",4680,4835,4650,4730.75,777901,4577.06396484375
"1133",4760,4803.25,4680,4769.0498046875,328694,4614.11962890625
"1134",4729.9501953125,4742.5,4671,4691,360188,4538.6044921875
"1135",4685,4822,4680,4785.9501953125,724743,4630.470703125
"1136",4840,4915.4501953125,4787.89990234375,4905.25,583827,4745.89404296875
"1137",4933.75,4958.64990234375,4895.5,4925.35009765625,306170,4765.341796875
"1138",4930,4959.89990234375,4876,4900.2001953125,191049,4741.00830078125
"1139",4920,4929,4786.5,4856.60009765625,231234,4698.8251953125
"1140",4930,5046,4925,5001.5,447931,4839.01806640625
"1141",5013,5013,4896,4911.39990234375,248304,4751.8447265625
"1142",4980,4983.5,4880,4887,244252,4728.2373046875
"1143",4893,4999,4887,4961.0498046875,330123,4799.88232421875
"1144",4939,4939,4852.10009765625,4924.14990234375,254556,4764.18017578125
"1145",4928,5019.9501953125,4870,4892.7001953125,464374,4733.75244140625
"1146",4872,4873.9501953125,4710,4721.7001953125,286006,4568.30859375
"1147",4624.89990234375,4710,4580.89990234375,4664.7998046875,391813,4513.255859375
"1148",4687,4706,4626.10009765625,4658.39990234375,197958,4507.06396484375
"1149",4697,4724.9501953125,4620,4631.7001953125,253146,4481.23193359375
"1150",4680,4747.4501953125,4651,4658.9501953125,256985,4507.59619140625
"1151",4451,4540,4400,4471.85009765625,346911,4326.57470703125
"1152",4540,4660.64990234375,4505,4641.7001953125,404437,4490.90625
"1153",4570,4600,4513,4533.85009765625,241724,4386.560546875
"1154",4569.89990234375,4599,4510,4522,176676,4375.09521484375
"1155",4517.5,4573.5,4486.5,4496.5,216426,4350.423828125
"1156",4526,4544.85009765625,4450.5,4461.10009765625,245531,4316.173828125
"1157",4430,4526,4415.4501953125,4510.25,228545,4363.72705078125
"1158",4569,4572.9501953125,4509.7001953125,4523.4501953125,210685,4376.49853515625
"1159",4545,4699.9501953125,4508,4673.60009765625,482895,4521.7705078125
"1160",4739,4838,4707.5498046875,4812.10009765625,755745,4655.771484375
"1161",4845.2001953125,4850,4746.0498046875,4777.89990234375,313539,4622.681640625
"1162",4608,4642.2001953125,4545,4618.35009765625,568515,4468.3154296875
"1163",4630,4664.5,4534,4596.4501953125,304309,4447.12646484375
"1164",4570,4570,4352.7001953125,4379.5,516498,4237.22509765625
"1165",4388,4390,4261.35009765625,4354.2001953125,332316,4212.74609375
"1166",4400,4496.25,4390.60009765625,4405.75,311399,4262.6220703125
"1167",4385,4477,4369.7001953125,4410.89990234375,283595,4267.6044921875
"1168",4375,4465,4362,4431.7998046875,331517,4287.8251953125
"1169",4411,4520,4402,4417.89990234375,346327,4274.376953125
"1170",4377,4485,4284.4501953125,4410.89990234375,337094,4267.6044921875
"1171",4433,4542,4377,4513.0498046875,353988,4366.4365234375
"1172",4499,4563,4460.14990234375,4526.14990234375,374946,4379.10986328125
"1173",4550,4596.64990234375,4387.5,4440.25,466182,4296.00048828125
"1174",4420,4479.7998046875,4312.60009765625,4457.85009765625,410491,4313.02978515625
"1175",4457,4500,4378,4450.7001953125,243677,4306.11181640625
"1176",4535,4597.5,4499,4588.10009765625,282151,4439.04736328125
"1177",4615,4678.75,4610.5,4666.2998046875,277078,4514.70654296875
"1178",4670,4684.89990234375,4608,4645.25,205622,4494.341796875
"1179",4570,4714.9501953125,4545.7998046875,4697.5,236016,4544.89404296875
"1180",4727,4756.89990234375,4581.35009765625,4604.7001953125,332326,4455.10888671875
"1181",4608.10009765625,4654.5,4555.9501953125,4642.2998046875,272767,4491.4873046875
"1182",4615,4640.0498046875,4560.5,4596.7998046875,286696,4447.46435546875
"1183",4730,4816,4630,4668.5498046875,837508,4516.8837890625
"1184",4689.9501953125,4689.9501953125,4576,4641.85009765625,290860,4491.0517578125
"1185",4694,4787.7998046875,4672,4722.39990234375,317650,4568.984375
"1186",4740.7001953125,4740.7001953125,4668,4694.60009765625,151545,4542.087890625
"1187",4694,4767,4660.0498046875,4758.60009765625,213951,4604.00927734375
"1188",4745.2001953125,4780.0498046875,4721.7998046875,4765.25,163643,4610.443359375
"1189",4798.9501953125,4798.9501953125,4717.25,4738.2998046875,27128,4584.3681640625
"1190",4748,4820,4715,4809.7001953125,223452,4653.44921875
"1191",4771.14990234375,4799.85009765625,4653.0498046875,4676.25,327850,4524.33447265625
"1192",4676.25,4693.9501953125,4555.2001953125,4584.14990234375,279801,4435.22607421875
"1193",4630,4750,4625.14990234375,4739.85009765625,284185,4585.86865234375
"1194",4735.0498046875,4855,4735.0498046875,4845.64990234375,271134,4688.2314453125
"1195",4845,4868,4790.5,4859.85009765625,172526,4701.96923828125
"1196",4797.89990234375,4845.9501953125,4775.5498046875,4839,123015,4681.796875
"1197",4815,4832.7001953125,4750.5498046875,4806.89990234375,210847,4650.73876953125
"1198",4830.9501953125,4874.14990234375,4792.64990234375,4860.4501953125,161003,4702.55078125
"1199",4850.2001953125,4896.75,4801.64990234375,4837.0498046875,222628,4679.90966796875
"1200",4788.4501953125,4904.89990234375,4788.4501953125,4862.5,307460,4704.53369140625
"1201",4972,5075,4930.10009765625,5058,771362,4893.6826171875
"1202",5096,5188,5076,5155.7001953125,664125,4988.2080078125
"1203",5210,5360,5096,5135.4501953125,1013747,4968.6162109375
"1204",5140,5218.64990234375,5003,5048.0498046875,426335,4884.05517578125
"1205",5028,5028,4858.60009765625,4930,451474,4769.8408203125
"1206",4934.9501953125,5024,4851.0498046875,4895.89990234375,460492,4736.84814453125
"1207",4899,4899,4756.85009765625,4766.85009765625,304871,4611.9912109375
"1208",4755,4799,4725,4756.14990234375,535654,4601.638671875
"1209",4781.5,4817.39990234375,4693,4742.0498046875,309325,4587.99658203125
"1210",4767.9501953125,4985,4745.5,4945.5498046875,549567,4784.8857421875
"1211",4965,4971.9501953125,4905,4938.2998046875,259072,4777.87109375
"1212",4930,5014.4501953125,4907,4941.2998046875,288290,4780.7744140625
"1213",4934.75,4961.7998046875,4902,4912.14990234375,156295,4752.5703125
"1214",4912,4938,4820,4838.5498046875,647389,4681.36181640625
"1215",4838.5498046875,4838.5498046875,4838.5498046875,4838.5498046875,0,4681.36181640625
"1216",4838.5498046875,4838.5498046875,4838.5498046875,4838.5498046875,0,4681.36181640625
"1217",5080,5107.75,4970,4975.39990234375,286244,4813.76611328125
"1218",4951,4951,4800,4815.5498046875,529007,4659.10888671875
"1219",4815.39990234375,4815.39990234375,4672.60009765625,4687.60009765625,622933,4535.31591796875
"1220",4690,4698.85009765625,4550.89990234375,4558.7998046875,705770,4410.69921875
"1221",4590,4606.0498046875,4393.14990234375,4401.75,720644,4258.75244140625
"1222",4380,4390,4281,4330.9501953125,671381,4190.25244140625
"1223",4368,4380.9501953125,4310.64990234375,4317.7998046875,640427,4177.529296875
"1224",4354.9501953125,4465,4350,4443.14990234375,881860,4298.806640625
"1225",4446,4450,4316,4331.2998046875,476697,4190.59033203125
