"","MPHASIS.NS.Open","MPHASIS.NS.High","MPHASIS.NS.Low","MPHASIS.NS.Close","MPHASIS.NS.Volume","MPHASIS.NS.Adjusted"
"837",1886.90002441406,1929.5,1882.25,1914.05004882812,786050,1770.88659667969
"838",1919.90002441406,2009.94995117188,1916.44995117188,1968.75,1107586,1821.49523925781
"839",1979,1995,1921,1936.09997558594,827508,1791.28723144531
"840",1950.80004882812,1965,1935.30004882812,1944.34997558594,269385,1798.92016601562
"841",1950,1958.80004882812,1905.25,1950,230031,1804.14758300781
"842",1950,1955,1903.25,1907.59997558594,490512,1764.91906738281
"843",1922,1928.84997558594,1875,1919.69995117188,385166,1776.11389160156
"844",1927,1948.84997558594,1902,1909.44995117188,325694,1766.63049316406
"845",1919,1974,1914,1964.90002441406,521073,1817.93322753906
"846",1973,1983.69995117188,1916.34997558594,1932.5,531921,1787.95654296875
"847",1950,1969.80004882812,1911,1918.25,452593,1774.7724609375
"848",1927.84997558594,1972,1914.94995117188,1964.19995117188,456342,1817.28552246094
"849",1980,2069,1965.25,2009.75,1889149,1859.42858886719
"850",2018,2037,1974.5,1994.75,557037,1845.55041503906
"851",1994,2071.05004882812,1990,2061.44995117188,842577,1907.26147460938
"852",2050,2110,2031,2098.75,1039899,1941.77172851562
"853",2098.5,2133.55004882812,2019.5,2039.55004882812,851840,1886.99963378906
"854",2059.39990234375,2099.89990234375,1993.59997558594,2032.84997558594,1089882,1880.80078125
"855",2030,2057.94995117188,1974,2047.25,434930,1894.12365722656
"856",2055,2085,2002,2008.90002441406,412384,1858.64208984375
"857",2032.65002441406,2038.75,1980,1985.30004882812,252588,1836.80737304688
"858",1989.84997558594,2073.30004882812,1989.84997558594,2049.10009765625,1025993,1895.83532714844
"859",2055.5,2087.55004882812,2044,2067.14990234375,526840,1912.53515625
"860",2067.19995117188,2080,2040.09997558594,2049.39990234375,175489,1896.11279296875
"861",2054.94995117188,2094,2030.59997558594,2086.14990234375,480765,1930.11401367188
"862",2095,2144.30004882812,2076.05004882812,2134.19995117188,653567,1974.57006835938
"863",2136.94995117188,2184,2110,2171.80004882812,533962,2009.35778808594
"864",2161,2199.39990234375,2111.10009765625,2154.94995117188,666544,1993.76818847656
"865",2178.14990234375,2204.89990234375,2104,2114.19995117188,768600,1956.06591796875
"866",2124.80004882812,2141.85009765625,2111.44995117188,2126.89990234375,315862,1967.81616210938
"867",2138.85009765625,2185.39990234375,2105.05004882812,2173.69995117188,477903,2011.11560058594
"868",2174,2215,2160,2176.39990234375,460524,2013.61352539062
"869",2177,2269,2177,2229.30004882812,1374846,2062.55712890625
"870",2257.10009765625,2257.10009765625,2208,2215.10009765625,273006,2049.41918945312
"871",2228,2241,2165.10009765625,2190.94995117188,405618,2027.07543945312
"872",2201,2397.69995117188,2200.14990234375,2375.5,2140671,2197.82177734375
"873",2375.5,2407.35009765625,2331.89990234375,2389,885491,2210.31201171875
"874",2389,2421.94995117188,2346.39990234375,2390.19995117188,432057,2211.42236328125
"875",2390.19995117188,2407.25,2330.94995117188,2342.80004882812,503783,2167.56787109375
"876",2345.05004882812,2403.30004882812,2266.80004882812,2368.5,733341,2191.34545898438
"877",2405.14990234375,2450,2363.25,2397.39990234375,1055208,2218.08374023438
"878",2565,2677,2472.05004882812,2530.14990234375,6346868,2340.90478515625
"879",2512,2634.69995117188,2473.94995117188,2589.14990234375,1525148,2395.49169921875
"880",2600,2616.94995117188,2563.05004882812,2596.60009765625,517705,2402.38452148438
"881",2595,2628.44995117188,2543.35009765625,2587.69995117188,547211,2394.15014648438
"882",2591,2677.5,2563,2669.60009765625,868934,2469.92431640625
"883",2668,2668.94995117188,2582.64990234375,2599.75,584986,2405.29907226562
"884",2619.5,2644.85009765625,2602,2626.80004882812,321213,2430.32543945312
"885",2636.44995117188,2735,2636.44995117188,2692.25,1158111,2490.88012695312
"886",2711.5,2740,2652.30004882812,2663.75,751794,2464.51171875
"887",2687.89990234375,2756.55004882812,2642.5,2665.19995117188,976311,2465.853515625
"888",2670,2714.89990234375,2658,2694.64990234375,375995,2493.10083007812
"889",2713.25,2743,2665,2702,387255,2499.90112304688
"890",2702,2758.89990234375,2681,2708.60009765625,590969,2506.00732421875
"891",2727.94995117188,2743,2638,2673,507503,2473.07006835938
"892",2679,2770,2678.94995117188,2764.44995117188,652280,2557.6796875
"893",2780.35009765625,2791.64990234375,2742.30004882812,2753.85009765625,502027,2547.873046875
"894",2768.10009765625,2809.39990234375,2734.94995117188,2746.44995117188,444615,2541.0263671875
"895",2761.80004882812,2855,2728.80004882812,2841.55004882812,794585,2629.01293945312
"896",2850,2938.80004882812,2803.5,2844.25,959572,2631.51123046875
"897",2843.94995117188,2910,2773.10009765625,2848,664079,2634.98071289062
"898",2899,3001,2845.25,2866.89990234375,1956870,2652.466796875
"899",2905.25,2924.94995117188,2780,2799.05004882812,969258,2589.69213867188
"900",2814.60009765625,2838.55004882812,2747,2792.14990234375,756084,2583.30810546875
"901",2795.94995117188,2824,2736.10009765625,2743.25,650414,2538.0654296875
"902",2760,2910,2740.25,2894.80004882812,1188351,2678.2802734375
"903",2910,2936.89990234375,2853,2865.05004882812,688575,2650.75537109375
"904",2881.89990234375,2923.69995117188,2870.25,2898.10009765625,991789,2681.33349609375
"905",2920.19995117188,2930,2816.10009765625,2834.44995117188,721085,2622.4443359375
"906",2859,2910,2811.39990234375,2888.60009765625,867752,2672.5439453125
"907",2902,2976,2871.05004882812,2952.25,1149543,2731.43334960938
"908",2970,3034.80004882812,2931.05004882812,3025.69995117188,888951,2799.38940429688
"909",3051,3079,2962,2976.44995117188,989201,2753.8232421875
"910",2997,2997,2933,2958.30004882812,489569,2737.03051757812
"911",2960,3000,2935.25,2993.55004882812,525337,2769.64428710938
"912",2975,3015,2860,3000.19995117188,681247,2801.06030273438
"913",3015,3067,2984,3055.44995117188,559672,2852.64331054688
"914",3060.5,3206.94995117188,3046.25,3191.80004882812,1066230,2979.94287109375
"915",3205,3233.10009765625,3143.39990234375,3174.80004882812,888625,2964.07153320312
"916",3177.60009765625,3217.25,3137.30004882812,3194.10009765625,1038070,2982.09057617188
"917",3151.10009765625,3270,3091.44995117188,3106.69995117188,664392,2900.49145507812
"918",3102,3217.80004882812,3073.10009765625,3196.94995117188,849978,2984.75122070312
"919",3230,3302.69995117188,3181.69995117188,3251.05004882812,998609,3035.26049804688
"920",3284,3394,3255,3338.60009765625,853124,3116.9990234375
"921",3375,3534.60009765625,3322.80004882812,3342.35009765625,1223208,3120.50024414062
"922",3399.94995117188,3399.94995117188,3165.05004882812,3218.30004882812,1134438,3004.68408203125
"923",3242,3243.10009765625,3039.55004882812,3154.69995117188,1573075,2945.30541992188
"924",3130,3226,3071.94995117188,3145.14990234375,1177475,2936.3896484375
"925",3164.80004882812,3175,3095.05004882812,3104.39990234375,600588,2898.34423828125
"926",3109,3119,3010,3026.25,1122648,2825.38159179688
"927",3058.5,3099,3040,3089.10009765625,550121,2884.05981445312
"928",3093.89990234375,3152,3034.80004882812,3141.30004882812,610635,2932.794921875
"929",3163.30004882812,3165,3081,3111.60009765625,598884,2905.06640625
"930",3141.64990234375,3259,3125,3186.19995117188,740158,2974.71459960938
"931",3187,3312.80004882812,3180.14990234375,3247.64990234375,772354,3032.0859375
"932",3185,3200,2945.55004882812,3104.80004882812,1295172,2898.71752929688
"933",3126,3154.94995117188,3061,3123.5,794569,2916.17626953125
"934",3143,3144.05004882812,3087,3130.30004882812,528691,2922.52514648438
"935",3225,3455,3224.89990234375,3266.60009765625,2139363,3049.77807617188
"936",3390,3390,3299.85009765625,3356.69995117188,1149208,3133.89770507812
"937",3411,3659.75,3411,3546.44995117188,2079946,3311.05297851562
"938",3572.14990234375,3595.89990234375,3367.60009765625,3470.14990234375,986753,3239.8173828125
"939",3470.14990234375,3503.85009765625,3283.30004882812,3396.44995117188,1184242,3171.00927734375
"940",3200,3519.19995117188,3085,3254.69995117188,2688874,3038.66796875
"941",3294,3303.94995117188,3105,3203.69995117188,791785,2991.05297851562
"942",3203.69995117188,3341.85009765625,3201.39990234375,3244,659888,3028.67822265625
"943",3250.25,3366,3240,3351.60009765625,751000,3129.13647460938
"944",3385.05004882812,3390,3255,3270.89990234375,529347,3053.79248046875
"945",3273,3316.85009765625,3212,3235.80004882812,436159,3021.02270507812
"946",3268,3335,3250.14990234375,3320.94995117188,456330,3100.52075195312
"947",3320.94995117188,3454.44995117188,3320.89990234375,3387.55004882812,502036,3162.7001953125
"948",3400,3445.30004882812,3284.5,3299.35009765625,425741,3080.3544921875
"949",3325,3341.85009765625,3300,3316.60009765625,31960,3096.45947265625
"950",3354.10009765625,3407.89990234375,3290,3385.14990234375,519399,3160.45947265625
"951",3385.14990234375,3462,3365,3373.10009765625,625236,3149.20922851562
"952",3352,3394.94995117188,3324.94995117188,3363.10009765625,296942,3139.873046875
"953",3364.80004882812,3379.39990234375,3293.75,3348.25,357090,3126.00854492188
"954",3405,3417.94995117188,3329.05004882812,3353.39990234375,773128,3130.81689453125
"955",3390,3444.89990234375,3375,3422.75,488346,3195.56372070312
"956",3444.80004882812,3494.80004882812,3427,3454.35009765625,785380,3225.06640625
"957",3468,3491.80004882812,3402.05004882812,3442.64990234375,547200,3214.142578125
"958",3460,3471.25,3315.75,3339.14990234375,516894,3117.51245117188
"959",3345,3360,3177.05004882812,3247.69995117188,765536,3032.13256835938
"960",3247.69995117188,3329.25,3152,3290.94995117188,762502,3072.51171875
"961",3324.39990234375,3350,3198.55004882812,3212.14990234375,702672,2998.94213867188
"962",3220.30004882812,3295.94995117188,3208,3261.60009765625,1017061,3045.1103515625
"963",3210,3214.75,3029,3059.19995117188,873005,2856.14428710938
"964",2958,3044.75,2929.44995117188,2988.5,1245417,2790.13720703125
"965",3075,3106.25,2825,2895.14990234375,11262910,2702.98315429688
"966",2867.80004882812,3029.69995117188,2851,3011.60009765625,988525,2811.7041015625
"967",3012,3123.30004882812,2974.85009765625,3107.10009765625,908162,2900.865234375
"968",3130,3138.14990234375,3065,3086.85009765625,304524,2881.95922851562
"969",3090,3119.5,3007,3022.85009765625,310890,2822.20727539062
"970",3056,3083.14990234375,2990.75,3047,447610,2844.75415039062
"971",3084.80004882812,3154.14990234375,3066.19995117188,3131.30004882812,500088,2923.45874023438
"972",3145.05004882812,3162.60009765625,3102.89990234375,3132.94995117188,278294,2924.9990234375
"973",3110,3150,3107,3133.89990234375,197909,2925.88598632812
"974",3153.64990234375,3267,3150,3223.94995117188,621098,3009.958984375
"975",3230,3230,3130,3187.60009765625,567038,2976.02197265625
"976",3179.80004882812,3223.60009765625,3121.05004882812,3208.85009765625,661097,2995.861328125
"977",3225.10009765625,3262,3181.05004882812,3210.19995117188,397555,2997.12158203125
"978",3235,3339,3221.25,3263.14990234375,1266717,3046.55688476562
"979",3220,3247.85009765625,3021.60009765625,3098.14990234375,571770,2892.5087890625
"980",3125,3182,3072,3107.19995117188,613451,2900.95825195312
"981",3091.35009765625,3186,3091.35009765625,3169.19995117188,438811,2958.84301757812
"982",3194.80004882812,3220,3156.69995117188,3186.39990234375,345682,2974.9013671875
"983",3224.80004882812,3291.25,3182.5,3218,862697,3004.404296875
"984",3205,3238.94995117188,3155.05004882812,3230.35009765625,444764,3015.93432617188
"985",3262,3353.94995117188,3250.05004882812,3329.85009765625,989627,3108.830078125
"986",3330,3344.94995117188,3293.55004882812,3310.05004882812,534624,3090.34399414062
"987",3307.85009765625,3359,3285.80004882812,3345.60009765625,552959,3123.53466796875
"988",3345.60009765625,3419.19995117188,3310,3396.69995117188,442436,3171.24267578125
"989",3392,3479,3390.05004882812,3422.64990234375,548857,3195.47021484375
"990",3449.80004882812,3470,3370,3395.89990234375,314076,3170.49560546875
"991",3380,3390,3295,3313.55004882812,483649,3093.61181640625
"992",3298,3298,3225,3257.14990234375,674963,3040.955078125
"993",3289.10009765625,3289.10009765625,3220,3240.19995117188,365542,3025.13012695312
"994",3250.05004882812,3279,3180,3200.94995117188,763573,2988.48583984375
"995",3220,3244,3188.80004882812,3207.44995117188,380691,2994.55444335938
"996",3240,3243.94995117188,3180,3217.44995117188,478892,3003.89038085938
"997",3240,3314.44995117188,3221.05004882812,3305.89990234375,463951,3086.4697265625
"998",3312.44995117188,3312.44995117188,3217.44995117188,3263.69995117188,614958,3047.07080078125
"999",3265,3300,3202.10009765625,3284.64990234375,624020,3066.6298828125
"1000",3290,3319.5,3175.89990234375,3201.5,607433,2988.9990234375
"1001",3200,3200,3058.05004882812,3088.25,858708,2883.26611328125
"1002",3089.75,3128.64990234375,3005.19995117188,3051.05004882812,551856,2848.53515625
"1003",3026,3200,2920,3024.60009765625,1640071,2823.84130859375
"1004",3025.94995117188,3060,2845.25,2947.35009765625,1189507,2751.71875
"1005",2928,3072.35009765625,2845.25,3062.25,914743,2858.99194335938
"1006",3001.05004882812,3034.94995117188,2890.5,2934,956035,2739.25439453125
"1007",2989.44995117188,3110,2974.30004882812,3039.30004882812,474404,2837.56518554688
"1008",3076.10009765625,3146.85009765625,3076.10009765625,3106.5,389982,2900.3046875
"1009",3140,3194.94995117188,3110.05004882812,3146.94995117188,339786,2938.07006835938
"1010",3113.10009765625,3187.05004882812,3113.10009765625,3127.69995117188,342507,2920.09765625
"1011",3129,3129.94995117188,2990.30004882812,3013.75,302239,2813.71118164062
"1012",2986,3064.60009765625,2977.30004882812,3051.85009765625,226441,2849.28247070312
"1013",3051.69995117188,3077.94995117188,2995,3022.39990234375,193583,2821.78686523438
"1014",3040.19995117188,3057.5,2940,2981.60009765625,235153,2783.6953125
"1015",2997.30004882812,3069.94995117188,2993.60009765625,3030.25,384113,2829.11596679688
"1016",3046.19995117188,3118,3020,3110.14990234375,634918,2903.71240234375
"1017",3068,3077.64990234375,2945,3001.55004882812,589646,2802.32104492188
"1018",2905,2988.64990234375,2883,2899.94995117188,475833,2707.46484375
"1019",2950,3007.19995117188,2863.44995117188,2993.89990234375,653338,2795.17846679688
"1020",3000,3050,2966.14990234375,2988.94995117188,476398,2790.55712890625
"1021",3018.80004882812,3038,2991.89990234375,3009.55004882812,289180,2809.79028320312
"1022",2952,3043.35009765625,2952,3021.94995117188,219536,2821.36669921875
"1023",2980,3082.94995117188,2947.69995117188,3064.89990234375,502347,2861.46606445312
"1024",2961,3145.5,2959.39990234375,3122.35009765625,841097,2915.10302734375
"1025",3130,3169,3098.05004882812,3108.39990234375,429372,2902.07861328125
"1026",2986,3063.94995117188,2930,2951.94995117188,432597,2756.01318359375
"1027",3030,3099.5,2990.69995117188,3050.39990234375,289108,2847.92846679688
"1028",3008,3132.64990234375,2975,3108.69995117188,546703,2902.35864257812
"1029",3096,3173,3060.10009765625,3149.64990234375,390699,2940.5908203125
"1030",3169,3245,3105.10009765625,3145.69995117188,900478,2936.90283203125
"1031",3126.80004882812,3218,3092.10009765625,3187.14990234375,543605,2975.6015625
"1032",3135,3189.89990234375,3100,3126.39990234375,826638,2918.88403320312
"1033",3165,3200,3135,3175.30004882812,497170,2964.53833007812
"1034",3201.14990234375,3267.10009765625,3190.35009765625,3214.44995117188,612713,3001.08959960938
"1035",3250,3285,3181.10009765625,3201.89990234375,557311,2989.37255859375
"1036",3201.89990234375,3300,3171.19995117188,3285.89990234375,326673,3067.796875
"1037",3299,3359.89990234375,3262.19995117188,3313.14990234375,412311,3093.23828125
"1038",3318,3339.55004882812,3145.05004882812,3187.19995117188,917776,2975.6484375
"1039",3260,3269.64990234375,3023.10009765625,3098,1328257,2892.369140625
"1040",3174,3176.94995117188,3097.94995117188,3106.89990234375,643321,2900.67822265625
"1041",3110,3152.39990234375,3070,3103.89990234375,539535,2897.87744140625
"1042",3103.89990234375,3199,3095.55004882812,3186.64990234375,655289,2975.13452148438
"1043",3191,3265,3182.05004882812,3240.89990234375,517606,3025.78393554688
"1044",3248,3347.30004882812,3232,3333.25,551259,3112.00415039062
"1045",3333.25,3370,3267.05004882812,3279.14990234375,468977,3061.49487304688
"1046",3289.80004882812,3356,3265.19995117188,3338.14990234375,459504,3116.57885742188
"1047",3350,3404.94995117188,3335,3378.05004882812,366799,3153.83081054688
"1048",3420,3439,3368.05004882812,3429,339830,3201.39892578125
"1049",3444.39990234375,3465.80004882812,3354,3376.85009765625,519402,3152.71044921875
"1050",3375,3389.60009765625,3316.05004882812,3344.05004882812,263995,3122.08740234375
"1051",3338,3373.55004882812,3297.14990234375,3312.44995117188,349529,3092.58471679688
"1052",3350,3367.94995117188,3310,3318.25,399785,3097.99975585938
"1053",3310,3334.60009765625,3186,3197.75,707833,2985.49829101562
"1054",3186,3208.39990234375,3151.10009765625,3165,446888,2954.921875
"1055",3185,3216,3125.05004882812,3161.14990234375,430971,2951.3271484375
"1056",3175.94995117188,3178.14990234375,3112.05004882812,3129.19995117188,336454,2921.498046875
"1057",3109.5,3121.10009765625,3041,3057.30004882812,423867,2854.37060546875
"1058",3075,3088,3037.35009765625,3050.80004882812,224310,2848.30200195312
"1059",2975,3005.55004882812,2824.19995117188,2879.89990234375,1223666,2688.74536132812
"1060",2916.89990234375,2975,2827.5,2857.05004882812,667020,2667.412109375
"1061",2875,2959.14990234375,2828,2886.05004882812,535240,2694.4873046875
"1062",2929,2929,2861.10009765625,2900.75,438423,2708.21166992188
"1063",2890,2940,2866,2895.85009765625,356851,2703.63696289062
"1064",2880,2885,2784.05004882812,2794.85009765625,442407,2609.34106445312
"1065",2846.44995117188,2846.44995117188,2746.69995117188,2767.5,448578,2583.80615234375
"1066",2739.19995117188,2822.10009765625,2698.05004882812,2797.69995117188,463052,2612.00146484375
"1067",2808,2837.69995117188,2746.05004882812,2798.05004882812,602016,2612.32861328125
"1068",2860,2873,2790,2843.19995117188,680768,2654.4814453125
"1069",2799,2823,2730.05004882812,2740.10009765625,282493,2558.22485351562
"1070",2760,2764.14990234375,2655,2683.80004882812,372332,2505.66162109375
"1071",2719,2723.94995117188,2670.55004882812,2693.14990234375,226449,2514.39111328125
"1072",2626,2713,2560.05004882812,2694.05004882812,649080,2515.2314453125
"1073",2670,2710.30004882812,2616.75,2641.55004882812,436963,2466.21606445312
"1074",2640,2679,2610.80004882812,2650.5,301338,2474.57202148438
"1075",2664.5,2671.25,2502,2627.44995117188,433239,2453.05224609375
"1076",2580.5,2622.19995117188,2505.55004882812,2512.64990234375,314731,2345.87182617188
"1077",2555,2579.89990234375,2430,2443.69995117188,417695,2281.49853515625
"1078",2450.5,2495.94995117188,2410.05004882812,2477.89990234375,431644,2313.42846679688
"1079",2488,2585,2477,2574.69995117188,361504,2403.80322265625
"1080",2600,2697.85009765625,2593.30004882812,2643.14990234375,669942,2467.7099609375
"1081",2550,2600.80004882812,2445.69995117188,2457.64990234375,672976,2294.5224609375
"1082",2505,2519.85009765625,2450.30004882812,2459.05004882812,263903,2295.82958984375
"1083",2469,2536.94995117188,2452.5,2520.10009765625,295765,2352.82739257812
"1084",2525,2541.25,2470.10009765625,2488.64990234375,412184,2323.46484375
"1085",2460,2469.60009765625,2262.05004882812,2344.64990234375,1346883,2189.02294921875
"1086",2357,2410,2319.69995117188,2399.05004882812,479355,2239.81201171875
"1087",2436,2511.89990234375,2426.14990234375,2484.14990234375,269694,2319.26342773438
"1088",2529.80004882812,2638.19995117188,2526,2586.69995117188,582060,2415.0068359375
"1089",2582,2616.80004882812,2550,2593.55004882812,557655,2421.40209960938
"1090",2599,2616,2520.05004882812,2529.44995117188,321628,2361.556640625
"1091",2529.69995117188,2610,2529.69995117188,2584.5,375883,2412.95263671875
"1092",2650,2700,2558.89990234375,2568.05004882812,625250,2397.5947265625
"1093",2549,2552.85009765625,2495.60009765625,2538.10009765625,209214,2369.63256835938
"1094",2530,2530,2476.14990234375,2506.5,185160,2340.1298828125
"1095",2510,2554.69995117188,2503.60009765625,2522.39990234375,303856,2354.974609375
"1096",2500,2616.85009765625,2482,2592.85009765625,757544,2420.74877929688
"1097",2564,2576.75,2491.64990234375,2507.85009765625,373302,2341.39038085938
"1098",2437,2442.55004882812,2356.25,2365.10009765625,437523,2208.11572265625
"1099",2348.89990234375,2389.30004882812,2296,2306.35009765625,463627,2153.26513671875
"1100",2316.5,2348.5,2310.55004882812,2338.75,357443,2183.5146484375
"1101",2378,2399.85009765625,2294,2308.85009765625,981605,2155.59936523438
"1102",2270,2285.25,2170.30004882812,2193.14990234375,1081819,2047.57885742188
"1103",2184,2204.60009765625,2112.05004882812,2179.05004882812,577009,2034.41467285156
"1104",2200,2300,2159.25,2285.14990234375,521526,2133.47216796875
"1105",2280,2325.05004882812,2228,2287.05004882812,969838,2135.24633789062
"1106",2297.05004882812,2338.60009765625,2284.19995117188,2310.89990234375,569468,2157.51318359375
"1107",2320,2344,2252.39990234375,2260.64990234375,808684,2110.59814453125
"1108",2294.94995117188,2350,2294.94995117188,2338.75,418206,2183.5146484375
"1109",2320,2379.60009765625,2300,2370.94995117188,361325,2213.5771484375
"1110",2337.55004882812,2343.85009765625,2305.75,2314.64990234375,726355,2161.01391601562
"1111",2339,2352.69995117188,2273,2294.05004882812,334462,2141.78173828125
"1112",2279.19995117188,2299.44995117188,2220.10009765625,2241.14990234375,332856,2092.39282226562
"1113",2252.89990234375,2264,2185,2228.75,298460,2080.81591796875
"1114",2194.89990234375,2229.94995117188,2161,2169.94995117188,557928,2068.61352539062
"1115",2170,2231.94995117188,2152.55004882812,2204.30004882812,362899,2101.35961914062
"1116",2220,2255,2185.05004882812,2209.85009765625,358481,2106.650390625
"1117",2242.60009765625,2271.75,2208,2232.80004882812,368033,2128.52856445312
"1118",2201,2214.5,2131,2201.35009765625,498479,2098.54711914062
"1119",2196.80004882812,2234,2155,2164.94995117188,443194,2063.84716796875
"1120",2178.64990234375,2192.94995117188,2140,2147.05004882812,329805,2046.78295898438
"1121",2163.94995117188,2172.25,2090,2111.19995117188,528566,2012.60717773438
"1122",2122.30004882812,2144.89990234375,2070.5,2141.55004882812,885044,2041.53991699219
"1123",2160,2203.94995117188,2141.19995117188,2159,567322,2058.1748046875
"1124",2158,2173.30004882812,2132,2146.80004882812,591954,2046.54467773438
"1125",2180,2269.94995117188,2165.5,2256.35009765625,817926,2150.97875976562
"1126",2270,2274,2216,2259.64990234375,645966,2154.12451171875
"1127",2264.80004882812,2298,2173,2276.44995117188,1217951,2170.14013671875
"1128",2290,2342,2264.94995117188,2322.35009765625,1112984,2213.896484375
"1129",2318,2320,2170,2177.55004882812,1219513,2075.85864257812
"1130",2186.60009765625,2223.80004882812,2151,2217.94995117188,679285,2114.37182617188
"1131",2244.94995117188,2257.55004882812,2216.35009765625,2236.19995117188,595036,2131.76953125
"1132",2264.80004882812,2319,2261.30004882812,2299.80004882812,867621,2192.39965820312
"1133",2330,2334.14990234375,2291.85009765625,2305.94995117188,475779,2198.26245117188
"1134",2305.94995117188,2305.94995117188,2265.30004882812,2282.80004882812,301778,2176.193359375
"1135",2282,2328,2261,2320,672850,2211.65625
"1136",2345,2386.94995117188,2308,2371.44995117188,1057557,2260.70361328125
"1137",2380,2410,2365,2394.85009765625,451844,2283.01098632812
"1138",2399.94995117188,2408.19995117188,2364.55004882812,2391.14990234375,305148,2279.4833984375
"1139",2390,2391.14990234375,2312.75,2364.39990234375,398935,2253.98266601562
"1140",2380.69995117188,2429.85009765625,2380.69995117188,2424.75,451705,2311.51440429688
"1141",2426.19995117188,2427.94995117188,2362.55004882812,2373.94995117188,485288,2263.08666992188
"1142",2413.89990234375,2413.89990234375,2343.5,2353.75,278989,2243.830078125
"1143",2369.80004882812,2419,2348.14990234375,2404.39990234375,554084,2292.11474609375
"1144",2404,2419,2353,2411.19995117188,462934,2298.59716796875
"1145",2423,2444.89990234375,2372.25,2394.14990234375,614666,2282.34326171875
"1146",2389,2389,2330,2346.30004882812,688091,2236.72802734375
"1147",2310,2315.39990234375,2215.10009765625,2264.94995117188,911999,2159.17700195312
"1148",2275,2294.19995117188,2210,2220.39990234375,591632,2116.70751953125
"1149",2239.80004882812,2245,2188,2192.94995117188,362956,2090.53930664062
"1150",2221.55004882812,2232.94995117188,2156.85009765625,2166.05004882812,537381,2064.89575195312
"1151",2075,2119.94995117188,2062.05004882812,2087.30004882812,582186,1989.82336425781
"1152",2146,2148.94995117188,2090.10009765625,2130.94995117188,549308,2031.43481445312
"1153",2118,2137.80004882812,2081,2094.60009765625,532533,1996.78247070312
"1154",2116.25,2116.85009765625,2070.05004882812,2072.85009765625,524466,1976.04833984375
"1155",2073,2098.19995117188,2070.25,2092.39990234375,392956,1994.68518066406
"1156",2100,2111.69995117188,2055.05004882812,2061.05004882812,590972,1964.79919433594
"1157",2055,2092.19995117188,2035,2083.94995117188,457584,1986.62963867188
"1158",2122,2136.60009765625,2081.55004882812,2096.60009765625,371054,1998.68920898438
"1159",2121.75,2158,2092,2144.85009765625,348807,2044.68591308594
"1160",2166,2178.85009765625,2141.14990234375,2160.60009765625,538099,2059.70043945312
"1161",2180,2182,2143.14990234375,2152.10009765625,384532,2051.59741210938
"1162",2075.30004882812,2103.75,2075.30004882812,2089.64990234375,687260,1992.0634765625
"1163",2100.10009765625,2111.35009765625,2071.05004882812,2096.64990234375,226664,1998.73645019531
"1164",2090,2090.5,2002.15002441406,2016.34997558594,582948,1922.18664550781
"1165",2023.94995117188,2040,1991.09997558594,2028.15002441406,443410,1933.43566894531
"1166",2035.40002441406,2115,2035.40002441406,2072.85009765625,526606,1976.04833984375
"1167",2064.94995117188,2095.69995117188,2050,2075.10009765625,363504,1978.19323730469
"1168",2051.64990234375,2097.89990234375,2045.05004882812,2058.69995117188,402091,1962.55883789062
"1169",2031,2076.89990234375,2010.5,2019.44995117188,472795,1925.14196777344
"1170",2005,2064.5,1981.55004882812,2042.80004882812,569497,1947.40148925781
"1171",2051,2084.10009765625,2018.05004882812,2052.75,520323,1956.88684082031
"1172",2050.5,2099,2042,2082.5,602215,1985.24755859375
"1173",2100.94995117188,2108.5,2051.25,2075.94995117188,1543877,1979.00329589844
"1174",2052,2105,2052,2087.64990234375,891735,1990.15686035156
"1175",2088.05004882812,2097.89990234375,2000.09997558594,2006.30004882812,693743,1912.60607910156
"1176",2040,2078.10009765625,2026.30004882812,2068,835622,1971.42468261719
"1177",2079,2130.55004882812,2075.05004882812,2122.05004882812,1035068,2022.95056152344
"1178",2137.80004882812,2139.80004882812,2083.5,2118.44995117188,449791,2019.5185546875
"1179",2080,2133,2068,2126.5,329230,2027.19274902344
"1180",2137.69995117188,2153.60009765625,2080,2093.80004882812,601969,1996.01977539062
"1181",2090,2105,2046,2087.60009765625,481258,1990.109375
"1182",2078,2105.80004882812,2059,2086.60009765625,217471,1989.15612792969
"1183",2138,2150,2097,2105.69995117188,578289,2007.36389160156
"1184",2100,2112,2082.19995117188,2100.94995117188,321142,2002.83581542969
"1185",2111.69995117188,2132,2106,2115,311138,2016.22973632812
"1186",2117,2125.44995117188,2106.75,2109.44995117188,149644,2010.93896484375
"1187",2100,2151,2071.55004882812,2147.39990234375,418957,2047.11657714844
"1188",2120,2130,2032.34997558594,2042.94995117188,1176766,1947.54443359375
"1189",2051.10009765625,2066,2026.40002441406,2038,52373,1942.82568359375
"1190",2054,2055,2020,2034.40002441406,335214,1939.39379882812
"1191",2055.25,2055.25,1961,1969.94995117188,691102,1877.95349121094
"1192",1970,1982,1928.5,1947.84997558594,837372,1856.88562011719
"1193",1960,1989.69995117188,1959,1978.5,378914,1886.10424804688
"1194",1988.40002441406,2015.5,1977.09997558594,2011.30004882812,426274,1917.37255859375
"1195",2019,2041.94995117188,2003,2036.15002441406,312704,1941.06201171875
"1196",2005,2009,1981,1989.69995117188,466764,1896.78125
"1197",1990,1993.65002441406,1956,1969.80004882812,294554,1877.81066894531
"1198",1975.30004882812,1987.90002441406,1951.44995117188,1981.05004882812,431966,1888.53527832031
