"","JKCEMENT.NS.Open","JKCEMENT.NS.High","JKCEMENT.NS.Low","JKCEMENT.NS.Close","JKCEMENT.NS.Volume","JKCEMENT.NS.Adjusted"
"815",2858.80004882812,2871.89990234375,2755.55004882812,2804.44995117188,65020,2752.47778320312
"816",2819.19995117188,2840,2750,2783.69995117188,131675,2732.1123046875
"817",2772,2824.44995117188,2757.14990234375,2792.69995117188,34547,2740.9453125
"818",2800.69995117188,2833,2770,2789.05004882812,118508,2737.36303710938
"819",2820,2838.60009765625,2785,2792.30004882812,8324,2740.55297851562
"820",2752.30004882812,2820,2752.30004882812,2806.39990234375,12683,2754.3916015625
"821",2818,2818,2726.39990234375,2784.25,140057,2732.65234375
"822",2805,2830,2755,2788.55004882812,63664,2736.87255859375
"823",2775,2798.14990234375,2770,2775.14990234375,15632,2723.720703125
"824",2775.19995117188,2790,2749,2778.35009765625,60978,2726.86157226562
"825",2788,2815.89990234375,2772,2779.55004882812,107682,2728.03930664062
"826",2794.19995117188,2810,2780,2798.55004882812,24366,2746.68701171875
"827",2785,2792.5,2755.10009765625,2776.69995117188,98407,2725.2421875
"828",2808,2808,2760.05004882812,2776.25,16170,2724.80029296875
"829",2790.89990234375,2815.10009765625,2750.60009765625,2760.05004882812,95213,2708.90087890625
"830",2750,2800,2745,2754.14990234375,87706,2703.10986328125
"831",2768.60009765625,2848,2746.39990234375,2807.85009765625,47850,2755.81469726562
"832",2849.94995117188,2915,2820.55004882812,2846.19995117188,69240,2793.4541015625
"833",2840,2924.94995117188,2835.05004882812,2902.80004882812,26938,2849.00512695312
"834",2949.94995117188,2975,2902,2916.25,109207,2862.20581054688
"835",2960,2960,2897.35009765625,2927.30004882812,25785,2873.05126953125
"836",2925.5,2938,2836.75,2867.89990234375,25619,2814.751953125
"837",2883,2937.94995117188,2840.05004882812,2869.55004882812,20088,2816.37133789062
"838",2885,2922.30004882812,2768,2805.35009765625,65415,2753.361328125
"839",2810,2835.10009765625,2786.05004882812,2808.19995117188,20284,2756.158203125
"840",2854,2867.85009765625,2821.89990234375,2849.44995117188,24642,2796.64379882812
"841",2859,2864.39990234375,2830,2845.69995117188,13963,2792.96362304688
"842",2845.69995117188,2868.89990234375,2822.80004882812,2846.19995117188,46769,2793.4541015625
"843",2860.44995117188,2872.69995117188,2820.10009765625,2843.80004882812,34546,2791.0986328125
"844",2858.80004882812,2872,2830.55004882812,2838.44995117188,130171,2785.84765625
"845",2840,2900,2834.05004882812,2871.25,77165,2818.03979492188
"846",2899.69995117188,2899.69995117188,2865.89990234375,2880.39990234375,42939,2827.0205078125
"847",2915,2915,2843.69995117188,2863.30004882812,102409,2810.2373046875
"848",2900,2915,2838.60009765625,2859.89990234375,77812,2806.90014648438
"849",2880,2883.85009765625,2835,2850.5,103914,2797.67456054688
"850",2800,2829.64990234375,2701,2813.35009765625,82646,2761.212890625
"851",2829,2830.05004882812,2758.39990234375,2789.75,217222,2738.05029296875
"852",2765,2814.35009765625,2765,2768.75,61603,2717.43920898438
"853",2765,2840,2765,2808.55004882812,106818,2756.501953125
"854",2808.55004882812,2865,2808,2824.5,173965,2772.15600585938
"855",2824.5,2856,2800.55004882812,2812.5,42790,2760.37841796875
"856",2844,2844.39990234375,2805.05004882812,2810.64990234375,67136,2758.56274414062
"857",2820,2860,2810.10009765625,2818.10009765625,55002,2765.87475585938
"858",2820,2858,2820,2848.94995117188,43916,2796.15283203125
"859",2850,2863.89990234375,2815.80004882812,2854.89990234375,64398,2801.99291992188
"860",2854.89990234375,2897.05004882812,2816.60009765625,2867.64990234375,39774,2814.50659179688
"861",2882,2882,2831.39990234375,2853.30004882812,19785,2800.4228515625
"862",2854,2885,2845,2851.5,31204,2798.65576171875
"863",2865.80004882812,2875,2805.64990234375,2853.80004882812,33807,2800.9130859375
"864",2874,2910,2832.85009765625,2865.19995117188,114553,2812.10205078125
"865",2890,2890,2825,2848.55004882812,114339,2795.7607421875
"866",2880,3114,2855,3019.19995117188,392484,2963.248046875
"867",3042,3107.60009765625,3000,3044.55004882812,134418,2988.12841796875
"868",3060.60009765625,3099.94995117188,3025,3040.05004882812,62864,2983.71166992188
"869",3050,3079,3012,3072.94995117188,65347,3016.00170898438
"870",3100,3289,3085.05004882812,3238.75,239742,3178.7294921875
"871",3238.75,3288.94995117188,3191.10009765625,3220.55004882812,94583,3160.86669921875
"872",3229.80004882812,3239,3184.44995117188,3218.64990234375,40479,3159.00170898438
"873",3218,3258.39990234375,3198,3219.35009765625,31270,3159.68896484375
"874",3195,3249,3130.44995117188,3158.55004882812,31298,3100.015625
"875",3158.55004882812,3220,3140,3186.39990234375,39839,3127.349609375
"876",3210,3238,3120,3160.44995117188,98639,3101.88037109375
"877",3160,3238,3131.39990234375,3146,40407,3087.69848632812
"878",3161.75,3197.44995117188,3060,3077.39990234375,31602,3020.369140625
"879",3100,3144.94995117188,3078.44995117188,3113.80004882812,25678,3056.0947265625
"880",3130,3173.55004882812,2990,3032.55004882812,72922,2976.35083007812
"881",3019.94995117188,3067.89990234375,2985,3038.55004882812,27527,2982.23950195312
"882",3050,3212,3041,3178.39990234375,117514,3119.49755859375
"883",3200,3300,3181.10009765625,3259.14990234375,73392,3198.75122070312
"884",3280,3302,3213.10009765625,3250.5,52748,3190.26147460938
"885",3226,3275,3226,3266.19995117188,26343,3220.53247070312
"886",3266,3437.60009765625,3192,3349.19995117188,175804,3302.37182617188
"887",3371,3425.39990234375,3341.64990234375,3363.14990234375,99002,3316.12670898438
"888",3349.19995117188,3366,3340.94995117188,3358.19995117188,35308,3311.24584960938
"889",3358.19995117188,3699.89990234375,3350,3507.69995117188,324516,3458.65576171875
"890",3507.69995117188,3507.69995117188,3312.69995117188,3345,47648,3298.23046875
"891",3347,3367.44995117188,3163.05004882812,3221.10009765625,44424,3176.06298828125
"892",3219.89990234375,3244,3055.55004882812,3124.25,66017,3080.56713867188
"893",3117.89990234375,3132.35009765625,3089.69995117188,3110.05004882812,54307,3066.5654296875
"894",3141,3159.89990234375,3071.25,3115.5,60728,3071.939453125
"895",3120,3218,3112.19995117188,3191.85009765625,70588,3147.22216796875
"896",3192,3284.05004882812,3120.10009765625,3161.89990234375,80279,3117.6904296875
"897",3140,3169.14990234375,3091.60009765625,3113.14990234375,27414,3069.6220703125
"898",3116,3164.35009765625,3005.55004882812,3030.35009765625,127085,2987.97998046875
"899",3031,3085,3031,3051.35009765625,254204,3008.68627929688
"900",3079.19995117188,3196,3072.94995117188,3165.30004882812,55358,3121.04296875
"901",3180,3180,3130.39990234375,3154.44995117188,16561,3110.3447265625
"902",3170,3170,3120,3125.30004882812,16313,3081.60229492188
"903",3149.64990234375,3185.30004882812,3132.44995117188,3146.10009765625,11676,3102.11157226562
"904",3146.19995117188,3291.85009765625,3140,3271.39990234375,73462,3225.65966796875
"905",3329.89990234375,3410.05004882812,3319.64990234375,3392.39990234375,219393,3344.96752929688
"906",3440,3518,3430.14990234375,3464.55004882812,95586,3416.10888671875
"907",3509.94995117188,3540,3430,3499.85009765625,100380,3450.91552734375
"908",3499.85009765625,3589.94995117188,3478.85009765625,3558.5,62129,3508.74536132812
"909",3540,3598,3527.94995117188,3545.10009765625,49874,3495.53271484375
"910",3575,3575,3439,3478,55560,3429.37109375
"911",3513.60009765625,3528.14990234375,3460,3498.5,35955,3449.58422851562
"912",3470,3515.94995117188,3450,3472.94995117188,19765,3424.3916015625
"913",3492,3516.55004882812,3381,3391.89990234375,51215,3344.474609375
"914",3412,3438.30004882812,3380,3395.25,67810,3347.77783203125
"915",3412,3468.80004882812,3380,3441.05004882812,57908,3392.93774414062
"916",3467,3479.55004882812,3360.05004882812,3379.44995117188,74545,3332.19897460938
"917",3360,3369.5,3258.25,3275.05004882812,46912,3229.25854492188
"918",3274,3284,3131.30004882812,3229.10009765625,100245,3183.95092773438
"919",3257.14990234375,3289,3205.64990234375,3215.44995117188,30141,3170.49194335938
"920",3231.39990234375,3267,3185,3195.35009765625,32037,3150.6728515625
"921",3228,3238.85009765625,3120,3134.75,39573,3090.92041015625
"922",3151.19995117188,3190,3103.05004882812,3121.89990234375,47685,3078.24975585938
"923",3149.14990234375,3149.14990234375,3051,3092.64990234375,66216,3049.40893554688
"924",3089.25,3119.69995117188,3048.30004882812,3058.64990234375,76061,3015.88403320312
"925",3095,3224.60009765625,3082,3107.75,138864,3064.29760742188
"926",3098,3219.69995117188,3090,3208.5,233748,3163.63891601562
"927",3216,3400,3215,3309.30004882812,129584,3263.02954101562
"928",3349,3396.30004882812,3296.80004882812,3342.25,169274,3295.51904296875
"929",3358,3459.85009765625,3315,3349.14990234375,160243,3302.32250976562
"930",3370,3436.5,3357.10009765625,3412,60764,3364.29370117188
"931",3420,3459,3380.10009765625,3395.5,73285,3348.02416992188
"932",3412,3593.89990234375,3370,3448.14990234375,182847,3399.93798828125
"933",3440,3485,3366.39990234375,3423.10009765625,64829,3375.23852539062
"934",3458.85009765625,3463.60009765625,3355,3364.5,80653,3317.4580078125
"935",3364.5,3511.89990234375,3364.5,3456,138210,3407.67846679688
"936",3425.55004882812,3514.94995117188,3422.60009765625,3451.05004882812,79046,3402.79760742188
"937",3480,3483.69995117188,3278.35009765625,3334.05004882812,178743,3287.43359375
"938",3303.69995117188,3334.94995117188,3185,3213.14990234375,134972,3168.2236328125
"939",3230,3263.69995117188,3146.05004882812,3246.94995117188,91027,3201.55126953125
"940",3249,3260,3150.14990234375,3175.05004882812,58821,3130.65673828125
"941",3175.05004882812,3180,3011,3103.10009765625,95117,3059.712890625
"942",3132.89990234375,3198.94995117188,3069.69995117188,3157.80004882812,92457,3113.64794921875
"943",3173.39990234375,3250,3156,3182.64990234375,96690,3138.15014648438
"944",3208,3250,3161.35009765625,3207.94995117188,226308,3163.09643554688
"945",3205.14990234375,3348.80004882812,3130.80004882812,3315.75,58259,3269.38940429688
"946",3334.80004882812,3427.94995117188,3287.64990234375,3390.44995117188,82817,3343.04516601562
"947",3419.44995117188,3499.64990234375,3371.05004882812,3466.89990234375,88968,3418.42602539062
"948",3474.14990234375,3525.25,3401,3511.14990234375,54392,3462.05737304688
"949",3505.85009765625,3534.89990234375,3433.75,3507.10009765625,20976,3458.06420898438
"950",3510,3838,3485.14990234375,3782.80004882812,421944,3729.90942382812
"951",3750,3774.64990234375,3631.35009765625,3654.94995117188,182140,3603.8466796875
"952",3630.69995117188,3686.39990234375,3571.10009765625,3594.14990234375,99181,3543.89672851562
"953",3612.60009765625,3628,3545,3596.05004882812,65204,3545.7705078125
"954",3628,3708.14990234375,3566.10009765625,3677.44995117188,103002,3626.0322265625
"955",3626,3665,3430,3517.89990234375,234154,3468.71264648438
"956",3521,3600,3475.85009765625,3518.19995117188,91697,3469.0087890625
"957",3518.60009765625,3637.64990234375,3475,3560.69995117188,171819,3510.91430664062
"958",3550,3593,3422.30004882812,3513.55004882812,147818,3464.42407226562
"959",3470,3510,3297.94995117188,3376.85009765625,77106,3329.63525390625
"960",3369,3459.89990234375,3300,3429.80004882812,67621,3381.84497070312
"961",3450,3470,3353.64990234375,3374.85009765625,35162,3327.6630859375
"962",3374.85009765625,3412.94995117188,3331.5,3354.10009765625,32557,3307.203125
"963",3343,3370,3230,3242.80004882812,37485,3197.45947265625
"964",3211.14990234375,3239.94995117188,3132.10009765625,3183.94995117188,106169,3139.43212890625
"965",3151.19995117188,3284.44995117188,3151.19995117188,3234.94995117188,74084,3189.71923828125
"966",3264,3280,3200,3264.14990234375,46955,3218.5107421875
"967",3295.10009765625,3365,3181.89990234375,3333.39990234375,57780,3286.79272460938
"968",3360,3384.89990234375,3306.25,3328.19995117188,58728,3281.66552734375
"969",3354.75,3354.75,3250,3281.5,67684,3235.61840820312
"970",3308.05004882812,3372.55004882812,3257,3361.19995117188,62530,3314.20385742188
"971",3365,3438.10009765625,3362,3407.19995117188,90761,3359.56079101562
"972",3407,3449,3375.05004882812,3399.85009765625,34385,3352.31372070312
"973",3410,3435,3322,3416.75,145755,3368.97729492188
"974",3461.75,3599.89990234375,3397.35009765625,3409.39990234375,47986,3361.72998046875
"975",3406.05004882812,3565.05004882812,3381.14990234375,3480,73427,3431.3427734375
"976",3474.85009765625,3498.25,3457.30004882812,3471.80004882812,36287,3423.25756835938
"977",3478,3625,3419.39990234375,3570.85009765625,212305,3520.9228515625
"978",3541,3550,3426.44995117188,3462,89953,3413.59448242188
"979",3462,3462,3275,3309.39990234375,65126,3263.12817382812
"980",3316,3470,3302.39990234375,3453.89990234375,43405,3405.60766601562
"981",3430,3539.89990234375,3401,3527.25,114602,3477.93237304688
"982",3524.55004882812,3551.05004882812,3453.39990234375,3494.44995117188,106542,3445.59106445312
"983",3529,3529,3424.14990234375,3437.75,23924,3389.68359375
"984",3418,3488,3363.60009765625,3378.94995117188,37541,3331.70581054688
"985",3351.30004882812,3432,3351.30004882812,3374.19995117188,46877,3327.02221679688
"986",3373,3395,3166.19995117188,3202,321992,3157.22973632812
"987",3219.89990234375,3330,3179.10009765625,3307.05004882812,343912,3260.81127929688
"988",3307.05004882812,3410,3297.05004882812,3398.85009765625,130364,3351.32763671875
"989",3369,3540.94995117188,3369,3523.10009765625,145293,3473.84033203125
"990",3520,3558,3490.44995117188,3526.14990234375,182486,3476.84790039062
"991",3495,3575,3467.25,3484.60009765625,91175,3435.87866210938
"992",3494.94995117188,3497.80004882812,3379.10009765625,3461.64990234375,90836,3413.24975585938
"993",3450,3562,3400.05004882812,3533.89990234375,204104,3484.4892578125
"994",3513,3659.25,3513,3559.89990234375,126626,3510.12573242188
"995",3545,3581.94995117188,3483,3489.89990234375,45920,3441.1044921875
"996",3510.30004882812,3546.89990234375,3425.44995117188,3516.80004882812,65889,3467.62841796875
"997",3535.30004882812,3563.75,3481,3489.39990234375,39614,3440.611328125
"998",3485,3539.94995117188,3465,3492.10009765625,49048,3443.27392578125
"999",3493,3646.44995117188,3493,3600,138787,3549.6650390625
"1000",3599.94995117188,3607.5,3430.5,3449.39990234375,63733,3401.17065429688
"1001",3448,3492,3356.39990234375,3438.39990234375,58320,3390.32446289062
"1002",3407.10009765625,3479,3407.10009765625,3456.75,30948,3408.41796875
"1003",3429,3456.69995117188,3380,3397.89990234375,40339,3350.39086914062
"1004",3417.64990234375,3420,3241,3285.14990234375,106942,3239.21728515625
"1005",3261,3392.64990234375,3197.10009765625,3370.89990234375,108446,3323.76831054688
"1006",3360,3366,3200,3231.80004882812,71426,3186.61352539062
"1007",3250,3359.94995117188,3222.25,3251.44995117188,59782,3205.98828125
"1008",3282,3343.85009765625,3256.39990234375,3307.94995117188,70875,3261.69848632812
"1009",3349.89990234375,3381.80004882812,3315.05004882812,3358.85009765625,51408,3311.88696289062
"1010",3387,3447.5,3102,3404.94995117188,70164,3357.34228515625
"1011",3385,3421.60009765625,3316.64990234375,3348.55004882812,36291,3301.73095703125
"1012",3346.94995117188,3387.10009765625,3318.25,3337.55004882812,38682,3290.884765625
"1013",3285.55004882812,3379.94995117188,3240.05004882812,3329.80004882812,88072,3283.2431640625
"1014",3348.94995117188,3356.94995117188,3258,3305.80004882812,41517,3259.57861328125
"1015",3341.10009765625,3341.10009765625,3270.85009765625,3298.44995117188,44152,3252.33129882812
"1016",3310,3326.89990234375,3275,3294.80004882812,30151,3248.732421875
"1017",3285,3294.14990234375,3145.05004882812,3196.35009765625,105629,3151.6591796875
"1018",3159.85009765625,3174.39990234375,3040,3063,135346,3020.17333984375
"1019",3065,3200,3042.10009765625,3149.80004882812,58961,3105.759765625
"1020",3190,3191.14990234375,3017.05004882812,3081.44995117188,99012,3038.36547851562
"1021",3115.30004882812,3115.30004882812,3004.05004882812,3043.85009765625,61450,3001.291015625
"1022",3043.85009765625,3073.10009765625,2940.25,2978,92683,2936.36181640625
"1023",2960,2960,2884.14990234375,2911.10009765625,95794,2870.39721679688
"1024",2839.80004882812,2955,2804.14990234375,2911.05004882812,98609,2870.34790039062
"1025",2911,2964.35009765625,2905.25,2913.14990234375,81287,2872.41845703125
"1026",2885,2885,2755.25,2786.94995117188,178719,2747.98315429688
"1027",2806,2999,2750,2793.10009765625,110031,2754.04736328125
"1028",2810,2859.85009765625,2711,2846.80004882812,73208,2806.99609375
"1029",2846.80004882812,2860,2758,2779.89990234375,49707,2741.03149414062
"1030",2818.80004882812,2822.55004882812,2643.05004882812,2675.94995117188,129602,2638.53515625
"1031",2675.94995117188,2734.60009765625,2594.75,2639.64990234375,147050,2602.74243164062
"1032",2580,2580,2305,2336.89990234375,446952,2304.2255859375
"1033",2365,2394.19995117188,2165.55004882812,2189.14990234375,688464,2158.54150390625
"1034",2217,2286.44995117188,2139.05004882812,2257.55004882812,789620,2225.98510742188
"1035",2345,2448.80004882812,2269.80004882812,2293.05004882812,583932,2260.98901367188
"1036",2298.39990234375,2340.94995117188,2275,2296.10009765625,253619,2263.99633789062
"1037",2300,2324.39990234375,2250.55004882812,2276.69995117188,119807,2244.8671875
"1038",2287.80004882812,2378.94995117188,2273.35009765625,2303.19995117188,351325,2270.99682617188
"1039",2349,2510.44995117188,2325,2486.39990234375,629933,2451.63525390625
"1040",2548,2554.55004882812,2500.10009765625,2515,337392,2479.83544921875
"1041",2543.5,2563.89990234375,2435,2452.14990234375,269708,2417.8642578125
"1042",2459.89990234375,2459.89990234375,2332.05004882812,2382.89990234375,436710,2349.58251953125
"1043",2394.05004882812,2413.85009765625,2310,2328.39990234375,266411,2295.84448242188
"1044",2325,2358.80004882812,2290,2310.55004882812,150235,2278.244140625
"1045",2331.39990234375,2340.25,2270,2280.94995117188,216333,2249.05786132812
"1046",2289.94995117188,2303,2191.94995117188,2253,270885,2221.49877929688
"1047",2272.25,2403.94995117188,2260.39990234375,2372.69995117188,633903,2339.52514648438
"1048",2407.89990234375,2454.44995117188,2386.80004882812,2428.64990234375,274394,2394.69262695312
"1049",2430,2465.60009765625,2417.35009765625,2431.30004882812,168452,2397.3056640625
"1050",2438,2544.44995117188,2422.55004882812,2532.5,260626,2497.09057617188
"1051",2511.25,2584.69995117188,2508,2560.10009765625,133232,2524.30493164062
"1052",2585.69995117188,2741.19995117188,2576.60009765625,2706.44995117188,547079,2668.60864257812
"1053",2674.39990234375,2772.69995117188,2642.10009765625,2709.30004882812,327519,2671.4189453125
"1054",2674.39990234375,2798,2674.39990234375,2747.85009765625,283758,2709.42993164062
"1055",2773.69995117188,2828,2738.64990234375,2797.89990234375,180649,2758.78002929688
"1056",2806,2850,2769.89990234375,2786.64990234375,269009,2747.68725585938
"1057",2793,2793,2668.89990234375,2753.89990234375,307699,2715.39501953125
"1058",2760,2808.75,2751.89990234375,2795.85009765625,167234,2756.7587890625
"1059",2755.89990234375,2778.80004882812,2700,2726.44995117188,111693,2688.3291015625
"1060",2750,2833.05004882812,2674.64990234375,2709.89990234375,152913,2672.01025390625
"1061",2695,2771,2678.39990234375,2692.80004882812,216459,2655.14965820312
"1062",2707.80004882812,2759.14990234375,2703.75,2714.80004882812,138843,2676.84204101562
"1063",2712,2735.89990234375,2635.25,2648.05004882812,88485,2611.02514648438
"1064",2644.94995117188,2644.94995117188,2492.05004882812,2556.35009765625,181575,2520.607421875
"1065",2594.94995117188,2660,2560.75,2601.89990234375,166725,2565.52026367188
"1066",2601.89990234375,2605.05004882812,2551,2569.80004882812,79387,2533.86938476562
"1067",2620,2685,2520.05004882812,2650,202687,2612.94799804688
"1068",2687,2698.80004882812,2627.10009765625,2647.10009765625,114003,2610.08862304688
"1069",2600,2647.14990234375,2557.5,2588.55004882812,92319,2552.35717773438
"1070",2619.05004882812,2619.05004882812,2447.10009765625,2490.05004882812,111378,2455.234375
"1071",2521.80004882812,2590,2474,2488.35009765625,63025,2453.55834960938
"1072",2445,2500,2390,2428.10009765625,123870,2394.15063476562
"1073",2403,2420,2368.55004882812,2388.89990234375,66291,2355.49877929688
"1074",2387,2400.80004882812,2322.85009765625,2337.89990234375,82054,2305.21166992188
"1075",2354.80004882812,2360.85009765625,2277.89990234375,2340.85009765625,120652,2308.12036132812
"1076",2340.85009765625,2350,2280,2334.89990234375,50220,2302.25341796875
"1077",2338,2356.94995117188,2265.05004882812,2302.89990234375,84589,2270.701171875
"1078",2329.80004882812,2399.94995117188,2283.05004882812,2390.85009765625,76036,2357.42114257812
"1079",2405,2429,2325.39990234375,2394.14990234375,82419,2360.67529296875
"1080",2409,2450,2374.55004882812,2380.85009765625,68315,2347.56127929688
"1081",2345,2363.44995117188,2301,2322.94995117188,60062,2290.470703125
"1082",2340,2475.64990234375,2340,2449.14990234375,166921,2414.90600585938
"1083",2470,2482.80004882812,2394,2436.35009765625,113002,2402.28515625
"1084",2450,2502.55004882812,2340.10009765625,2374.19995117188,119134,2341.00390625
"1085",2395.60009765625,2399.85009765625,2299.94995117188,2320.94995117188,84045,2288.49853515625
"1086",2332.89990234375,2377.85009765625,2195.05004882812,2362.55004882812,147167,2329.51684570312
"1087",2386.89990234375,2390.94995117188,2322.10009765625,2341.69995117188,47602,2308.95849609375
"1088",2349.69995117188,2440,2345,2425,76953,2391.09375
"1089",2424.94995117188,2424.94995117188,2366.30004882812,2382.25,69400,2348.94165039062
"1090",2358.05004882812,2443.85009765625,2355.19995117188,2371.80004882812,119607,2338.6376953125
"1091",2379.69995117188,2386.05004882812,2311.19995117188,2342.10009765625,111970,2309.35302734375
"1092",2351.19995117188,2355.05004882812,2130,2144.94995117188,648720,2114.95947265625
"1093",2145.69995117188,2148,2072.05004882812,2086.5,378373,2057.32690429688
"1094",2084.55004882812,2098.75,2045,2077.10009765625,276877,2048.05810546875
"1095",2099.94995117188,2177,2080.14990234375,2109.94995117188,338553,2080.44873046875
"1096",2125,2138,2081.75,2132,108939,2102.19067382812
"1097",2102.10009765625,2163,2082.10009765625,2150.44995117188,155295,2120.38256835938
"1098",2120.44995117188,2120.44995117188,2063.44995117188,2104.35009765625,72221,2074.92724609375
"1099",2070,2150,2065,2136.94995117188,116025,2107.0712890625
"1100",2140,2195,2105.19995117188,2121.64990234375,113771,2091.98510742188
"1101",2151,2158.80004882812,2072,2090.35009765625,176125,2061.123046875
"1102",2080,2097.80004882812,2025,2040.15002441406,123142,2011.62487792969
"1103",2058,2074.25,2032,2050.80004882812,79944,2022.1259765625
"1104",2078,2078,2025,2048,174916,2019.36499023438
"1105",2048,2059,2017.05004882812,2044.55004882812,188710,2015.96337890625
"1106",2049,2075,2003.69995117188,2018.94995117188,168273,1990.72119140625
"1107",2038.94995117188,2086.89990234375,2021.09997558594,2059.19995117188,413694,2030.40832519531
"1108",2080,2134.10009765625,2080,2092.89990234375,361986,2063.63720703125
"1109",2093.80004882812,2112.44995117188,2040.15002441406,2100,214659,2070.63793945312
"1110",2075.14990234375,2137.75,2052.19995117188,2122.44995117188,124672,2092.77392578125
"1111",2114.19995117188,2136.69995117188,2090.60009765625,2108.94995117188,151558,2079.46264648438
"1112",2106.19995117188,2160.89990234375,2100,2147.05004882812,128324,2117.0302734375
"1113",2147,2200,2142.14990234375,2196.89990234375,64396,2166.18310546875
"1114",2188,2213.5,2162.19995117188,2183.60009765625,144482,2153.0693359375
"1115",2183.60009765625,2253.60009765625,2180.14990234375,2248.44995117188,226254,2217.01245117188
"1116",2273.60009765625,2295.10009765625,2236.05004882812,2284.25,126931,2252.31176757812
"1117",2284.25,2350,2235,2256.35009765625,280710,2224.80200195312
"1118",2262,2264.80004882812,2214.35009765625,2234.05004882812,62204,2202.81372070312
"1119",2234,2245.80004882812,2185,2195,75689,2164.3095703125
"1120",2204.80004882812,2265,2204.05004882812,2224.44995117188,187743,2193.34790039062
