"","PIDILITIND.NS.Open","PIDILITIND.NS.High","PIDILITIND.NS.Low","PIDILITIND.NS.Close","PIDILITIND.NS.Volume","PIDILITIND.NS.Adjusted"
"906",2334.94995117188,2362,2324,2340.69995117188,1056284,2309.18505859375
"907",2352.89990234375,2359.30004882812,2311.80004882812,2327.39990234375,421459,2296.06420898438
"908",2336.39990234375,2352.44995117188,2320,2341.39990234375,254192,2309.87548828125
"909",2346,2362,2325.10009765625,2335.75,371234,2304.3017578125
"910",2335,2336.14990234375,2281.80004882812,2313.30004882812,535562,2282.15380859375
"911",2324,2352.05004882812,2306,2348.25,355161,2316.63330078125
"912",2350,2409.89990234375,2344.05004882812,2397,1080438,2364.72705078125
"913",2415.5,2424,2390,2408.85009765625,371947,2376.41748046875
"914",2413.19995117188,2424.89990234375,2395,2400.75,309460,2368.42651367188
"915",2422,2422,2396,2401.05004882812,231210,2368.72265625
"916",2408.19995117188,2422,2346.19995117188,2368.44995117188,862698,2336.56127929688
"917",2366.80004882812,2402.85009765625,2351.05004882812,2361.44995117188,281382,2329.65551757812
"918",2370,2440,2351.05004882812,2430.75,596902,2398.02270507812
"919",2446.75,2472,2412.10009765625,2418,374862,2385.44409179688
"920",2435,2449.94995117188,2418,2435,396212,2402.21533203125
"921",2442,2477.69995117188,2433.30004882812,2451.94995117188,554484,2418.93701171875
"922",2455,2463.80004882812,2400,2405.55004882812,340534,2373.16186523438
"923",2413.10009765625,2418,2375,2411,267159,2378.53833007812
"924",2399,2417,2384.55004882812,2402.25,223281,2369.90625
"925",2405.10009765625,2413.55004882812,2375,2381.94995117188,373722,2349.87963867188
"926",2384,2422,2365.19995117188,2417.25,506531,2384.70434570312
"927",2431,2448,2411.55004882812,2421,254546,2388.40405273438
"928",2416,2440,2411.55004882812,2436.35009765625,127966,2403.54736328125
"929",2438,2457,2406.60009765625,2415.64990234375,186602,2383.12573242188
"930",2423.10009765625,2476.39990234375,2417.75,2460.5,584927,2427.3720703125
"931",2462.5,2470,2434.14990234375,2441.60009765625,223042,2408.7265625
"932",2441.5,2484.80004882812,2430.75,2462.75,278903,2429.591796875
"933",2474,2489.80004882812,2448,2461.10009765625,267935,2427.9638671875
"934",2483.89990234375,2483.89990234375,2456,2474.30004882812,170163,2440.98608398438
"935",2486.60009765625,2518.5,2463.39990234375,2481.10009765625,345132,2447.69482421875
"936",2477.05004882812,2512,2476,2501.80004882812,294771,2468.11596679688
"937",2520,2532,2460.10009765625,2470.85009765625,280666,2437.58276367188
"938",2474.80004882812,2479,2395.55004882812,2417.5,289981,2384.95092773438
"939",2440,2445.44995117188,2290,2305.5,682642,2274.458984375
"940",2306,2344.94995117188,2279,2316.39990234375,389691,2285.21215820312
"941",2323,2327.25,2250,2285.94995117188,352025,2255.17211914062
"942",2295,2335,2282.05004882812,2318.85009765625,217581,2287.62939453125
"943",2334.89990234375,2413.94995117188,2310,2368.44995117188,760348,2336.56127929688
"944",2384.85009765625,2393.80004882812,2349.89990234375,2368,316083,2336.11743164062
"945",2374.60009765625,2392.39990234375,2301,2313.64990234375,461600,2282.4990234375
"946",2332.60009765625,2379.35009765625,2325.05004882812,2362.94995117188,216399,2331.13525390625
"947",2370,2385,2337.64990234375,2343.75,178441,2312.19384765625
"948",2355,2369,2317.25,2359.5,256043,2327.73193359375
"949",2378.60009765625,2415,2374.69995117188,2408,161450,2375.57885742188
"950",2424.80004882812,2425.85009765625,2356,2382.30004882812,460480,2350.22485351562
"951",2395,2406.19995117188,2372.75,2392.10009765625,334935,2359.89306640625
"952",2388,2388,2343,2366.44995117188,821513,2334.58813476562
"953",2402,2480,2376,2474,2164902,2440.69018554688
"954",2490,2490,2396.69995117188,2426.19995117188,634268,2393.53369140625
"955",2445.39990234375,2462.75,2413.19995117188,2431.55004882812,441074,2398.81176757812
"956",2438,2453.60009765625,2401,2444.75,452443,2411.83422851562
"957",2440,2455.94995117188,2410.10009765625,2414.44995117188,252330,2381.94213867188
"958",2429.10009765625,2447,2375.60009765625,2439.60009765625,475469,2406.75341796875
"959",2439.44995117188,2443.85009765625,2328,2350,527841,2318.35961914062
"960",2350,2371.25,2316.89990234375,2343.19995117188,290078,2311.65112304688
"961",2344,2356.80004882812,2230,2263.10009765625,794035,2232.63012695312
"962",2277.89990234375,2277.89990234375,2233.10009765625,2251.64990234375,415899,2221.333984375
"963",2235,2249.39990234375,2214,2232.30004882812,599912,2202.24438476562
"964",2225,2232,2171.85009765625,2218.10009765625,461311,2188.23583984375
"965",2214.94995117188,2249.94995117188,2193.39990234375,2205.85009765625,1564828,2176.15087890625
"966",2222.39990234375,2231.39990234375,2195.55004882812,2204.44995117188,339213,2174.76953125
"967",2232,2245,2198,2235,832438,2204.908203125
"968",2245,2258.89990234375,2188.55004882812,2208.44995117188,1439081,2178.71557617188
"969",2221.80004882812,2226.05004882812,2199.94995117188,2201.55004882812,436167,2171.90844726562
"970",2218.89990234375,2223.5,2200.10009765625,2213.55004882812,362902,2183.7470703125
"971",2225,2240.44995117188,2213,2232.05004882812,312052,2201.998046875
"972",2247.10009765625,2268.94995117188,2224.14990234375,2262.75,479903,2232.28466796875
"973",2280.35009765625,2340.25,2270.25,2325.75,1777658,2294.43627929688
"974",2339.69995117188,2390,2330.14990234375,2358.10009765625,1391413,2326.35107421875
"975",2366,2399.89990234375,2353.30004882812,2389.25,971135,2357.08129882812
"976",2399.94995117188,2421,2378,2407.75,1119097,2375.33227539062
"977",2415,2423.64990234375,2403.10009765625,2418.25,203956,2385.69091796875
"978",2414.80004882812,2414.80004882812,2384.25,2391.44995117188,491876,2359.25146484375
"979",2388,2414.85009765625,2329.25,2405.55004882812,1169343,2373.16186523438
"980",2430,2453,2394,2410,451100,2377.55200195312
"981",2420,2440,2406.80004882812,2434.5,211943,2401.72216796875
"982",2440,2444.44995117188,2416.55004882812,2421.39990234375,163170,2388.79858398438
"983",2423.10009765625,2448.94995117188,2405,2410.19995117188,174813,2377.74926757812
"984",2401.10009765625,2424.94995117188,2393.80004882812,2398.19995117188,163735,2365.91064453125
"985",2409,2484,2403.55004882812,2472.80004882812,345457,2439.50634765625
"986",2486.60009765625,2489,2448,2450.25,266073,2417.259765625
"987",2431.35009765625,2461.19995117188,2427.10009765625,2433.89990234375,237399,2401.13012695312
"988",2434.89990234375,2470,2434.89990234375,2462.80004882812,178060,2429.64111328125
"989",2475,2487,2465,2473.94995117188,111798,2440.64086914062
"990",2482,2607.5,2478,2599.19995117188,1368623,2564.20434570312
"991",2601.69995117188,2662,2585,2637.94995117188,1187260,2602.43286132812
"992",2616,2655,2615.10009765625,2646,725314,2610.37451171875
"993",2650,2734.5,2645,2723.44995117188,947286,2686.78149414062
"994",2740,2741.14990234375,2690,2709.14990234375,321273,2672.67407226562
"995",2697,2723.10009765625,2695,2709.75,290771,2673.26635742188
"996",2710.10009765625,2753,2710.10009765625,2748.85009765625,309406,2711.83959960938
"997",2748.85009765625,2764.69995117188,2711.35009765625,2724.35009765625,307553,2687.66967773438
"998",2720,2724.44995117188,2650,2700.55004882812,493603,2664.18994140625
"999",2700.55004882812,2720.14990234375,2676.89990234375,2714.55004882812,359887,2678.00170898438
"1000",2737.25,2737.25,2671.10009765625,2685.10009765625,325792,2648.9482421875
"1001",2687,2696.85009765625,2664.14990234375,2673.39990234375,444989,2637.4052734375
"1002",2687,2696.19995117188,2656.10009765625,2675.94995117188,355370,2639.92114257812
"1003",2670,2710,2660.44995117188,2700.60009765625,1397913,2664.2392578125
"1004",2714.89990234375,2721.35009765625,2615.85009765625,2640.35009765625,663508,2604.80053710938
"1005",2616,2680,2545,2589.85009765625,1714221,2554.98071289062
"1006",2550,2576.64990234375,2447.69995117188,2460.89990234375,2000581,2427.7666015625
"1007",2461.89990234375,2517,2461,2475.80004882812,440807,2442.46630859375
"1008",2523,2523,2445.25,2456.5,347289,2423.42602539062
"1009",2475,2477,2440,2472.85009765625,551658,2439.5556640625
"1010",2482,2560,2472.85009765625,2522.89990234375,855656,2488.931640625
"1011",2539.80004882812,2539.80004882812,2491,2503.19995117188,675190,2469.4970703125
"1012",2504,2510,2472.60009765625,2481.80004882812,452448,2448.38525390625
"1013",2468,2478.85009765625,2420,2435.5,380883,2402.70849609375
"1014",2445.80004882812,2445.80004882812,2402.55004882812,2415.35009765625,547630,2382.82983398438
"1015",2423.55004882812,2495.5,2420.35009765625,2480.60009765625,363447,2447.20141601562
"1016",2496,2498.25,2460.55004882812,2489.05004882812,172476,2455.53784179688
"1017",2474,2474,2421.55004882812,2432.25,396913,2399.50244140625
"1018",2399,2416.60009765625,2365.39990234375,2388.55004882812,422290,2356.39086914062
"1019",2388.55004882812,2452.60009765625,2373.14990234375,2448.10009765625,262303,2415.13891601562
"1020",2450,2459.75,2415,2422.69995117188,289025,2390.0810546875
"1021",2438,2457.89990234375,2411,2446.80004882812,210230,2413.85668945312
"1022",2429,2460,2418.60009765625,2430.69995117188,151611,2397.97290039062
"1023",2413,2453.30004882812,2398.80004882812,2426.30004882812,187481,2393.63256835938
"1024",2375,2411.75,2354,2382.69995117188,485885,2350.61938476562
"1025",2399.94995117188,2432,2394,2415.60009765625,227717,2383.07641601562
"1026",2365,2381,2291,2310.75,795911,2279.63818359375
"1027",2325.14990234375,2380,2320.10009765625,2369.05004882812,332653,2337.15356445312
"1028",2364,2405.60009765625,2312,2402.94995117188,628032,2370.59692382812
"1029",2383.5,2404.05004882812,2342.55004882812,2397.80004882812,541887,2365.51611328125
"1030",2400,2414.10009765625,2323.35009765625,2338.64990234375,564644,2307.16235351562
"1031",2330,2330.39990234375,2230,2260.94995117188,711480,2230.50854492188
"1032",2222.85009765625,2222.85009765625,2144.30004882812,2164.64990234375,744449,2135.50537109375
"1033",2159.80004882812,2219.94995117188,2133.55004882812,2180.85009765625,495530,2151.4873046875
"1034",2200,2250.94995117188,2170.05004882812,2237.60009765625,539655,2207.47314453125
"1035",2350,2364.69995117188,2275,2349.89990234375,921069,2318.26098632812
"1036",2341,2349,2286.55004882812,2338.14990234375,264071,2306.66918945312
"1037",2350,2380,2317.64990234375,2344.69995117188,379972,2313.13110351562
"1038",2370,2398.69995117188,2353.30004882812,2370.55004882812,361588,2338.63305664062
"1039",2390.5,2468,2390.5,2462.89990234375,581040,2429.73974609375
"1040",2485,2534.94995117188,2463.44995117188,2510.39990234375,1126143,2476.60009765625
"1041",2445,2543.85009765625,2445,2485.25,684624,2451.78881835938
"1042",2475,2475,2405,2450.35009765625,457034,2417.35864257812
"1043",2460,2473.94995117188,2410.10009765625,2433.89990234375,319750,2401.13012695312
"1044",2428.89990234375,2447.75,2410.64990234375,2423.64990234375,217061,2391.01806640625
"1045",2434.94995117188,2464,2418.69995117188,2456.44995117188,344943,2423.37646484375
"1046",2463.94995117188,2469.19995117188,2386.10009765625,2399.75,430065,2367.44018554688
"1047",2418,2425,2393.44995117188,2397.94995117188,389664,2365.6640625
"1048",2417.69995117188,2446,2402.44995117188,2440.30004882812,393851,2407.44409179688
"1049",2455.05004882812,2479,2440.5,2454.30004882812,439928,2421.25561523438
"1050",2473.69995117188,2492,2444.35009765625,2485.89990234375,238209,2452.42993164062
"1051",2495,2508,2481.05004882812,2495.05004882812,241100,2461.45703125
"1052",2500,2527.14990234375,2485,2507.64990234375,276256,2473.88720703125
"1053",2499,2540,2490.39990234375,2529.55004882812,255433,2495.49243164062
"1054",2536,2558.64990234375,2482.25,2493.10009765625,345464,2459.533203125
"1055",2501.19995117188,2534.05004882812,2495,2525.14990234375,257868,2491.1513671875
"1056",2525,2538.75,2440,2449.14990234375,690328,2416.1748046875
"1057",2449.14990234375,2454.69995117188,2365.75,2375.69995117188,823170,2343.7138671875
"1058",2375.69995117188,2420,2349.14990234375,2366.05004882812,624747,2334.19360351562
"1059",2359.89990234375,2383.44995117188,2322.55004882812,2364.35009765625,339982,2332.5166015625
"1060",2383,2402.19995117188,2305,2328.55004882812,406353,2297.19873046875
"1061",2361.19995117188,2382,2315.30004882812,2368.89990234375,354202,2337.00512695312
"1062",2385,2414,2370.05004882812,2406.35009765625,254959,2373.951171875
"1063",2400,2439.39990234375,2380.55004882812,2426.39990234375,316943,2393.73095703125
"1064",2421,2421,2384.80004882812,2408.35009765625,293372,2375.92431640625
"1065",2414.94995117188,2440.10009765625,2399.55004882812,2436.80004882812,223865,2403.9912109375
"1066",2433,2433,2391.55004882812,2411.30004882812,224368,2378.83447265625
"1067",2423,2464,2398.44995117188,2457.94995117188,401194,2424.85620117188
"1068",2464,2467,2414.75,2423.69995117188,382695,2391.0673828125
"1069",2414.80004882812,2430.85009765625,2397.60009765625,2424.10009765625,181102,2391.46215820312
"1070",2413,2418.89990234375,2302.10009765625,2324.05004882812,645967,2292.75927734375
"1071",2330,2347.60009765625,2295.14990234375,2301.75,263708,2270.75927734375
"1072",2275,2285.55004882812,2218,2236.5,386579,2206.3876953125
"1073",2200,2238,2191.05004882812,2199.44995117188,389024,2169.83666992188
"1074",2217.05004882812,2243.5,2192.05004882812,2203.25,258750,2173.58544921875
"1075",2219,2220.5,2155,2164.14990234375,422151,2135.01196289062
"1076",2150,2179.39990234375,2105.10009765625,2115,376209,2086.52368164062
"1077",2130,2171,2112,2121.75,329176,2093.18310546875
"1078",2139,2139,2087.80004882812,2114.64990234375,320258,2086.17822265625
"1079",2129,2175.10009765625,2105,2169.55004882812,265942,2140.33959960938
"1080",2165,2174.35009765625,2135.80004882812,2162.94995117188,649979,2133.82836914062
"1081",2050,2127,2050,2117.85009765625,940385,2089.33544921875
"1082",2131.14990234375,2147.30004882812,2090.35009765625,2139.44995117188,586528,2110.64453125
"1083",2155,2229,2140.25,2188.75,893892,2159.28100585938
"1084",2189,2215,2158.25,2172.55004882812,301307,2143.298828125
"1085",2180,2182.60009765625,2102.55004882812,2139.39990234375,518586,2110.59521484375
"1086",2142.39990234375,2158.69995117188,2106,2133.10009765625,393960,2104.38012695312
"1087",2150.30004882812,2168.85009765625,2138.19995117188,2163.5,170206,2134.37084960938
"1088",2203.25,2232,2185.39990234375,2224.60009765625,446582,2194.64819335938
"1089",2229,2263,2190.5,2245.39990234375,940079,2215.16796875
"1090",2250,2290.85009765625,2193.60009765625,2205.19995117188,451556,2175.50927734375
"1091",2205.19995117188,2254,2190.89990234375,2245.75,328994,2215.51342773438
"1092",2252,2260.30004882812,2187.55004882812,2195.60009765625,384122,2166.03857421875
"1093",2203.80004882812,2206.5,2145.14990234375,2172,229982,2142.75659179688
"1094",2165,2166,2124.14990234375,2133.30004882812,200510,2104.57739257812
"1095",2135.05004882812,2147.80004882812,2096,2100.85009765625,345982,2072.564453125
"1096",2092.30004882812,2106.69995117188,2063.25,2096.55004882812,559811,2068.322265625
"1097",2084,2116.39990234375,2070,2108.80004882812,295372,2080.40747070312
"1098",2052.05004882812,2142,2052.05004882812,2132.44995117188,753593,2103.73876953125
"1099",2115,2148,2108.05004882812,2120.10009765625,248772,2091.55517578125
"1100",2137.75,2144,2104,2112.64990234375,204558,2084.20556640625
"1101",2150,2150,2080,2097.05004882812,266206,2068.8154296875
"1102",2071.10009765625,2097,1988.55004882812,1999.44995117188,942457,1972.52954101562
"1103",2018.5,2120,2010.65002441406,2106.64990234375,1017430,2078.28637695312
"1104",2108.89990234375,2120,2082.69995117188,2100.60009765625,521691,2072.31762695312
"1105",2101,2134.80004882812,2075,2082.10009765625,496514,2054.06689453125
"1106",2098,2155.64990234375,2087.30004882812,2145.55004882812,438833,2116.66259765625
"1107",2163.35009765625,2178.94995117188,2136.05004882812,2169.25,428639,2140.04345703125
"1108",2185,2189.19995117188,2133.14990234375,2143.14990234375,438460,2114.29467773438
"1109",2131,2139.85009765625,2100,2116.19995117188,245869,2087.70751953125
"1110",2105,2141.60009765625,2085.69995117188,2098.14990234375,461278,2069.900390625
"1111",2105.19995117188,2129.69995117188,2079,2089.89990234375,309969,2061.76171875
"1112",2099.94995117188,2164.35009765625,2082.80004882812,2158.35009765625,501109,2129.29028320312
"1113",2151.10009765625,2206.80004882812,2151.10009765625,2192.44995117188,204185,2162.93090820312
"1114",2200,2219.85009765625,2170.80004882812,2177.05004882812,342209,2147.73828125
"1115",2200,2239.39990234375,2191.10009765625,2219.55004882812,516489,2189.66625976562
"1116",2239.75,2273.10009765625,2228.30004882812,2237.05004882812,320355,2206.9306640625
"1117",2242,2254.94995117188,2229,2250.85009765625,214805,2220.544921875
"1118",2259.94995117188,2278.94995117188,2235.55004882812,2268.55004882812,259144,2238.00659179688
"1119",2267.89990234375,2267.89990234375,2240.64990234375,2250.75,165755,2220.44604492188
"1120",2274,2302.80004882812,2265.80004882812,2285.44995117188,563234,2254.67895507812
"1121",2289.89990234375,2301.89990234375,2263,2289.80004882812,233904,2258.97045898438
"1122",2289.80004882812,2320,2282.44995117188,2307.64990234375,268077,2276.57983398438
"1123",2317,2325,2281,2302.10009765625,233258,2271.10473632812
"1124",2280.55004882812,2303,2270,2291.44995117188,155639,2260.59814453125
"1125",2305.44995117188,2333,2297,2320.85009765625,361939,2289.6025390625
"1126",2324.94995117188,2372,2313.5,2362.14990234375,368969,2330.34619140625
"1127",2362.14990234375,2378.25,2344.14990234375,2357.75,220975,2326.00561523438
"1128",2358,2384,2318.10009765625,2333.30004882812,323481,2301.884765625
"1129",2324,2329,2271.94995117188,2320.5,362253,2299.1103515625
"1130",2310.10009765625,2364.10009765625,2310.10009765625,2354.39990234375,265480,2332.69775390625
"1131",2372.89990234375,2405,2351.60009765625,2399.80004882812,426773,2377.67944335938
"1132",2431.80004882812,2460,2407.69995117188,2451.25,341453,2428.65502929688
"1133",2471.80004882812,2504,2456.89990234375,2496.14990234375,358532,2473.14135742188
"1134",2510,2538,2497.60009765625,2520.44995117188,370124,2497.21728515625
"1135",2520,2530,2494.30004882812,2523.25,216092,2499.99145507812
"1136",2535,2559.85009765625,2507.25,2554.10009765625,411253,2530.55712890625
"1137",2570.80004882812,2649.64990234375,2563.39990234375,2640.85009765625,1026958,2616.50756835938
"1138",2650,2655.55004882812,2610,2649.35009765625,496035,2624.92919921875
"1139",2649.85009765625,2671.05004882812,2612.80004882812,2636.80004882812,1014686,2612.49487304688
"1140",2660,2678.05004882812,2631.69995117188,2640.64990234375,565999,2616.30932617188
"1141",2640.64990234375,2654.94995117188,2618.14990234375,2622.5,509065,2598.32666015625
"1142",2640,2678.75,2626,2665.75,387950,2641.17797851562
"1143",2679,2741,2673,2716.30004882812,986217,2691.26220703125
"1144",2719.85009765625,2735,2702,2723.25,205978,2698.14794921875
"1145",2729.94995117188,2743.30004882812,2709.25,2720.80004882812,412226,2695.72045898438
"1146",2700,2706.89990234375,2645.5,2680.14990234375,374670,2655.44506835938
"1147",2659,2693.10009765625,2633.25,2677.85009765625,289573,2653.16674804688
"1148",2670,2697.89990234375,2644.05004882812,2670.75,212217,2646.1318359375
"1149",2675,2696,2655.14990234375,2663.25,413479,2638.70092773438
"1150",2674.94995117188,2695,2652.10009765625,2666.89990234375,186127,2642.3173828125
"1151",2600,2709.89990234375,2596.10009765625,2700.35009765625,398662,2675.458984375
"1152",2715.5,2762.30004882812,2711,2736.30004882812,521669,2711.07788085938
"1153",2736.30004882812,2826,2717,2820.30004882812,733334,2794.30346679688
"1154",2829.94995117188,2895,2826,2866.69995117188,821046,2840.27587890625
"1155",2875,2893,2829.55004882812,2832.75,348835,2806.638671875
"1156",2848,2855.44995117188,2798,2815.80004882812,234997,2789.84497070312
"1157",2816.89990234375,2832,2792.10009765625,2803.85009765625,290684,2778.00512695312
"1158",2824.5,2875,2817,2869.64990234375,446745,2843.19848632812
"1159",2890,2890,2833.10009765625,2844.14990234375,257247,2817.93359375
"1160",2855,2878.94995117188,2845,2857.60009765625,165314,2831.25952148438
"1161",2869,2881,2845,2857.44995117188,196755,2831.11108398438
"1162",2805,2892,2805,2869.14990234375,467827,2842.70288085938
"1163",2884,2918.94995117188,2865.94995117188,2901.85009765625,699294,2875.10180664062
"1164",2903,2906,2788.10009765625,2799.05004882812,722787,2773.24926757812
"1165",2799.05004882812,2827.85009765625,2757.05004882812,2806.80004882812,230117,2780.927734375
"1166",2819.85009765625,2883.55004882812,2811.60009765625,2833.89990234375,270503,2807.77783203125
"1167",2830,2867.64990234375,2811.10009765625,2818.75,196412,2792.76782226562
"1168",2814.19995117188,2820,2750,2809.94995117188,408615,2784.04858398438
"1169",2811.94995117188,2812.94995117188,2770,2800.64990234375,318784,2774.83447265625
"1170",2780,2829.85009765625,2762.5,2802.19995117188,411652,2776.37036132812
"1171",2814.94995117188,2843.75,2790,2804.30004882812,555549,2778.45092773438
"1172",2795,2795,2756.80004882812,2769.75,934274,2744.21923828125
"1173",2783.60009765625,2788,2670,2704.19995117188,781261,2679.2734375
"1174",2707.30004882812,2717,2675.25,2690.30004882812,522625,2665.50170898438
"1175",2690,2692,2636.85009765625,2656.25,335932,2631.76538085938
"1176",2691,2698.25,2673.10009765625,2686.64990234375,278679,2661.88525390625
"1177",2714,2714,2655,2661.94995117188,297428,2637.41284179688
"1178",2662.89990234375,2700.5,2641,2662.60009765625,315243,2638.05712890625
"1179",2624.19995117188,2659,2593.25,2645.44995117188,203431,2621.06494140625
"1180",2667,2672.75,2606,2612,230529,2587.92333984375
"1181",2625.10009765625,2660,2602.5,2655.14990234375,181549,2630.67553710938
"1182",2650,2667.60009765625,2613.64990234375,2621.60009765625,161572,2597.43505859375
"1183",2654.89990234375,2668.14990234375,2615.35009765625,2619.75,96984,2595.60205078125
"1184",2632.85009765625,2709.14990234375,2625.19995117188,2691.39990234375,817003,2666.59130859375
"1185",2704.89990234375,2737.5,2685,2712.64990234375,436400,2687.64575195312
"1186",2700,2703.85009765625,2627.25,2664.94995117188,403651,2640.38549804688
"1187",2663.89990234375,2712,2656.10009765625,2689.75,427176,2664.95678710938
"1188",2690,2699.89990234375,2626.35009765625,2637.69995117188,299403,2613.38647460938
"1189",2665,2670,2635,2643.5,65413,2619.13305664062
"1190",2632,2635,2595,2618.30004882812,268752,2594.16552734375
"1191",2624.10009765625,2642,2545.5,2564.39990234375,611705,2540.76196289062
"1192",2568,2587.80004882812,2555.05004882812,2560.55004882812,410190,2536.94775390625
"1193",2563,2596.35009765625,2553.60009765625,2584.39990234375,708497,2560.57763671875
"1194",2597,2650,2590.05004882812,2643.75,319290,2619.380859375
"1195",2644.5,2649.5,2595.44995117188,2634.44995117188,465724,2610.16650390625
"1196",2622.69995117188,2648.19995117188,2605,2643.55004882812,234210,2619.1826171875
"1197",2643.55004882812,2663.05004882812,2625.19995117188,2648,187803,2623.59155273438
"1198",2647,2667.25,2613,2628.64990234375,621515,2604.41967773438
"1199",2645,2667.94995117188,2622,2652.25,399448,2627.80224609375
"1200",2600,2671.94995117188,2600,2656.35009765625,491005,2631.86474609375
"1201",2669,2685,2634.10009765625,2661.19995117188,253691,2636.669921875
"1202",2650,2687.75,2640,2654.55004882812,461694,2630.08129882812
"1203",2667.85009765625,2680,2640.30004882812,2675,261836,2650.3427734375
"1204",2671.05004882812,2685,2653.19995117188,2682.44995117188,349213,2657.72387695312
"1205",2682.44995117188,2699,2661.39990234375,2693.19995117188,335754,2668.37475585938
"1206",2698,2714,2675.64990234375,2699.25,219271,2674.369140625
"1207",2710.14990234375,2718.39990234375,2656.94995117188,2662,220778,2637.46240234375
"1208",2663.30004882812,2703.94995117188,2660.80004882812,2696.94995117188,290848,2672.09033203125
"1209",2699.89990234375,2718,2685.19995117188,2696.44995117188,192479,2671.59497070312
"1210",2709.94995117188,2716,2694.14990234375,2703.89990234375,142617,2678.97607421875
"1211",2699.69995117188,2707,2653.19995117188,2662.10009765625,266750,2637.56176757812
"1212",2662.10009765625,2697,2662.10009765625,2692.35009765625,267957,2667.53295898438
"1213",2690,2753,2685.69995117188,2727.94995117188,401963,2702.80444335938
"1214",2736.05004882812,2787.5,2704.64990234375,2748.69995117188,1312335,2723.36328125
"1215",2752.55004882812,2766,2727,2733.55004882812,268815,2708.35302734375
"1216",2733.55004882812,2743.94995117188,2705,2736.19995117188,196921,2710.978515625
"1217",2728.10009765625,2739.85009765625,2694,2733.80004882812,339575,2708.60083007812
"1218",2724,2779,2720.25,2757.19995117188,502915,2731.78491210938
"1219",2775,2796,2764,2772.39990234375,437482,2746.8447265625
"1220",2790,2792.89990234375,2754.10009765625,2761.75,252147,2736.29321289062
"1221",2767.94995117188,2781.55004882812,2720,2739.64990234375,234682,2714.39672851562
"1222",2735,2737.35009765625,2676.85009765625,2688.14990234375,331339,2663.37133789062
"1223",2680.30004882812,2688.5,2637.10009765625,2648.80004882812,274138,2624.38427734375
"1224",2645.80004882812,2660,2623.39990234375,2636.30004882812,299925,2611.99951171875
"1225",2630.94995117188,2637.60009765625,2608.5,2616.55004882812,177718,2592.431640625
"1226",2615,2615,2558,2592.89990234375,450977,2568.99951171875
"1227",2591,2605.69995117188,2572,2599.85009765625,216329,2575.88549804688
"1228",2590,2599.69995117188,2566,2576.69995117188,148058,2552.94873046875
"1229",2580.10009765625,2600,2551,2565.75,171894,2542.09985351562
"1230",2560,2586.19995117188,2525,2551.75,187402,2528.22875976562
"1231",2535.10009765625,2544.10009765625,2483.14990234375,2490.25,244433,2467.29565429688
"1232",2480,2524.39990234375,2461.55004882812,2513.55004882812,258697,2490.380859375
"1233",2515,2544.94995117188,2509,2537.14990234375,146799,2513.76318359375
"1234",2537.75,2633.94995117188,2524.14990234375,2587.89990234375,490765,2564.04565429688
"1235",2585.55004882812,2721.10009765625,2540.44995117188,2601.69995117188,616364,2577.71826171875
"1236",2610,2610,2541.30004882812,2550.14990234375,205066,2526.64331054688
"1237",2555,2560,2510,2530,334889,2506.67919921875
"1238",2539,2551.80004882812,2516.25,2537,321734,2513.61474609375
"1239",2538.89990234375,2539,2504.10009765625,2510.94995117188,168265,2487.80493164062
"1240",2520,2554,2510.94995117188,2518.10009765625,243997,2494.88916015625
"1241",2521,2538.10009765625,2511.10009765625,2522.30004882812,159896,2499.05029296875
"1242",2534.94995117188,2558,2527,2552.35009765625,164218,2528.82348632812
"1243",2552.39990234375,2563.94995117188,2513,2529.19995117188,156258,2505.88671875
"1244",2530.10009765625,2537.39990234375,2475.05004882812,2479.5,268246,2456.64477539062
"1245",2481.89990234375,2526.14990234375,2462.80004882812,2495.5,286562,2472.49731445312
"1246",2508,2514.05004882812,2472.60009765625,2505.14990234375,185651,2482.05834960938
"1247",2509,2516.85009765625,2446.64990234375,2449.80004882812,243197,2427.21850585938
"1248",2447.94995117188,2464,2414.19995117188,2437.44995117188,552231,2414.982421875
"1249",2437.44995117188,2493.30004882812,2431.14990234375,2488.64990234375,175869,2465.71044921875
"1250",2480,2485.05004882812,2436.5,2453.19995117188,273613,2430.58715820312
"1251",2449,2449,2395,2402.60009765625,246731,2380.45385742188
"1252",2409,2428,2381.64990234375,2409.60009765625,251624,2387.38916015625
"1253",2409.60009765625,2425,2377.25,2382.35009765625,259197,2360.39038085938
"1254",2331,2352,2299,2315.30004882812,836733,2293.95825195312
"1255",2320,2320,2257,2290.64990234375,445082,2269.53540039062
"1256",2304.94995117188,2320,2265.05004882812,2283.39990234375,315941,2262.35229492188
"1257",2303.89990234375,2304.89990234375,2275.25,2279.55004882812,553717,2258.53784179688
"1258",2291.5,2333,2270,2315.30004882812,344260,2293.95825195312
"1259",2309.05004882812,2310,2252.80004882812,2291.44995117188,407271,2270.328125
"1260",2291.5,2348.94995117188,2281.60009765625,2341.55004882812,313695,2319.96630859375
"1261",2353.30004882812,2353.30004882812,2321,2333.30004882812,260974,2311.79223632812
"1262",2333.30004882812,2343,2313,2315.19995117188,191927,2293.85913085938
"1263",2318,2339.69995117188,2301,2333.75,177766,2312.23828125
"1264",2334.94995117188,2340,2315,2327.64990234375,177557,2306.19458007812
